Name,US $ TO AUSTRALIAN $ (WMR) - EXCHANGE RATE,CANADIAN $ TO US $ (WMR) - EXCHANGE RATE,SWISS FRANC TO US $ (WMR) - EXCHANGE RATE,DANISH KRONE TO US $ (WMR) - EXCHANGE RATE,US $ TO ECU/EURO (WMR) - EXCHANGE RATE,US $ TO UK £ (WMR) - EXCHANGE RATE,JAPANESE YEN TO US $ (WMR) - EXCHANGE RATE,NORWEGIAN KRONE TO US $ (WMR) - EXCHANGE RATE,US $ TO NEW ZEALAND $ (WMR) - EXCHANGE RATE,SWEDISH KRONA TO US $ (WMR) - EXCHANGE RATE,BRAZILIAN REAL TO US $ (WMR) - EXCHANGE RATE,CZECH KORUNA TO US $ (WMR) - EXCHANGE RATE,HUNGARIAN FORINT TO US $ (WMR) - EXCHANGE RATE,SOUTH KOREAN WON TO US $ (WMR) - EXCHANGE RATE,MEXICAN PESO TO US $ (WMR) - EXCHANGE RATE,POLISH ZLOTY TO US $ (WMR) - EXCHANGE RATE,SINGAPORE $ TO US $ (WMR) - EXCHANGE RATE,NEW TURKISH LIRA TO US $ (WMR) - EXCHANGE RATE,TAIWAN NEW $ TO US $ (WMR) - EXCHANGE RATE,SOUTH AFRICA RAND TO US $ (WMR) - EXCHANGE RATE,CHILEAN PESO TO US $ (WMR) - EXCHANGE RATE,CHINESE YUAN TO US $ (WMR) - EXCHANGE RATE,HONG KONG $ TO US $ (WMR) - EXCHANGE RATE,INDONESIAN RUPIAH TO US $ (WMR) - EXCHANGE RATE,ISRAELI SHEKEL TO US $ (WMR) - EXCHANGE RATE,INDIAN RUPEE TO US $ (WMR) - EXCHANGE RATE,MALAYSIAN RINGGIT TO US $ (WMR) - EXCHANGE RATE,PHILIPPINE PESO TO US $ (WMR) - EXCHANGE RATE,RUSSIAN ROUBLE TO US $ (WMR) - EXCHANGE RATE,THAI BAHT TO US $ (WMR) - EXCHANGE RATE,KUWAITI DINAR TO US $ (WMR) - EXCHANGE RATE,SAUDI RIYAL TO US $ (WMR) - EXCHANGE RATE,UAE DIRHAM TO US $ (WMR) - EXCHANGE RATE
10/08/1999,0.6514,1.5003,1.4917,6.9348,1.0732,1.6131,114.59,7.7123,0.5281,8.225,1.874,33.963,236.83,1199.05,9.5,3.9405,1.6647,0.43277,32.1105,6.177,509.95,8.2772,7.7628,7335,4.2118,43.43,4.22,39.045,25.14699,37.77499,0.3048,3.7505,3.6729
11/08/1999,0.6484,1.4921,1.5027,6.98,1.066,1.61005,115.295,7.7305,0.5285,8.253,1.864,34.185,237.975,1201.5,9.415,3.9225,1.6737,0.43479,32.119,6.1315,510.85,8.2772,7.7624,7935,4.1921,43.46,4.22,39.25,24.84999,38.2,0.3049,3.7505,3.6729
12/08/1999,0.6488,1.4835,1.5047,6.9833,1.0646,1.6093,115.685,7.7378,0.5295,8.259,1.853,34.20699,238.31,1205.5,9.347,3.9215,1.673,0.43525,32.136,6.1225,510.35,8.2771,7.7631,7950,4.1772,43.465,4.22,39.25,24.88499,38.11499,0.3048,3.7503,3.673
13/08/1999,0.652,1.4769,1.517,7.0356,1.0568,1.60505,115.9,7.8033,0.5306,8.3034,1.8695,34.338,239.58,1206.75,9.397,3.9375,1.6754,0.43775,32.0855,6.1125,511.65,8.277,7.7635,7925,4.207,43.425,4.22,39.3,24.98499,38.02499,0.3053,3.7504,3.6728
16/08/1999,0.6504,1.4813,1.5159,7.0376,1.0569,1.60335,114.74,7.7835,0.5286,8.2923,1.882,34.28249,239.6,1203,9.362,3.9495,1.6703,0.4385,31.991,6.1075,510.75,8.2774,7.7638,7550,4.1878,43.435,4.22,39.425,24.875,37.95499,0.3051,3.7502,3.673
17/08/1999,0.6475,1.4783,1.524,7.078,1.0507,1.5998,114.27,7.8135,0.5251,8.319,1.883,34.43599,240.655,1205.5,9.337,3.9625,1.6803,0.44035,31.965,6.12,511.55,8.277,7.7638,7655,4.1982,43.4175,4.22,39.725,24.71999,38.325,0.3054,3.7503,3.6729
18/08/1999,0.6481,1.4815,1.5188,7.0575,1.0538,1.60475,112.13,7.7938,0.5335,8.305,1.8925,34.38699,240.27,1202.5,9.325,3.9485,1.6732,0.44018,31.9515,6.1175,511.85,8.2772,7.7635,7325,4.2021,43.425,4.22,39.7,24.58499,38.39999,0.3048,3.7502,3.673
19/08/1999,0.6375,1.4873,1.5038,6.9973,1.0627,1.61805,111.47,7.7525,0.5307,8.258,1.92,34.2,238.905,1199,9.395,3.951,1.6773,0.43903,31.9265,6.125,513.35,8.2774,7.7639,7375,4.2148,43.485,4.22,39.58,24.72499,38.40999,0.3044,3.7502,3.6729
20/08/1999,0.6375,1.4949,1.5005,6.9853,1.0648,1.6171,111.375,7.7503,0.5335,8.243,1.9565,34.16949,238.62,1200,9.37,3.965,1.6762,0.44062,31.925,6.1,514.35,8.2774,7.7641,7475,4.2371,43.565,4.22,39.58,24.965,38.31499,0.3043,3.75,3.6729
23/08/1999,0.636,1.4945,1.5099,7.0275,1.058,1.61035,111.72,7.7958,0.5313,8.264,1.8775,34.396,239.75,1197.5,9.345,3.9685,1.6821,0.44165,31.882,6.08,514.05,8.2772,7.7641,7510,4.2015,43.515,4.22,39.625,24.81499,38.325,0.3046,3.7501,3.6729
24/08/1999,0.6375,1.4955,1.5211,7.0626,1.0524,1.59735,111.575,7.8415,0.5282,8.281,1.9025,34.52449,240.635,1198.5,9.336,3.9825,1.6907,0.44307,31.8835,6.1022,515.05,8.2775,7.7641,7750,4.2193,43.5175,4.22,39.77,24.795,38.33499,0.305,3.7501,3.6729
25/08/1999,0.6324,1.4959,1.5318,7.109,1.0456,1.5887,110.935,7.9255,0.5151,8.323,1.9435,34.80049,241.79,1191.5,9.303,3.977,1.69,0.44486,31.8645,6.1065,515.55,8.2773,7.7638,7500,4.2528,43.5225,4.22,39.75,24.875,38.30499,0.3052,3.7502,3.6727
26/08/1999,0.631,1.5029,1.536,7.1277,1.0427,1.58635,111.66,7.9885,0.5148,8.349,1.911,35.06499,242.39,1190.5,9.335,3.982,1.6918,0.44574,31.87,6.095,514.35,8.2773,7.7645,7545,4.2532,43.515,4.22,39.75,24.82549,38.38499,0.3052,3.7503,3.6727
27/08/1999,0.6326,1.4939,1.5318,7.11,1.0455,1.5878,111.7,7.9425,0.5135,8.332,1.9305,35.05849,241.96,1182.5,9.381,3.9845,1.688,0.44757,31.855,6.09,514.85,8.2773,7.7644,7600,4.2473,43.5,4.22,39.75,24.81,38.295,0.3052,3.7505,3.6728
30/08/1999,0.6314,1.4907,1.5338,7.1154,1.0448,1.58745,111.13,7.9455,0.5122,8.3392,1.9585,35.06099,242.05,1184.2,9.42,3.994,1.6877,0.44757,31.8475,6.0895,516.9,8.2771,7.7649,7750,4.2362,43.4925,4.22,39.75,24.76749,38.325,0.305,3.7504,3.673
31/08/1999,0.6372,1.4922,1.5151,7.0391,1.0563,1.60795,109.645,7.8475,0.517,8.259,1.922,34.674,240.28,1180.5,9.379,3.982,1.6843,0.4456,31.8425,6.082,517.75,8.277,7.7652,7675,4.2419,43.4675,3.8,39.675,25.08499,38.355,0.305,3.7505,3.6729
01/09/1999,0.6396,1.4879,1.5115,7.0175,1.0594,1.6041,109.375,7.81,0.5144,8.208,1.9255,34.5775,239.855,1184.75,9.337,3.9755,1.6828,0.44535,31.825,6.032,516.75,8.2771,7.7649,7680,4.2283,43.4775,3.8,39.7,25.64999,38.795,0.3044,3.7505,3.673
02/09/1999,0.6445,1.4945,1.4912,6.944,1.071,1.611,109.085,7.7715,0.5187,8.137,1.925,34.29449,239.06,1190,9.374,4.035,1.6848,0.44357,31.8235,6.0525,519.45,8.2773,7.7652,7765,4.23,43.52,3.8,39.8,25.81,38.80499,0.3043,3.7505,3.6731
03/09/1999,0.6451,1.4909,1.5077,7.0155,1.0603,1.6046,110.185,7.8433,0.5179,8.202,1.904,34.45149,241.445,1191,9.34,4.0305,1.688,0.44785,31.8215,6.013,521.65,8.2775,7.7654,7857.5,4.2431,43.4925,3.8,39.755,25.935,38.825,0.3045,3.7507,3.6729
06/09/1999,0.644,1.4904,1.5117,7.0323,1.0578,1.6039,109.735,7.8315,0.5185,8.187,1.9065,34.49399,241.44,1192.5,9.342,4.0605,1.688,0.4483,31.82,6.025,523.25,8.2776,7.7656,8065,4.2211,43.475,3.8,39.705,25.83499,38.745,0.3044,3.7506,3.673
07/09/1999,0.6477,1.4915,1.5091,7.0193,1.0596,1.60655,110.835,7.8065,0.5285,8.149,1.9085,34.55249,240.77,1193.5,9.35,4.1125,1.6917,0.44872,31.8415,6.0485,524.45,8.2776,7.7657,8285,4.2167,43.5075,3.8,39.87,25.75499,39.16499,0.3044,3.7505,3.6729
08/09/1999,0.6488,1.4878,1.5098,7.0173,1.06,1.62,110.97,7.7635,0.5278,8.1404,1.8975,34.62,240.54,1194.5,9.36,4.0975,1.6952,0.44943,31.75,6.0875,521.45,8.2776,7.766,8725,4.2282,43.4925,3.8,40.13,25.73749,39.55499,0.3045,3.7507,3.6729
09/09/1999,0.6529,1.4805,1.5153,7.0391,1.0563,1.6302,108.5,7.7795,0.5332,8.154,1.8735,34.633,241.24,1190.5,9.345,4.041,1.6875,0.45041,31.8205,6.0785,522.15,8.2774,7.766,8625,4.2369,43.525,3.8,40.2,25.765,39.52499,0.304,3.7505,3.6729
10/09/1999,0.6513,1.4745,1.5321,7.0974,1.0472,1.6233,108.625,7.8315,0.5323,8.206,1.86,34.87,242.43,1191,9.323,4.0255,1.6895,0.45376,31.7975,6.073,525.05,8.2774,7.766,8200,4.2338,43.52,3.8,39.95,25.765,39.465,0.3043,3.7504,3.673
13/09/1999,0.6577,1.4713,1.5453,7.1575,1.0388,1.60905,106.215,7.868,0.5347,8.234,1.8815,35.20299,244.37,1190.5,9.317,4.0835,1.6845,0.45641,31.776,6.067,524.45,8.2772,7.7661,7955,4.2376,43.52,3.8,39.85,25.84499,39.47499,0.3044,3.7505,3.6729
14/09/1999,0.6544,1.4744,1.5376,7.128,1.043,1.60655,105.375,7.8755,0.5308,8.256,1.8975,34.77499,243.765,1193.3,9.339,4.1365,1.6885,0.45632,31.7635,6.0775,523.35,8.2775,7.7651,7980,4.2405,43.5175,3.8,39.9,25.50499,39.50999,0.3045,3.7504,3.6727
15/09/1999,0.649,1.4741,1.5431,7.148,1.0396,1.6126,104.32,7.915,0.5239,8.286,1.881,34.98799,244.91,1191.5,9.315,4.147,1.689,0.45732,31.753,6.1095,524.85,8.2773,7.7646,8095,4.2324,43.52,3.8,39.9,25.47499,39.48999,0.3041,3.7503,3.6729
16/09/1999,0.6471,1.4773,1.5409,7.1455,1.0402,1.6239,104.77,7.9055,0.5247,8.298,1.879,34.96399,245.36,1198.5,9.38,4.1445,1.6927,0.45787,31.749,6.1275,524.85,8.2771,7.7641,8125,4.235,43.5413,3.8,40.4,25.465,39.905,0.304,3.7501,3.673
17/09/1999,0.6487,1.4735,1.5416,7.1437,1.0404,1.62325,106.885,7.893,0.5268,8.2805,1.8885,34.989,245.645,1203,9.375,4.117,1.6942,0.45945,31.7895,6.0998,523.75,8.2773,7.766,8245,4.2411,43.54,3.8,40.15,25.575,40.02499,0.3042,3.7505,3.673
20/09/1999,0.6441,1.4751,1.5421,7.138,1.0411,1.6214,106.825,7.859,0.5226,8.2453,1.8695,34.89899,245.13,1200.5,9.323,4.09,1.6985,0.45995,31.7,6.0875,525.85,8.2775,7.7665,8300,4.2408,43.551,3.8,40.2,25.435,40.17,0.304,3.7503,3.673
21/09/1999,0.6485,1.4707,1.5308,7.0943,1.0476,1.63115,104.455,7.8168,0.5264,8.209,1.878,34.65599,243.61,1202.5,9.299,4.0885,1.6992,0.45924,31.797,6.058,525.15,8.2775,7.7669,8285,4.246,43.551,3.8,40.18,25.375,40.23499,0.3039,3.7503,3.6729
22/09/1999,0.6513,1.4705,1.5263,7.078,1.0503,1.6381,103.835,7.826,0.5252,8.221,1.892,34.48399,243.13,1207.5,9.277,4.0805,1.7077,0.45935,31.798,6.0742,527.95,8.2777,7.7666,8430,4.2484,43.5595,3.8,40.37,25.39499,40.515,0.3035,3.7502,3.673
23/09/1999,0.6494,1.4729,1.5361,7.1218,1.0432,1.6393,104.02,7.843,0.523,8.234,1.8905,34.51199,245.13,1208,9.307,4.0955,1.714,0.46147,31.7975,6.045,528.55,8.2776,7.7671,8787.5,4.2767,43.57,3.8,41,25.33499,41.42999,0.3038,3.7502,3.6729
24/09/1999,0.6529,1.4756,1.5297,7.0997,1.0467,1.642,104.025,7.8333,0.518,8.245,1.9145,34.33499,244.51,1211,9.357,4.0885,1.7115,0.46228,31.7975,6.042,529.85,8.2775,7.7671,8525,4.287,43.57,3.8,40.9,25.37999,41.02499,0.3035,3.7505,3.673
27/09/1999,0.6541,1.4701,1.5343,7.115,1.0444,1.64475,106.24,7.8505,0.5173,8.253,1.9175,34.25699,244.32,1210.5,9.315,4.092,1.7055,0.46362,31.7975,6.0179,528.6,8.2775,7.7674,8445,4.2822,43.571,3.8,40.75,25.25,40.94499,0.3038,3.7502,3.6729
28/09/1999,0.6551,1.4641,1.5254,7.0796,1.05,1.6497,106.235,7.7965,0.5127,8.224,1.9385,33.991,244.14,1217.5,9.3495,4.1123,1.715,0.46305,31.8045,5.9795,528.65,8.2775,7.7679,8475,4.2762,43.5725,3.8,41.02,25.19499,41.58499,0.3038,3.7504,3.6729
29/09/1999,0.6535,1.4638,1.5088,7.0076,1.0608,1.64375,106.605,7.762,0.5164,8.194,1.921,33.495,242.385,1217.5,9.355,4.096,1.7065,0.46181,31.8005,6.0075,531.15,8.2775,7.768,8360,4.2773,43.595,3.8,40.95,25.13499,41.295,0.3034,3.7503,3.673
30/09/1999,0.6526,1.4695,1.5006,6.9802,1.065,1.64685,106.47,7.7525,0.5164,8.198,1.92,33.502,241.945,1216.5,9.3465,4.0975,1.7005,0.46141,31.785,6,531.75,8.2778,7.7678,8355,4.2794,43.595,3.8,40.9,25.23499,40.92499,0.3034,3.7503,3.673
01/10/1999,0.6555,1.47,1.4918,6.9468,1.0699,1.65555,105.085,7.7113,0.5181,8.165,1.9495,33.34749,241.79,1215.5,9.397,4.1,1.6933,0.46177,31.7875,6.0135,531.85,8.2778,7.7681,7975,4.2667,43.5875,3.8,40.9,25.50999,40.625,0.3031,3.7503,3.673
04/10/1999,0.6588,1.4722,1.4881,6.948,1.07,1.6542,106.385,7.6905,0.5204,8.136,1.9405,34.07249,241.08,1212.5,9.457,4.087,1.6895,0.46283,31.783,5.999,531.45,8.2778,7.768,7825,4.2703,43.595,3.8,40.6,25.795,40.34499,0.3031,3.7504,3.673
05/10/1999,0.6632,1.4684,1.4906,6.9577,1.0682,1.65295,107.04,7.7065,0.5231,8.123,1.95,34.25648,241.12,1206.5,9.469,4.0725,1.6738,0.46369,31.786,5.9873,529.75,8.2778,7.7683,7760,4.2617,43.5925,3.8,39.825,25.84499,38.89999,0.3032,3.7505,3.673
06/10/1999,0.6602,1.4703,1.4865,6.9409,1.0707,1.6566,107.52,7.711,0.5221,8.14,1.9625,33.91399,240.82,1203.5,9.438,4.0825,1.679,0.46387,31.7925,6.0475,531.55,8.2778,7.7681,7800,4.262,43.561,3.8,40.1,25.78499,39.31499,0.3031,3.7504,3.6729
07/10/1999,0.6609,1.4705,1.4843,6.9264,1.0733,1.6529,107.615,7.715,0.5198,8.124,1.9325,34.2995,240.3,1202.5,9.465,4.0765,1.6795,0.46395,31.785,6.0485,531.45,8.2778,7.7685,7765,4.2629,43.5245,3.8,40.5,25.795,39.94499,0.3032,3.7504,3.6729
08/10/1999,0.6564,1.473,1.5003,6.9948,1.0628,1.65355,107.39,7.8135,0.5159,8.1773,1.9475,34.46199,241.97,1203.5,9.475,4.0908,1.6823,0.46847,31.7785,6.0415,532.25,8.278,7.7685,7825,4.2698,43.425,3.8,40.55,25.795,40.34999,0.3035,3.7506,3.6729
11/10/1999,0.6536,1.4721,1.4992,6.9847,1.064,1.6523,106.725,7.7885,0.5159,8.15,1.95,34.4045,241.475,1204.65,9.45,4.0818,1.6757,0.46847,31.775,6.07,533.15,8.2772,7.7687,7755,4.2603,43.37,3.8,40.14,25.795,39.745,0.3034,3.7505,3.6729
12/10/1999,0.6546,1.4757,1.4855,6.9274,1.0729,1.65465,106.275,7.7345,0.5165,8.0966,1.952,34.19899,239.63,1204.5,9.47,4.0755,1.6783,0.46742,31.768,6.08,533.25,8.2772,7.7694,7825,4.2617,43.4375,3.8,40.15,25.78499,39.47499,0.3033,3.7507,3.673
13/10/1999,0.654,1.4799,1.4785,6.9072,1.0762,1.65295,107.43,7.7275,0.5123,8.111,1.96,34.3985,239.8,1205,9.522,4.069,1.6845,0.46743,31.7735,6.1135,535.15,8.2777,7.7694,8125,4.2684,43.44,3.8,40.55,25.67499,39.59999,0.3031,3.7508,3.673
14/10/1999,0.6505,1.4807,1.4753,6.8953,1.0782,1.65705,106.965,7.71,0.5104,8.1109,1.962,34.21199,239.25,1207.25,9.605,4.08,1.679,0.46757,31.772,6.108,536.75,8.2774,7.7694,8200,4.2645,43.4225,3.8,40.35,25.76999,39.355,0.303,3.7504,3.6729
15/10/1999,0.648,1.4869,1.4591,6.8299,1.0884,1.66995,105.605,7.6695,0.5109,8.0936,1.977,34.00499,237.67,1205,9.725,4.0755,1.6755,0.46737,31.7355,6.1375,540.7,8.2775,7.7697,7925,4.2633,43.431,3.8,40.35,25.95499,39.2,0.3026,3.7506,3.673
18/10/1999,0.6446,1.493,1.4644,6.8528,1.0848,1.66925,105.075,7.7135,0.5085,8.176,1.987,34.03149,238.48,1203.5,9.715,4.0925,1.6768,0.46854,31.765,6.156,544.05,8.2774,7.7696,7750,4.2764,43.395,3.8,40.5,25.83499,39.52499,0.3023,3.7504,3.673
19/10/1999,0.6465,1.4907,1.4739,6.8856,1.0797,1.6695,105.645,7.7405,0.5097,8.1538,1.989,34.14999,239.34,1205.5,9.669,4.116,1.6735,0.47025,31.77,6.138,543.85,8.2773,7.7693,7650,4.2701,43.4,3.8,40.43,25.84,39.465,0.3026,3.7504,3.6729
20/10/1999,0.6474,1.4885,1.4768,6.8976,1.0777,1.66705,105.91,7.714,0.514,8.166,1.997,34.08699,239.12,1204.5,9.618,4.113,1.6745,0.47121,31.7695,6.123,542.25,8.2774,7.7694,7437.5,4.2702,43.3975,3.8,40.35,25.81999,39.27499,0.3026,3.7505,3.6729
21/10/1999,0.6476,1.4861,1.4733,6.8781,1.0809,1.67595,106.03,7.7032,0.5148,8.141,1.993,33.98299,238.74,1205.5,9.637,4.1215,1.6696,0.47117,31.7665,6.144,541.55,8.2772,7.7695,6925,4.2759,43.43,3.8,40.2,25.78999,39.22499,0.3026,3.7504,3.673
22/10/1999,0.651,1.4775,1.4946,6.953,1.0692,1.66335,105.835,7.7425,0.5154,8.137,1.979,34.35849,240.6,1205.25,9.6,4.1215,1.6645,0.4755,31.7595,6.1295,541.05,8.2773,7.7699,6837.5,4.2811,43.4,3.8,40.21,25.77499,39.155,0.3029,3.7502,3.6729
25/10/1999,0.6515,1.4761,1.4975,6.9629,1.0677,1.6625,105.235,7.7485,0.5149,8.131,1.978,34.36349,241.3,1205,9.637,4.1275,1.6613,0.47649,31.7565,6.1321,542.95,8.277,7.7706,6900,4.2706,43.3825,3.8,40.05,25.685,38.905,0.3029,3.7504,3.673
26/10/1999,0.6506,1.4715,1.5114,7.0203,1.0589,1.65395,104.945,7.794,0.5144,8.18,1.9845,34.689,242.555,1203.5,9.63,4.1555,1.665,0.47887,31.7515,6.155,544.45,8.2773,7.7708,6875,4.2678,43.39,3.8,40.05,25.71999,38.655,0.3032,3.7502,3.6729
27/10/1999,0.6435,1.4724,1.5183,7.0597,1.0529,1.6472,104.185,7.8183,0.5079,8.198,1.9965,34.75549,243.04,1200.5,9.652,4.2075,1.6705,0.48097,31.745,6.1544,547.25,8.2775,7.7704,6825,4.2708,43.3725,3.8,40.125,26.075,38.83499,0.3032,3.7502,3.673
28/10/1999,0.6453,1.4724,1.5251,7.0715,1.0515,1.63965,104.795,7.8445,0.5101,8.24,1.979,34.8295,243.31,1199.5,9.629,4.2225,1.6675,0.48077,31.7415,6.1472,547.7,8.2776,7.7701,6935,4.2608,43.3913,3.8,40.1,26.20499,38.795,0.3034,3.7503,3.6729
29/10/1999,0.6373,1.4709,1.5237,7.072,1.0511,1.6409,104.36,7.8446,0.5062,8.2382,1.952,34.84499,243.265,1199.5,9.6325,4.22,1.6638,0.48077,31.74,6.145,548.85,8.2778,7.7695,6825,4.2482,43.39,3.8,40.15,26.105,38.59999,0.3034,3.7503,3.6729
01/11/1999,0.6383,1.4671,1.5289,7.0847,1.0493,1.6422,104.425,7.8725,0.5085,8.2671,1.942,34.924,243.595,1195.5,9.6175,4.2195,1.6578,0.48483,31.729,6.155,547.45,8.2779,7.7688,6755,4.2439,43.3813,3.8,40.15,26.20499,38.495,0.3033,3.7504,3.673
02/11/1999,0.6407,1.4683,1.5323,7.0854,1.0493,1.6466,104.115,7.8755,0.5097,8.256,1.942,34.93649,243.6,1193,9.585,4.2325,1.6647,0.48536,31.73,6.15,549.75,8.2781,7.769,6705,4.2365,43.3995,3.8,40.1,26.25499,38.575,0.3033,3.7506,3.673
03/11/1999,0.644,1.4677,1.534,7.092,1.0481,1.6443,105.03,7.8815,0.5121,8.266,1.943,35.03749,243.845,1191.75,9.5575,4.2905,1.67,0.48632,31.7205,6.149,547.95,8.2781,7.77,6740,4.2305,43.3975,3.8,40.1,26.31,38.685,0.3035,3.7505,3.6729
04/11/1999,0.6373,1.4653,1.5434,7.1177,1.0445,1.6389,104.54,7.8995,0.5149,8.3426,1.924,35.1485,244.525,1184.5,9.478,4.295,1.6663,0.48803,31.7325,6.1225,549.45,8.278,7.7704,6805,4.2304,43.405,3.8,40.1,26.28499,38.45499,0.3034,3.7505,3.673
05/11/1999,0.6381,1.4593,1.5501,7.1434,1.0412,1.6239,106.33,7.9045,0.5132,8.3239,1.914,35.15099,245.15,1186.5,9.445,4.275,1.6705,0.49143,31.747,6.1055,549.55,8.2779,7.7705,6775,4.2215,43.416,3.8,40.1,26.27499,38.52499,0.3041,3.7505,3.6729
08/11/1999,0.639,1.4674,1.5529,7.1696,1.0371,1.6171,105.83,7.9208,0.5114,8.3592,1.929,35.22649,245.8,1183.35,9.462,4.2455,1.6697,0.49306,31.7655,6.121,546.45,8.2779,7.7717,6810,4.2256,43.415,3.8,40.1,26.27499,38.64499,0.3042,3.7506,3.673
09/11/1999,0.6374,1.4716,1.5459,7.1462,1.0404,1.6218,105.07,7.8855,0.5095,8.3108,1.9275,35.04149,245.34,1183.75,9.418,4.25,1.671,0.49311,31.757,6.1225,541.95,8.278,7.7718,6855,4.2168,43.41,3.8,40.16,26.155,38.855,0.304,3.7506,3.673
10/11/1999,0.6393,1.4707,1.5404,7.1227,1.0435,1.6257,104.67,7.8595,0.5116,8.3,1.9325,34.95999,244.805,1179.5,9.43,4.31,1.6746,0.49399,31.755,6.1375,542.55,8.2781,7.7716,6965,4.2085,43.4025,3.8,40.25,26.16499,39,0.3039,3.7506,3.673
11/11/1999,0.6431,1.4653,1.5456,7.1452,1.0406,1.6225,104.9,7.8895,0.5139,8.319,1.929,35.01949,245.375,1173.25,9.385,4.2775,1.6753,0.4944,31.75,6.1345,542.85,8.2782,7.7715,7130,4.2057,43.395,3.8,40.35,26.24249,38.905,0.3039,3.7506,3.673
12/11/1999,0.6435,1.4619,1.5563,7.206,1.0319,1.614,105.14,7.931,0.5153,8.373,1.9355,35.23,246.885,1170.25,9.37,4.285,1.6677,0.4989,31.7455,6.1235,539.15,8.278,7.7713,7035,4.2151,43.385,3.8,40.15,26.355,38.75499,0.3042,3.7506,3.673
15/11/1999,0.6464,1.4642,1.5576,7.2153,1.0307,1.62005,104.955,7.9383,0.5204,8.374,1.9355,35.2,247.12,1181,9.371,4.2825,1.6651,0.49989,31.732,6.1445,537.75,8.2781,7.7723,6905,4.2406,43.3813,3.8,40.15,26.25999,38.545,0.3042,3.7506,3.673
16/11/1999,0.6415,1.4683,1.5567,7.2161,1.0308,1.61805,105.96,7.952,0.5185,8.3975,1.9325,35.26349,247.105,1178,9.401,4.2375,1.6695,0.50065,31.744,6.1535,538.75,8.2781,7.7723,7025,4.2405,43.415,3.8,40.25,26.31499,38.795,0.3041,3.7505,3.6729
17/11/1999,0.6413,1.4663,1.5419,7.1569,1.0393,1.62495,105.535,7.8965,0.5146,8.3124,1.9375,34.92949,245.745,1177.05,9.36,4.2,1.6687,0.49955,31.76,6.15,540.55,8.2781,7.7725,6990,4.2142,43.3925,3.8,40.3,26.39499,38.745,0.3041,3.7505,3.6729
18/11/1999,0.64,1.4637,1.554,7.2108,1.0317,1.6168,105.73,7.9332,0.5128,8.3523,1.9305,35.18599,247.075,1173.5,9.348,4.2145,1.6701,0.50229,31.7485,6.142,540.35,8.2784,7.7726,6990,4.2403,43.3775,3.8,40.35,26.42499,38.67499,0.3043,3.7506,3.673
19/11/1999,0.6383,1.4631,1.5575,7.2271,1.0293,1.61725,106.15,7.954,0.5095,8.3585,1.932,35.25049,247.525,1173.65,9.329,4.22,1.6695,0.50539,31.7495,6.1385,540.95,8.2785,7.7729,7005,4.2343,43.386,3.8,40.5,26.44499,38.69499,0.3045,3.7506,3.673
22/11/1999,0.6377,1.4617,1.5501,7.2016,1.0328,1.6213,104.785,7.9175,0.5105,8.3435,1.932,35.045,246.975,1173.5,9.322,4.203,1.67,0.50536,31.73,6.139,539.75,8.2785,7.7725,7060,4.2384,43.3788,3.8,40.75,26.53459,38.715,0.3044,3.7506,3.673
23/11/1999,0.6364,1.4653,1.5555,7.2257,1.0293,1.6263,104.14,7.938,0.5117,8.353,1.9325,35.1825,247.66,1169.5,9.331,4.1855,1.669,0.50692,31.73,6.1365,539.65,8.2784,7.7723,7085,4.2382,43.3725,3.8,40.65,26.465,38.69499,0.3042,3.7506,3.673
24/11/1999,0.6331,1.4683,1.5691,7.2943,1.0197,1.61295,104.565,8.0055,0.5112,8.4255,1.929,35.3685,249.335,1161.5,9.334,4.1925,1.6675,0.51054,31.73,6.1315,542.15,8.2785,7.7717,7105,4.2325,43.405,3.8,40.8,26.435,38.77499,0.3044,3.7506,3.673
25/11/1999,0.635,1.4684,1.57,7.2969,1.0195,1.61515,104.35,7.9855,0.5141,8.404,1.9305,35.31699,249.38,1158.25,9.28,4.22,1.6707,0.5108,31.73,6.1325,544.2,8.2785,7.7714,7185,4.2313,43.395,3.8,40.725,26.50499,38.69499,0.3044,3.7504,3.673
26/11/1999,0.634,1.4672,1.5837,7.3534,1.0117,1.6055,102.085,8.0205,0.5112,8.482,1.927,35.62599,250.745,1159.65,9.348,4.255,1.6715,0.51545,31.735,6.1382,546.05,8.2785,7.772,7260,4.2328,43.395,3.8,40.9,26.48999,38.83499,0.3048,3.7506,3.673
29/11/1999,0.6366,1.4751,1.593,7.3891,1.0065,1.60105,101.92,8.0629,0.5115,8.515,1.919,35.812,252.12,1159.15,9.366,4.325,1.6805,0.51701,31.6975,6.1815,545.95,8.2789,7.771,7350,4.2311,43.3975,3.8,40.95,26.545,39.01999,0.3046,3.7506,3.673
30/11/1999,0.6357,1.4731,1.5909,7.3878,1.0069,1.5927,102.185,8.0615,0.5097,8.501,1.921,35.83449,252.09,1159.25,9.437,4.2575,1.68,0.51809,31.665,6.175,545.25,8.2789,7.7664,7310,4.229,43.4175,3.8,41,26.7,38.995,0.3044,3.7506,3.673
01/12/1999,0.6354,1.4743,1.589,7.381,1.0079,1.5974,102.215,8.0795,0.5101,8.551,1.921,35.82449,252.23,1157.25,9.476,4.259,1.681,0.51835,31.667,6.143,545.75,8.2789,7.7696,7295,4.2312,43.402,3.8,40.85,26.685,38.905,0.3045,3.7505,3.6729
