Date,Country,Cases,Cumulative Cases,Deaths,Cumulative Deaths,Tests,Cumulative Tests,Meeting Friends/Family (indoor),Meeting Friends/Family (outdoor),Domestic Travel,International Travel,Cafes and Restaurants,Pubs and bars,Sports and leisure,Schools Closure,Temperature,Humidity,Nursing & Care Home Visit
06/03/2020,5,183,96123,,0,,0,,,,,,,,,3,1,
06/04/2020,5,117,96240,,0,,0,,,,,,,,,2,2,
06/05/2020,5,285,96525,,0,,0,,,,,,,,,2,1,
06/06/2020,5,445,96970,,0,,0,,,,,,,,,2,1,
06/07/2020,5,511,97481,,0,,0,,,,,,,,,2,1,
06/08/2020,5,378,97859,,0,,0,,,,,,,,,2,1,
06/09/2020,5,319,98178,,0,,0,,,,,,,,,2,1,
06/10/2020,5,386,98564,,0,,0,,,,,,,,,2,1,
06/11/2020,5,458,99022,,0,,0,,,,,,,,,2,1,
06/12/2020,5,565,99587,,0,,0,,,,,,,,,2,2,
6/13/2020,5,559,100146,,0,,0,,,,,,,,,2,1,
6/14/2020,5,553,100699,,0,,0,,,,,,,,,2,1,
6/15/2020,5,362,101061,,0,,0,,,,,,,,,2,1,
6/16/2020,5,301,101362,,0,,0,,,,,,,,,2,1,
6/17/2020,5,318,101680,,0,,0,,,,,,,,,2,1,
6/18/2020,5,423,102103,,0,,0,,,,,,,,,2,1,
6/19/2020,5,578,102681,,0,,0,,,,,,,,,2,1,
6/20/2020,5,640,103321,,0,,0,,,,,,,,,3,1,
6/21/2020,5,579,103900,,0,,0,,,,,,,,,2,1,
6/22/2020,5,432,104332,,0,,0,,,,,,,,,2,1,
6/23/2020,5,392,104724,,0,,0,,,,,,,,,3,1,
6/24/2020,5,323,105047,,0,,0,,,,,,,,,3,1,
6/25/2020,5,200,105247,,0,,0,,,,,,,,,3,1,
6/26/2020,5,556,105803,,0,,0,,,,,,,,,3,1,
6/27/2020,5,529,106332,,0,,0,,,,,,,,,3,1,
6/28/2020,5,530,106862,,0,,0,,,,,,,,,2,1,
6/29/2020,5,441,107303,,0,,0,,,,,,,,,2,1,
6/30/2020,5,622,107925,,0,,0,,,,,,,,,2,1,
07/01/2020,5,927,108852,,0,,0,,,,,,,,,3,1,
07/02/2020,5,706,109558,,0,,0,,,,,,,,,2,1,
07/03/2020,5,720,110278,,0,,0,,,,,,,,,2,1,
07/04/2020,5,414,110692,,0,,0,,,,,,,,,2,1,
07/05/2020,5,194,110886,,0,,0,,,,,,,,,3,1,
07/06/2020,5,458,111344,,0,,0,,,,,,,,,2,1,
07/07/2020,5,617,111961,,0,,0,,,,,,,,,2,1,
07/08/2020,5,837,112798,,0,,0,,,,,,,,,3,1,
07/09/2020,5,587,113385,,0,,0,,,,,,,,,3,1,
07/10/2020,5,647,114032,,0,,0,,,,,,,,,2,1,
07/11/2020,5,426,114458,,0,,0,,,,,,,,,2,1,
07/12/2020,5,220,114678,,0,,0,,,,,,,,,2,1,
7/13/2020,5,541,115219,,0,,0,,,,,,,,,3,1,
7/14/2020,5,542,115761,,0,,0,,,,,,,,,2,1,
7/15/2020,5,851,116612,,0,,0,,,,,,,,,2,1,
7/16/2020,5,487,117099,,0,,0,,,,,,,,,2,1,
7/17/2020,5,765,117864,,0,,0,,,,,,,,,3,1,
7/18/2020,5,457,118321,,0,,0,,,,,,,,,3,1,
7/19/2020,5,279,118600,,0,,0,,,,,,,,,3,1,
7/20/2020,5,693,119293,,0,,0,,,,,,,,,3,1,
7/21/2020,5,888,120181,,0,,0,,,,,,,,,3,1,
7/22/2020,5,1221,121402,,0,,0,,,,,,,,,3,1,
7/23/2020,5,881,122283,,0,,0,,,,,,,,,3,1,
7/24/2020,5,1063,123346,,0,,0,,,,,,,,,3,1,
7/25/2020,5,731,124077,,0,,0,,,,,,,,,3,1,
7/26/2020,5,377,124454,,0,,0,,,,,,,,,3,1,
7/27/2020,5,850,125304,,0,,0,,,,,,,,,3,1,
7/28/2020,5,1092,126396,,0,,0,,,,,,,,,3,1,
7/29/2020,5,1556,127952,,0,,0,,,,,,,,,3,1,
7/30/2020,5,1165,129117,,0,,0,,,,,,,,,3,1,
7/31/2020,5,1371,130488,,0,,0,,,,,,,,,3,0,
08/01/2020,5,908,131396,,0,,0,,,,,,,,,3,1,
08/02/2020,5,449,131845,,0,,0,,,,,,,,,3,1,
08/03/2020,5,1125,132970,,0,,0,,,,,,,,,2,1,
08/04/2020,5,1472,134442,,0,,0,,,,,,,,,3,1,
08/05/2020,5,2036,136478,,0,,0,,,,,,,,,3,0,
08/06/2020,5,1446,137924,,0,,0,,,,,,,,,3,0,
08/07/2020,5,1863,139787,,0,,0,,,,,,,,,3,0,
08/08/2020,5,1297,141084,,0,,0,,,,,,,,,3,0,
08/09/2020,5,763,141847,,0,,0,,,,,,,,,3,0,
08/10/2020,5,1618,143465,,0,,0,,,,,,,,,3,1,
08/11/2020,5,2083,145548,,0,,0,,,,,,,,,3,1,
08/12/2020,5,2925,148473,,0,,0,,,,,,,,,3,1,
8/13/2020,5,2197,150670,,0,,0,,,,,,,,,3,1,
8/14/2020,5,2680,153350,,0,,0,,,,,,,,,3,2,
8/15/2020,5,2941,156291,,0,,0,,,,,,,,,3,1,
8/16/2020,5,3057,159348,,0,,0,,,,,,,,,3,1,
8/17/2020,5,2273,161621,,0,,0,,,,,,,,,3,1,
8/18/2020,5,1915,163536,,0,,0,,,,,,,,,3,1,
8/19/2020,5,2169,165705,,0,,0,,,,,,,,,3,1,
8/20/2020,5,3595,169300,,0,,0,,,,,,,,,3,1,
8/21/2020,5,4378,173678,,0,,0,,,,,,,,,3,1,
8/22/2020,5,4320,177998,,0,,0,,,,,,,,,3,1,
8/23/2020,5,4361,182359,,0,,0,,,,,,,,,2,1,
8/24/2020,5,3485,185844,,0,,0,,,,,,,,,2,1,
8/25/2020,5,3385,189229,,0,,0,,,,,,,,,3,1,
8/26/2020,5,3563,192792,,0,,0,,,,,,,,,2,1,
8/27/2020,5,4948,197740,,0,,0,,,,,,,,,2,1,
8/28/2020,5,6306,204046,,0,,0,,,,,,,,,2,1,
8/29/2020,5,6315,210361,,0,,0,,,,,,,,,2,1,
8/30/2020,5,6081,216442,,0,,0,,,,,,,,,2,1,
8/31/2020,5,4650,221092,,0,,0,,,,,,,,,2,1,
04/03/2020,6,6137,6137,,,,,,,,,,,,,1,1,
04/04/2020,6,6064,12201,,0,,0,,,,,,,,,1,1,
04/05/2020,6,5232,17433,,0,,0,,,,,,,,,1,1,
04/06/2020,6,4482,21915,,0,,0,,,,,,,,,2,0,
04/07/2020,6,3838,25753,,0,,0,,,,,,,,,2,1,
04/08/2020,6,4270,30023,,0,,0,,,,,,,,,2,1,
04/09/2020,6,4767,34790,,0,,0,,,,,,,,,2,1,
04/10/2020,6,4810,39600,,0,,0,,,,,,,,,2,1,
04/11/2020,6,4092,43692,,0,,0,,,,,,,,,1,1,
04/12/2020,6,3164,46856,,0,,0,,,,,,,,,2,1,
4/13/2020,6,2480,49336,,0,,0,,,,,,,,,1,1,
4/14/2020,6,2368,51704,,0,,0,,,,,,,,,1,1,
4/15/2020,6,2478,54182,,0,,0,,,,,,,,,1,1,
4/16/2020,6,2911,57093,,0,,0,,,,,,,,,2,1,
4/17/2020,6,3285,60378,,0,,0,,,,,,,,,2,1,
4/18/2020,6,3149,63527,,0,,0,,,,,,,,,2,1,
4/19/2020,6,2614,66141,,0,,0,,,,,,,,,1,1,
4/20/2020,6,2006,68147,,0,,0,,,,,,,,,1,1,
4/21/2020,6,1932,70079,,0,,0,,,,,,,,,2,1,
4/22/2020,6,2125,72204,,0,,0,,,,,,,,,2,1,
4/23/2020,6,2309,74513,,0,,0,,,,,,,,,2,1,
4/24/2020,6,2248,76761,,0,,0,,,,,,,,,2,1,
4/25/2020,6,2043,78804,,0,,0,,,,,,,,,2,1,
4/26/2020,6,1603,80407,,0,,0,,,,,,,,,2,1,
4/27/2020,6,1300,81707,,0,,0,,,,,,,,,2,1,
4/28/2020,6,1155,82862,,0,,0,,,,,,,,,2,1,
4/29/2020,6,1309,84171,,0,,0,,,,,,,,,2,2,
4/30/2020,6,1473,85644,,0,,0,,,,,,,,,2,1,
05/01/2020,6,1354,86998,,0,,0,,,,,,,,,2,1,
05/02/2020,6,1126,88124,,0,,0,,,,,,,,,1,2,
05/03/2020,6,806,88930,,0,,0,,,,,,,,,2,1,
05/04/2020,6,719,89649,,0,,0,,,,,,,,,1,2,
05/05/2020,6,800,90449,,0,,0,,,,,,,,,1,1,
05/06/2020,6,972,91421,,0,,0,,,,,,,,,2,1,
05/07/2020,6,1147,92568,,0,,0,,,,,,,,,2,1,
05/08/2020,6,1218,93786,,0,,0,,,,,,,,,2,1,
05/09/2020,6,1042,94828,,0,,0,,,,,,,,,2,1,
05/10/2020,6,758,95586,,0,,0,,,,,,,,,2,1,
05/11/2020,6,653,96239,,0,,0,,,,,,,,,1,2,
05/12/2020,6,696,96935,,0,,0,,,,,,,,,1,1,
5/13/2020,6,888,97823,,0,,0,,,,,,,,,1,1,
5/14/2020,6,881,98704,,0,,0,,,,,,,,,1,1,
5/15/2020,6,822,99526,,0,,0,,,,,,,,,1,1,
5/16/2020,6,705,100231,,0,,0,,,,,,,,,2,1,
5/17/2020,6,515,100746,,0,,0,,,,,,,,,2,1,
5/18/2020,6,480,101226,,0,,0,,,,,,,,,2,1,
5/19/2020,6,550,101776,,0,,0,,,,,,,,,2,1,
5/20/2020,6,685,102461,,0,,0,,,,,,,,,2,1,
5/21/2020,6,668,103129,,0,,0,,,,,,,,,2,1,
5/22/2020,6,614,103743,,0,,0,,,,,,,,,2,1,
5/23/2020,6,510,104253,,0,,0,,,,,,,,,2,1,
5/24/2020,6,452,104705,,0,,0,,,,,,,,,2,1,
5/25/2020,6,384,105089,,0,,0,,,,,,,,,2,2,
5/26/2020,6,361,105450,,0,,0,,,,,,,,,2,1,
5/27/2020,6,383,105833,,0,,0,,,,,,,,,2,1,
5/28/2020,6,485,106318,,0,,0,,,,,,,,,2,1,
5/29/2020,6,611,106929,,0,,0,,,,,,,,,2,1,
5/30/2020,6,588,107517,,0,,0,,,,,,,,,2,1,
5/31/2020,6,452,107969,,0,,0,,,,,,,,,2,1,
06/01/2020,6,278,108247,,0,,0,,,,,,,,,2,1,
06/02/2020,6,296,108543,,0,,0,,,,,,,,,2,1,
06/03/2020,6,316,108859,,0,,0,,,,,,,,,2,1,
06/04/2020,6,414,109273,,0,,0,,,,,,,,,2,1,
06/05/2020,6,436,109709,,0,,0,,,,,,,,,2,1,
06/06/2020,6,405,110114,,0,,0,,,,,,,,,2,1,
06/07/2020,6,308,110422,,0,,0,,,,,,,,,2,1,
06/08/2020,6,288,110710,,0,,0,,,,,,,,,2,1,
06/09/2020,6,294,111004,,0,,0,,,,,,,,,2,1,
06/10/2020,6,408,111412,,0,,0,,,,,,,,,2,1,
06/11/2020,6,377,111789,,0,,0,,,,,,,,,2,2,
06/12/2020,6,387,112176,,0,,0,,,,,,,,,3,1,
6/13/2020,6,284,112460,,0,,0,,,,,,,,,3,2,
6/14/2020,6,262,112722,,0,,0,,,,,,,,,3,1,
6/15/2020,6,273,112995,,0,,0,,,,,,,,,3,1,
6/16/2020,6,305,113300,,0,,0,,,,,,,,,3,1,
6/17/2020,6,434,113734,,0,,0,,,,,,,,,3,1,
6/18/2020,6,565,114299,,0,,0,,,,,,,,,3,1,
6/19/2020,6,650,114949,,0,,0,,,,,,,,,2,1,
6/20/2020,6,686,115635,,0,,0,,,,,,,,,2,2,
6/21/2020,6,609,116244,,0,,0,,,,,,,,,2,1,
6/22/2020,6,575,116819,,0,,0,,,,,,,,,3,1,
6/23/2020,6,543,117362,,0,,0,,,,,,,,,2,1,
6/24/2020,6,573,117935,,0,,0,,,,,,,,,3,1,
6/25/2020,6,565,118500,,0,,0,,,,,,,,,3,1,
6/26/2020,6,598,119098,,0,,0,,,,,,,,,3,1,
6/27/2020,6,473,119571,,0,,0,,,,,,,,,3,1,
6/28/2020,6,402,119973,,0,,0,,,,,,,,,3,1,
6/29/2020,6,338,120311,,0,,0,,,,,,,,,2,1,
6/30/2020,6,409,120720,,0,,0,,,,,,,,,2,1,
07/01/2020,6,489,121209,,0,,0,,,,,,,,,2,1,
07/02/2020,6,472,121681,,0,,0,,,,,,,,,3,1,
07/03/2020,6,457,122138,,0,,0,,,,,,,,,2,1,
07/04/2020,6,369,122507,,0,,0,,,,,,,,,3,1,
07/05/2020,6,293,122800,,0,,0,,,,,,,,,3,1,
07/06/2020,6,283,123083,,0,,0,,,,,,,,,2,1,
07/07/2020,6,335,123418,,0,,0,,,,,,,,,2,1,
07/08/2020,6,410,123828,,0,,0,,,,,,,,,2,1,
07/09/2020,6,411,124239,,0,,0,,,,,,,,,2,2,
07/10/2020,6,405,124644,,0,,0,,,,,,,,,2,2,
07/11/2020,6,340,124984,,0,,0,,,,,,,,,2,1,
07/12/2020,6,262,125246,,0,,0,,,,,,,,,2,1,
7/13/2020,6,273,125519,,0,,0,,,,,,,,,2,1,
7/14/2020,6,307,125826,,0,,0,,,,,,,,,3,1,
7/15/2020,6,433,126259,,0,,0,,,,,,,,,2,2,
7/16/2020,6,489,126748,,0,,0,,,,,,,,,2,1,
7/17/2020,6,549,127297,,0,,0,,,,,,,,,2,2,
7/18/2020,6,438,127735,,0,,0,,,,,,,,,3,1,
7/19/2020,6,326,128061,,0,,0,,,,,,,,,3,1,
7/20/2020,6,325,128386,,0,,0,,,,,,,,,3,1,
7/21/2020,6,408,128794,,0,,0,,,,,,,,,2,1,
7/22/2020,6,515,129309,,0,,0,,,,,,,,,2,1,
7/23/2020,6,613,129922,,0,,0,,,,,,,,,2,1,
7/24/2020,6,721,130643,,0,,0,,,,,,,,,3,1,
7/25/2020,6,634,131277,,0,,0,,,,,,,,,3,1,
7/26/2020,6,475,131752,,0,,0,,,,,,,,,2,1,
7/27/2020,6,426,132178,,0,,0,,,,,,,,,3,1,
7/28/2020,6,553,132731,,0,,0,,,,,,,,,3,1,
7/29/2020,6,739,133470,,0,,0,,,,,,,,,2,1,
7/30/2020,6,819,134289,,0,,0,,,,,,,,,2,1,
7/31/2020,6,909,135198,,0,,0,,,,,,,,,3,1,
08/01/2020,6,688,135886,,0,,0,,,,,,,,,3,1,
08/02/2020,6,568,136454,,0,,0,,,,,,,,,3,1,
08/03/2020,6,543,136997,,0,,0,,,,,,,,,2,1,
08/04/2020,6,710,137707,,0,,0,,,,,,,,,2,1,
08/05/2020,6,1120,138827,,0,,0,,,,,,,,,3,1,
08/06/2020,6,1215,140042,,0,,0,,,,,,,,,3,1,
08/07/2020,6,1299,141341,,0,,0,,,,,,,,,3,1,
08/08/2020,6,955,142296,,0,,0,,,,,,,,,3,1,
08/09/2020,6,672,142968,,0,,0,,,,,,,,,3,1,
08/10/2020,6,700,143668,,0,,0,,,,,,,,,3,1,
08/11/2020,6,859,144527,,0,,0,,,,,,,,,3,1,
08/12/2020,6,1261,145788,,0,,0,,,,,,,,,3,1,
8/13/2020,6,1385,147173,,0,,0,,,,,,,,,3,1,
8/14/2020,6,1437,148610,,0,,0,,,,,,,,,3,1,
8/15/2020,6,1170,149780,,0,,0,,,,,,,,,3,1,
8/16/2020,6,846,150626,,0,,0,,,,,,,,,3,1,
8/17/2020,6,876,151502,,0,,0,,,,,,,,,3,1,
8/18/2020,6,894,152396,,0,,0,,,,,,,,,3,1,
8/19/2020,6,1302,153698,,0,,0,,,,,,,,,3,1,
8/20/2020,6,1601,155299,,0,,0,,,,,,,,,3,1,
8/21/2020,6,1723,157022,,0,,0,,,,,,,,,3,1,
8/22/2020,6,1414,158436,,0,,0,,,,,,,,,3,1,
8/23/2020,6,876,159312,,0,,0,,,,,,,,,3,1,
8/24/2020,6,924,160236,,0,,0,,,,,,,,,2,1,
8/25/2020,6,1188,161424,,0,,0,,,,,,,,,2,1,
8/26/2020,6,1454,162878,,0,,0,,,,,,,,,2,1,
8/27/2020,6,1551,164429,,0,,0,,,,,,,,,2,1,
8/28/2020,6,1519,165948,,0,,0,,,,,,,,,2,1,
8/29/2020,6,1278,167226,,0,,0,,,,,,,,,2,1,
8/30/2020,6,958,168184,,0,,0,,,,,,,,,2,1,
8/31/2020,6,871,169055,,0,,0,,,,,,,,,2,1,
04/03/2020,7,51,51,,,,,,,,,,,,,1,1,
04/04/2020,7,50,101,,0,,0,,,,,,,,,2,1,
04/05/2020,7,40,141,,0,,0,,,,,,,,,2,0,
04/06/2020,7,46,187,,0,,0,,,,,,,,,2,0,
04/07/2020,7,54,241,,0,,0,,,,,,,,,2,0,
04/08/2020,7,79,320,,0,,0,,,,,,,,,2,0,
04/09/2020,7,124,444,,0,,0,,,,,,,,,2,0,
04/10/2020,7,139,583,,0,,0,,,,,,,,,2,0,
04/11/2020,7,143,726,,0,,0,,,,,,,,,2,0,
04/12/2020,7,89,815,,0,,0,,,,,,,,,2,1,
4/13/2020,7,68,883,,0,,0,,,,,,,,,2,1,
4/14/2020,7,56,939,,0,,0,,,,,,,,,1,1,
4/15/2020,7,65,1004,,0,,0,,,,,,,,,1,1,
4/16/2020,7,83,1087,,0,,0,,,,,,,,,2,1,
4/17/2020,7,85,1172,,0,,0,,,,,,,,,2,1,
4/18/2020,7,88,1260,,0,,0,,,,,,,,,2,1,
4/19/2020,7,74,1334,,0,,0,,,,,,,,,2,1,
4/20/2020,7,88,1422,,0,,0,,,,,,,,,2,0,
4/21/2020,7,84,1506,,0,,0,,,,,,,,,2,0,
4/22/2020,7,100,1606,,0,,0,,,,,,,,,2,0,
4/23/2020,7,95,1701,,0,,0,,,,,,,,,2,0,
4/24/2020,7,92,1793,,0,,0,,,,,,,,,2,1,
4/25/2020,7,72,1865,,0,,0,,,,,,,,,2,1,
4/26/2020,7,66,1931,,0,,0,,,,,,,,,2,1,
4/27/2020,7,69,2000,,0,,0,,,,,,,,,2,1,
4/28/2020,7,76,2076,,0,,0,,,,,,,,,2,1,
4/29/2020,7,64,2140,,0,,0,,,,,,,,,2,1,
4/30/2020,7,71,2211,,0,,0,,,,,,,,,2,1,
05/01/2020,7,72,2283,,0,,0,,,,,,,,,2,1,
05/02/2020,7,74,2357,,0,,0,,,,,,,,,2,1,
05/03/2020,7,57,2414,,0,,0,,,,,,,,,2,1,
05/04/2020,7,41,2455,,0,,0,,,,,,,,,2,1,
05/05/2020,7,38,2493,,0,,0,,,,,,,,,2,1,
05/06/2020,7,38,2531,,0,,0,,,,,,,,,2,1,
05/07/2020,7,38,2569,,0,,0,,,,,,,,,2,1,
05/08/2020,7,34,2603,,0,,0,,,,,,,,,2,1,
05/09/2020,7,38,2641,,0,,0,,,,,,,,,2,1,
05/10/2020,7,35,2676,,0,,0,,,,,,,,,2,1,
05/11/2020,7,33,2709,,0,,0,,,,,,,,,3,1,
05/12/2020,7,26,2735,,0,,0,,,,,,,,,2,1,
5/13/2020,7,32,2767,,0,,0,,,,,,,,,1,1,
5/14/2020,7,35,2802,,0,,0,,,,,,,,,2,1,
5/15/2020,7,44,2846,,0,,0,,,,,,,,,2,1,
5/16/2020,7,43,2889,,0,,0,,,,,,,,,2,1,
5/17/2020,7,39,2928,,0,,0,,,,,,,,,2,1,
5/18/2020,7,28,2956,,0,,0,,,,,,,,,2,1,
5/19/2020,7,30,2986,,0,,0,,,,,,,,,2,1,
5/20/2020,7,35,3021,,0,,0,,,,,,,,,2,1,
5/21/2020,7,41,3062,,0,,0,,,,,,,,,2,1,
5/22/2020,7,38,3100,,0,,0,,,,,,,,,2,0,
5/23/2020,7,33,3133,,0,,0,,,,,,,,,2,0,
5/24/2020,7,26,3159,,0,,0,,,,,,,,,2,1,
5/25/2020,7,20,3179,,0,,0,,,,,,,,,2,1,
5/26/2020,7,17,3196,,0,,0,,,,,,,,,2,1,
5/27/2020,7,20,3216,,0,,0,,,,,,,,,2,1,
5/28/2020,7,23,3239,,0,,0,,,,,,,,,2,1,
5/29/2020,7,16,3255,,0,,0,,,,,,,,,2,1,
5/30/2020,7,17,3272,,0,,0,,,,,,,,,2,1,
5/31/2020,7,12,3284,,0,,0,,,,,,,,,2,1,
06/01/2020,7,27,3311,,0,,0,,,,,,,,,2,1,
06/02/2020,7,21,3332,,0,,0,,,,,,,,,2,1,
06/03/2020,7,18,3350,,0,,0,,,,,,,,,2,1,
06/04/2020,7,11,3361,,0,,0,,,,,,,,,2,1,
06/05/2020,7,13,3374,,0,,0,,,,,,,,,2,1,
06/06/2020,7,13,3387,,0,,0,,,,,,,,,3,1,
06/07/2020,7,6,3393,,0,,0,,,,,,,,,3,1,
06/08/2020,7,14,3407,,0,,0,,,,,,,,,2,1,
06/09/2020,7,16,3423,,0,,0,,,,,,,,,2,1,
06/10/2020,7,19,3442,,0,,0,,,,,,,,,2,2,
06/11/2020,7,8,3450,,0,,0,,,,,,,,,2,2,
06/12/2020,7,12,3462,,0,,0,,,,,,,,,3,1,
6/13/2020,7,13,3475,,0,,0,,,,,,,,,3,1,
6/14/2020,7,12,3487,,0,,0,,,,,,,,,3,2,
6/15/2020,7,8,3495,,0,,0,,,,,,,,,2,2,
6/16/2020,7,5,3500,,0,,0,,,,,,,,,2,2,
6/17/2020,7,1,3501,,0,,0,,,,,,,,,2,2,
6/18/2020,7,1,3502,,0,,0,,,,,,,,,2,2,
6/19/2020,7,3,3505,,0,,0,,,,,,,,,2,1,
6/20/2020,7,5,3510,,0,,0,,,,,,,,,2,1,
6/21/2020,7,7,3517,,0,,0,,,,,,,,,2,2,
6/22/2020,7,7,3524,,0,,0,,,,,,,,,3,1,
6/23/2020,7,4,3528,,0,,0,,,,,,,,,3,1,
6/24/2020,7,4,3532,,0,,0,,,,,,,,,3,1,
6/25/2020,7,5,3537,,0,,0,,,,,,,,,3,1,
6/26/2020,7,7,3544,,0,,0,,,,,,,,,3,1,
6/27/2020,7,8,3552,,0,,0,,,,,,,,,3,1,
6/28/2020,7,6,3558,,0,,0,,,,,,,,,3,1,
6/29/2020,7,6,3564,,0,,0,,,,,,,,,3,1,
6/30/2020,7,6,3570,,0,,0,,,,,,,,,3,1,
07/01/2020,7,5,3575,,0,,0,,,,,,,,,3,1,
07/02/2020,7,7,3582,,0,,0,,,,,,,,,3,1,
07/03/2020,7,6,3588,,0,,0,,,,,,,,,3,1,
07/04/2020,7,8,3596,,0,,0,,,,,,,,,3,1,
07/05/2020,7,6,3602,,0,,0,,,,,,,,,3,1,
07/06/2020,7,6,3608,,0,,0,,,,,,,,,3,1,
07/07/2020,7,7,3615,,0,,0,,,,,,,,,2,1,
07/08/2020,7,9,3624,,0,,0,,,,,,,,,2,1,
07/09/2020,7,10,3634,,0,,0,,,,,,,,,3,1,
07/10/2020,7,6,3640,,0,,0,,,,,,,,,3,1,
07/11/2020,7,7,3647,,0,,0,,,,,,,,,3,1,
07/12/2020,7,4,3651,,0,,0,,,,,,,,,2,1,
7/13/2020,7,8,3659,,0,,0,,,,,,,,,2,1,
7/14/2020,7,12,3671,,0,,0,,,,,,,,,2,1,
7/15/2020,7,9,3680,,0,,0,,,,,,,,,2,1,
7/16/2020,7,11,3691,,0,,0,,,,,,,,,2,1,
7/17/2020,7,10,3701,,0,,0,,,,,,,,,2,2,
7/18/2020,7,17,3718,,0,,0,,,,,,,,,2,2,
7/19/2020,7,18,3736,,0,,0,,,,,,,,,2,2,
7/20/2020,7,18,3754,,0,,0,,,,,,,,,3,1,
7/21/2020,7,17,3771,,0,,0,,,,,,,,,3,1,
7/22/2020,7,16,3787,,0,,0,,,,,,,,,3,1,
7/23/2020,7,17,3804,,0,,0,,,,,,,,,3,1,
7/24/2020,7,19,3823,,0,,0,,,,,,,,,3,1,
7/25/2020,7,19,3842,,0,,0,,,,,,,,,2,2,
7/26/2020,7,16,3858,,0,,0,,,,,,,,,3,1,
7/27/2020,7,11,3869,,0,,0,,,,,,,,,3,1,
7/28/2020,7,10,3879,,0,,0,,,,,,,,,3,1,
7/29/2020,7,12,3891,,0,,0,,,,,,,,,3,1,
7/30/2020,7,16,3907,,0,,0,,,,,,,,,3,1,
7/31/2020,7,14,3921,,0,,0,,,,,,,,,3,1,
08/01/2020,7,14,3935,,0,,0,,,,,,,,,3,1,
08/02/2020,7,10,3945,,0,,0,,,,,,,,,3,1,
08/03/2020,7,13,3958,,0,,0,,,,,,,,,3,1,
08/04/2020,7,9,3967,,0,,0,,,,,,,,,3,1,
08/05/2020,7,9,3976,,0,,0,,,,,,,,,3,2,
08/06/2020,7,18,3994,,0,,0,,,,,,,,,3,1,
08/07/2020,7,23,4017,,0,,0,,,,,,,,,3,1,
08/08/2020,7,29,4046,,0,,0,,,,,,,,,3,1,
08/09/2020,7,33,4079,,0,,0,,,,,,,,,3,1,
08/10/2020,7,37,4116,,0,,0,,,,,,,,,3,1,
08/11/2020,7,31,4147,,0,,0,,,,,,,,,3,1,
08/12/2020,7,24,4171,,0,,0,,,,,,,,,3,1,
8/13/2020,7,27,4198,,0,,0,,,,,,,,,3,1,
8/14/2020,7,36,4234,,0,,0,,,,,,,,,3,1,
8/15/2020,7,36,4270,,0,,0,,,,,,,,,3,1,
8/16/2020,7,35,4305,,0,,0,,,,,,,,,3,1,
8/17/2020,7,39,4344,,0,,0,,,,,,,,,3,1,
8/18/2020,7,31,4375,,0,,0,,,,,,,,,3,2,
8/19/2020,7,28,4403,,0,,0,,,,,,,,,3,1,
8/20/2020,7,26,4429,,0,,0,,,,,,,,,3,1,
8/21/2020,7,42,4471,,0,,0,,,,,,,,,3,1,
8/22/2020,7,44,4515,,0,,0,,,,,,,,,3,1,
8/23/2020,7,36,4551,,0,,0,,,,,,,,,3,1,
8/24/2020,7,31,4582,,0,,0,,,,,,,,,3,1,
8/25/2020,7,28,4610,,0,,0,,,,,,,,,3,1,
8/26/2020,7,44,4654,,0,,0,,,,,,,,,3,1,
8/27/2020,7,63,4717,,0,,0,,,,,,,,,3,1,
8/28/2020,7,98,4815,,0,,0,,,,,,,,,3,1,
8/29/2020,7,127,4942,,0,,0,,,,,,,,,3,1,
8/30/2020,7,194,5136,,0,,0,,,,,,,,,3,1,
8/31/2020,7,210,5346,,0,,0,,,,,,,,,3,1,
04/03/2020,8,4678,4678,,,,,,,,,,,,,1,1,
04/04/2020,8,4686,9364,,0,,0,,,,,,,,,2,1,
04/05/2020,8,4569,13933,,0,,0,,,,,,,,,2,1,
04/06/2020,8,4240,18173,,0,,0,,,,,,,,,2,1,
04/07/2020,8,3651,21824,,0,,0,,,,,,,,,2,1,
04/08/2020,8,3491,25315,,0,,0,,,,,,,,,2,1,
04/09/2020,8,3693,29008,,0,,0,,,,,,,,,2,2,
04/10/2020,8,3997,33005,,0,,0,,,,,,,,,2,2,
04/11/2020,8,4283,37288,,0,,0,,,,,,,,,2,1,
04/12/2020,8,4246,41534,,0,,0,,,,,,,,,2,2,
4/13/2020,8,3980,45514,,0,,0,,,,,,,,,2,2,
4/14/2020,8,3405,48919,,0,,0,,,,,,,,,2,2,
4/15/2020,8,2931,51850,,0,,0,,,,,,,,,2,1,
4/16/2020,8,3142,54992,,0,,0,,,,,,,,,2,1,
4/17/2020,8,3315,58307,,0,,0,,,,,,,,,2,2,
4/18/2020,8,3590,61897,,0,,0,,,,,,,,,2,2,
4/19/2020,8,3344,65241,,0,,0,,,,,,,,,2,2,
4/20/2020,8,2931,68172,,0,,0,,,,,,,,,2,2,
4/21/2020,8,2677,70849,,0,,0,,,,,,,,,2,2,
4/22/2020,8,2785,73634,,0,,0,,,,,,,,,2,2,
4/23/2020,8,2915,76549,,0,,0,,,,,,,,,2,1,
4/24/2020,8,3013,79562,,0,,0,,,,,,,,,2,2,
4/25/2020,8,2674,82236,,0,,0,,,,,,,,,2,2,
4/26/2020,8,2568,84804,,0,,0,,,,,,,,,2,1,
4/27/2020,8,2140,86944,,0,,0,,,,,,,,,2,2,
