Region No,Group No,Action 1,Action 2,Action 3,Action 4,Action 5,Action 6,Action 7,Action 8,Action 9,Action 10,Action to Next Point
4,135,2,2,2,2,2,2,2,2,3,-2,1
4,136,2,2,2,2,2,2,2,3,-2,1,-1
4,137,2,2,2,2,2,2,3,-2,1,-1,-1
4,138,2,2,2,2,2,3,-2,1,-1,-1,0
4,139,2,2,2,2,3,-2,1,-1,-1,0,-1
4,140,2,2,2,3,-2,1,-1,-1,0,-1,-2
4,141,2,2,3,-2,1,-1,-1,0,-1,-2,-2
4,142,2,3,-2,1,-1,-1,0,-1,-2,-2,-2
4,143,3,-2,1,-1,-1,0,-1,-2,-2,-2,1
4,144,-2,1,-1,-1,0,-1,-2,-2,-2,1,2
4,145,1,-1,-1,0,-1,-2,-2,-2,1,2,2
4,146,-1,-1,0,-1,-2,-2,-2,1,2,2,3
4,147,-1,0,-1,-2,-2,-2,1,2,2,3,-2
4,148,0,-1,-2,-2,-2,1,2,2,3,-2,-1
4,149,-1,-2,-2,-2,1,2,2,3,-2,-1,-2
4,150,-2,-2,-2,1,2,2,3,-2,-1,-2,0
4,151,-2,-2,1,2,2,3,-2,-1,-2,0,2
4,152,-2,1,2,2,3,-2,-1,-2,0,2,2
4,153,1,2,2,3,-2,-1,-2,0,2,2,2
4,154,2,2,3,-2,-1,-2,0,2,2,2,2
4,155,2,3,-2,-1,-2,0,2,2,2,2,2
4,156,3,-2,-1,-2,0,2,2,2,2,2,0
4,157,-2,-1,-2,0,2,2,2,2,2,0,-2
4,158,-1,-2,0,2,2,2,2,2,0,-2,-2
4,159,-2,0,2,2,2,2,2,0,-2,-2,-1
4,160,0,2,2,2,2,2,0,-2,-2,-1,-2
4,161,2,2,2,2,2,0,-2,-2,-1,-2,-2
4,162,2,2,2,2,0,-2,-2,-1,-2,-2,-1
4,163,2,2,2,0,-2,-2,-1,-2,-2,-1,1
4,164,2,2,0,-2,-2,-1,-2,-2,-1,1,1
4,165,2,0,-2,-2,-1,-2,-2,-1,1,1,2
4,166,0,-2,-2,-1,-2,-2,-1,1,1,2,2
4,167,-2,-2,-1,-2,-2,-1,1,1,2,2,2
4,168,-2,-1,-2,-2,-1,1,1,2,2,2,2
4,169,-1,-2,-2,-1,1,1,2,2,2,2,2
4,170,-2,-2,-1,1,1,2,2,2,2,2,2
4,171,-2,-1,1,1,2,2,2,2,2,2,2
4,172,-1,1,1,2,2,2,2,2,2,2,2
4,173,1,1,2,2,2,2,2,2,2,2,2
4,174,1,2,2,2,2,2,2,2,2,2,2
4,175,2,2,2,2,2,2,2,2,2,2,2
4,176,2,2,2,2,2,2,2,2,2,2,2
4,177,2,2,2,2,2,2,2,2,2,2,2
4,178,2,2,2,2,2,2,2,2,2,2,2
4,179,2,2,2,2,2,2,2,2,2,2,2
4,180,2,2,2,2,2,2,2,2,2,2,2
4,181,2,2,2,2,2,2,2,2,2,2,-1
4,182,2,2,2,2,2,2,2,2,2,-1,2
4,183,2,2,2,2,2,2,2,2,-1,2,2
4,184,2,2,2,2,2,2,2,-1,2,2,2
4,185,2,2,2,2,2,2,-1,2,2,2,2
4,186,2,2,2,2,2,-1,2,2,2,2,2
4,187,2,2,2,2,-1,2,2,2,2,2,-2
4,188,2,2,2,-1,2,2,2,2,2,-2,-2
4,189,2,2,-1,2,2,2,2,2,-2,-2,-2
4,190,2,-1,2,2,2,2,2,-2,-2,-2,-2
4,191,-1,2,2,2,2,2,-2,-2,-2,-2,-2
4,192,2,2,2,2,2,-2,-2,-2,-2,-2,-2
4,193,2,2,2,2,-2,-2,-2,-2,-2,-2,-1
4,194,2,2,2,-2,-2,-2,-2,-2,-2,-1,0
4,195,2,2,-2,-2,-2,-2,-2,-2,-1,0,-1
4,196,2,-2,-2,-2,-2,-2,-2,-1,0,-1,2
4,197,-2,-2,-2,-2,-2,-2,-1,0,-1,2,2
4,198,-2,-2,-2,-2,-2,-1,0,-1,2,2,2
4,199,-2,-2,-2,-2,-1,0,-1,2,2,2,2
4,200,-2,-2,-2,-1,0,-1,2,2,2,2,2
4,201,-2,-2,-1,0,-1,2,2,2,2,2,2
4,202,-2,-1,0,-1,2,2,2,2,2,2,1
4,203,-1,0,-1,2,2,2,2,2,2,1,-1
4,204,0,-1,2,2,2,2,2,2,1,-1,-2
4,205,-1,2,2,2,2,2,2,1,-1,-2,-2
4,206,2,2,2,2,2,2,1,-1,-2,-2,-2
4,207,2,2,2,2,2,1,-1,-2,-2,-2,-2
4,208,2,2,2,2,1,-1,-2,-2,-2,-2,-2
4,209,2,2,2,1,-1,-2,-2,-2,-2,-2,-2
4,210,2,2,1,-1,-2,-2,-2,-2,-2,-2,2
4,211,2,1,-1,-2,-2,-2,-2,-2,-2,2,2
4,212,1,-1,-2,-2,-2,-2,-2,-2,2,2,1
4,213,-1,-2,-2,-2,-2,-2,-2,2,2,1,-2
4,214,-2,-2,-2,-2,-2,-2,2,2,1,-2,-2
4,215,-2,-2,-2,-2,-2,2,2,1,-2,-2,-1
4,216,-2,-2,-2,-2,2,2,1,-2,-2,-1,2
4,217,-2,-2,-2,2,2,1,-2,-2,-1,2,2
4,218,-2,-2,2,2,1,-2,-2,-1,2,2,2
4,219,-2,2,2,1,-2,-2,-1,2,2,2,2
4,220,2,2,1,-2,-2,-1,2,2,2,2,2
4,221,2,1,-2,-2,-1,2,2,2,2,2,1
4,222,1,-2,-2,-1,2,2,2,2,2,1,2
4,223,-2,-2,-1,2,2,2,2,2,1,2,-1
4,224,-2,-1,2,2,2,2,2,1,2,-1,1
4,225,-1,2,2,2,2,2,1,2,-1,1,2
4,226,2,2,2,2,2,1,2,-1,1,2,2
4,227,2,2,2,2,1,2,-1,1,2,2,2
4,228,2,2,2,1,2,-1,1,2,2,2,2
4,229,2,2,1,2,-1,1,2,2,2,2,2
4,230,2,1,2,-1,1,2,2,2,2,2,2
4,231,1,2,-1,1,2,2,2,2,2,2,0
4,232,2,-1,1,2,2,2,2,2,2,0,-1
4,233,-1,1,2,2,2,2,2,2,0,-1,0
4,234,1,2,2,2,2,2,2,0,-1,0,2
4,235,2,2,2,2,2,2,0,-1,0,2,1
4,236,2,2,2,2,2,0,-1,0,2,1,-1
4,237,2,2,2,2,0,-1,0,2,1,-1,-2
4,238,2,2,2,0,-1,0,2,1,-1,-2,-2
4,239,2,2,0,-1,0,2,1,-1,-2,-2,-2
4,240,2,0,-1,0,2,1,-1,-2,-2,-2,2
4,241,0,-1,0,2,1,-1,-2,-2,-2,2,1
4,242,-1,0,2,1,-1,-2,-2,-2,2,1,2
4,243,0,2,1,-1,-2,-2,-2,2,1,2,0
4,244,2,1,-1,-2,-2,-2,2,1,2,0,0
4,245,1,-1,-2,-2,-2,2,1,2,0,0,1
4,246,-1,-2,-2,-2,2,1,2,0,0,1,2
4,247,-2,-2,-2,2,1,2,0,0,1,2,2
4,248,-2,-2,2,1,2,0,0,1,2,2,2
4,249,-2,2,1,2,0,0,1,2,2,2,2
5,1,0,-2,-2,-1,1,2,-2,1,-2,-2,-2
5,2,-2,-2,-1,1,2,-2,1,-2,-2,-2,2
5,3,-2,-1,1,2,-2,1,-2,-2,-2,2,2
5,4,-1,1,2,-2,1,-2,-2,-2,2,2,2
5,5,1,2,-2,1,-2,-2,-2,2,2,2,2
5,6,2,-2,1,-2,-2,-2,2,2,2,2,2
5,7,-2,1,-2,-2,-2,2,2,2,2,2,2
5,8,1,-2,-2,-2,2,2,2,2,2,2,2
5,9,-2,-2,-2,2,2,2,2,2,2,2,2
5,10,-2,-2,2,2,2,2,2,2,2,2,-1
5,11,-2,2,2,2,2,2,2,2,2,-1,-2
5,12,2,2,2,2,2,2,2,2,-1,-2,-2
5,13,2,2,2,2,2,2,2,-1,-2,-2,-3
5,14,2,2,2,2,2,2,-1,-2,-2,-3,2
5,15,2,2,2,2,2,-1,-2,-2,-3,2,2
5,16,2,2,2,2,-1,-2,-2,-3,2,2,2
5,17,2,2,2,-1,-2,-2,-3,2,2,2,2
5,18,2,2,-1,-2,-2,-3,2,2,2,2,2
5,19,2,-1,-2,-2,-3,2,2,2,2,2,2
5,20,-1,-2,-2,-3,2,2,2,2,2,2,3
5,21,-2,-2,-3,2,2,2,2,2,2,3,2
5,22,-2,-3,2,2,2,2,2,2,3,2,2
5,23,-3,2,2,2,2,2,2,3,2,2,2
5,24,2,2,2,2,2,2,3,2,2,2,2
5,25,2,2,2,2,2,3,2,2,2,2,-2
5,26,2,2,2,2,3,2,2,2,2,-2,0
5,27,2,2,2,3,2,2,2,2,-2,0,-2
5,28,2,2,3,2,2,2,2,-2,0,-2,0
5,29,2,3,2,2,2,2,-2,0,-2,0,-2
5,30,3,2,2,2,2,-2,0,-2,0,-2,2
5,31,2,2,2,2,-2,0,-2,0,-2,2,2
5,32,2,2,2,-2,0,-2,0,-2,2,2,2
5,33,2,2,-2,0,-2,0,-2,2,2,2,1
5,34,2,-2,0,-2,0,-2,2,2,2,1,-1
5,35,-2,0,-2,0,-2,2,2,2,1,-1,0
5,36,0,-2,0,-2,2,2,2,1,-1,0,1
5,37,-2,0,-2,2,2,2,1,-1,0,1,-2
5,38,0,-2,2,2,2,1,-1,0,1,-2,-2
5,39,-2,2,2,2,1,-1,0,1,-2,-2,-2
5,40,2,2,2,1,-1,0,1,-2,-2,-2,-2
5,41,2,2,1,-1,0,1,-2,-2,-2,-2,1
5,42,2,1,-1,0,1,-2,-2,-2,-2,1,1
5,43,1,-1,0,1,-2,-2,-2,-2,1,1,-2
5,44,-1,0,1,-2,-2,-2,-2,1,1,-2,-1
5,45,0,1,-2,-2,-2,-2,1,1,-2,-1,-2
5,46,1,-2,-2,-2,-2,1,1,-2,-1,-2,-2
5,47,-2,-2,-2,-2,1,1,-2,-1,-2,-2,-2
5,48,-2,-2,-2,1,1,-2,-1,-2,-2,-2,-2
5,49,-2,-2,1,1,-2,-1,-2,-2,-2,-2,-2
5,50,-2,1,1,-2,-1,-2,-2,-2,-2,-2,2
5,51,1,1,-2,-1,-2,-2,-2,-2,-2,2,2
5,52,1,-2,-1,-2,-2,-2,-2,-2,2,2,2
5,53,-2,-1,-2,-2,-2,-2,-2,2,2,2,2
5,54,-1,-2,-2,-2,-2,-2,2,2,2,2,2
5,55,-2,-2,-2,-2,-2,2,2,2,2,2,0
5,56,-2,-2,-2,-2,2,2,2,2,2,0,-2
5,57,-2,-2,-2,2,2,2,2,2,0,-2,0
5,58,-2,-2,2,2,2,2,2,0,-2,0,2
5,59,-2,2,2,2,2,2,0,-2,0,2,2
5,60,2,2,2,2,2,0,-2,0,2,2,2
5,61,2,2,2,2,0,-2,0,2,2,2,2
5,62,2,2,2,0,-2,0,2,2,2,2,2
5,63,2,2,0,-2,0,2,2,2,2,2,2
5,64,2,0,-2,0,2,2,2,2,2,2,2
5,65,0,-2,0,2,2,2,2,2,2,2,2
5,66,-2,0,2,2,2,2,2,2,2,2,2
5,67,0,2,2,2,2,2,2,2,2,2,2
5,68,2,2,2,2,2,2,2,2,2,2,1
5,69,2,2,2,2,2,2,2,2,2,1,-1
5,70,2,2,2,2,2,2,2,2,1,-1,-1
5,71,2,2,2,2,2,2,2,1,-1,-1,0
5,72,2,2,2,2,2,2,1,-1,-1,0,1
5,73,2,2,2,2,2,1,-1,-1,0,1,2
5,74,2,2,2,2,1,-1,-1,0,1,2,2
5,75,2,2,2,1,-1,-1,0,1,2,2,2
5,76,2,2,1,-1,-1,0,1,2,2,2,2
5,77,2,1,-1,-1,0,1,2,2,2,2,-1
5,78,1,-1,-1,0,1,2,2,2,2,-1,2
5,79,-1,-1,0,1,2,2,2,2,-1,2,2
5,80,-1,0,1,2,2,2,2,-1,2,2,2
5,81,0,1,2,2,2,2,-1,2,2,2,-2
5,82,1,2,2,2,2,-1,2,2,2,-2,-2
5,83,2,2,2,2,-1,2,2,2,-2,-2,-2
5,84,2,2,2,-1,2,2,2,-2,-2,-2,-2
5,85,2,2,-1,2,2,2,-2,-2,-2,-2,-2
5,86,2,-1,2,2,2,-2,-2,-2,-2,-2,-2
5,87,-1,2,2,2,-2,-2,-2,-2,-2,-2,0
5,88,2,2,2,-2,-2,-2,-2,-2,-2,0,2
5,89,2,2,-2,-2,-2,-2,-2,-2,0,2,1
5,90,2,-2,-2,-2,-2,-2,-2,0,2,1,2
5,91,-2,-2,-2,-2,-2,-2,0,2,1,2,-1
5,92,-2,-2,-2,-2,-2,0,2,1,2,-1,-1
5,93,-2,-2,-2,-2,0,2,1,2,-1,-1,-2
5,94,-2,-2,-2,0,2,1,2,-1,-1,-2,-2
5,95,-2,-2,0,2,1,2,-1,-1,-2,-2,-2
5,96,-2,0,2,1,2,-1,-1,-2,-2,-2,-2
5,97,0,2,1,2,-1,-1,-2,-2,-2,-2,-2
5,98,2,1,2,-1,-1,-2,-2,-2,-2,-2,1
5,99,1,2,-1,-1,-2,-2,-2,-2,-2,1,-1
5,100,2,-1,-1,-2,-2,-2,-2,-2,1,-1,1
5,101,-1,-1,-2,-2,-2,-2,-2,1,-1,1,2
5,102,-1,-2,-2,-2,-2,-2,1,-1,1,2,1
5,103,-2,-2,-2,-2,-2,1,-1,1,2,1,-1
5,104,-2,-2,-2,-2,1,-1,1,2,1,-1,0
5,105,-2,-2,-2,1,-1,1,2,1,-1,0,2
5,106,-2,-2,1,-1,1,2,1,-1,0,2,2
5,107,-2,1,-1,1,2,1,-1,0,2,2,2
5,108,1,-1,1,2,1,-1,0,2,2,2,3
5,109,-1,1,2,1,-1,0,2,2,2,3,-2
5,110,1,2,1,-1,0,2,2,2,3,-2,-2
5,111,2,1,-1,0,2,2,2,3,-2,-2,-2
5,112,1,-1,0,2,2,2,3,-2,-2,-2,1
5,113,-1,0,2,2,2,3,-2,-2,-2,1,-2
5,114,0,2,2,2,3,-2,-2,-2,1,-2,-2
5,115,2,2,2,3,-2,-2,-2,1,-2,-2,1
5,116,2,2,3,-2,-2,-2,1,-2,-2,1,1
5,117,2,3,-2,-2,-2,1,-2,-2,1,1,2
5,118,3,-2,-2,-2,1,-2,-2,1,1,2,2
5,119,-2,-2,-2,1,-2,-2,1,1,2,2,2
5,120,-2,-2,1,-2,-2,1,1,2,2,2,2
5,121,-2,1,-2,-2,1,1,2,2,2,2,2
5,122,1,-2,-2,1,1,2,2,2,2,2,2
5,123,-2,-2,1,1,2,2,2,2,2,2,1
5,124,-2,1,1,2,2,2,2,2,2,1,0
5,125,1,1,2,2,2,2,2,2,1,0,-1
5,126,1,2,2,2,2,2,2,1,0,-1,-1
5,127,2,2,2,2,2,2,1,0,-1,-1,-1
5,128,2,2,2,2,2,1,0,-1,-1,-1,1
5,129,2,2,2,2,1,0,-1,-1,-1,1,1
5,130,2,2,2,1,0,-1,-1,-1,1,1,1
5,131,2,2,1,0,-1,-1,-1,1,1,1,-2
5,132,2,1,0,-1,-1,-1,1,1,1,-2,-2
5,133,1,0,-1,-1,-1,1,1,1,-2,-2,-2
5,134,0,-1,-1,-1,1,1,1,-2,-2,-2,-1
5,135,-1,-1,-1,1,1,1,-2,-2,-2,-1,-2
5,136,-1,-1,1,1,1,-2,-2,-2,-1,-2,-2
5,137,-1,1,1,1,-2,-2,-2,-1,-2,-2,-2
5,138,1,1,1,-2,-2,-2,-1,-2,-2,-2,-2
5,139,1,1,-2,-2,-2,-1,-2,-2,-2,-2,-2
5,140,1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2
5,141,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2
5,142,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2
5,143,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2
5,144,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5,145,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
5,146,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2
5,147,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2
5,148,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-1
5,149,-2,-2,-2,-2,-2,-2,0,-2,-2,-1,-2
5,150,-2,-2,-2,-2,-2,0,-2,-2,-1,-2,-2
5,151,-2,-2,-2,-2,0,-2,-2,-1,-2,-2,-2
5,152,-2,-2,-2,0,-2,-2,-1,-2,-2,-2,-2
5,153,-2,-2,0,-2,-2,-1,-2,-2,-2,-2,-2
5,154,-2,0,-2,-2,-1,-2,-2,-2,-2,-2,-2
5,155,0,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2
5,156,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2
5,157,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2
5,158,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5,159,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1
5,160,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1
5,161,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,1
5,162,-2,-2,-2,-2,-2,-2,-2,-1,-1,1,2
5,163,-2,-2,-2,-2,-2,-2,-1,-1,1,2,-2
5,164,-2,-2,-2,-2,-2,-1,-1,1,2,-2,-2
5,165,-2,-2,-2,-2,-1,-1,1,2,-2,-2,-2
5,166,-2,-2,-2,-1,-1,1,2,-2,-2,-2,-3
5,167,-2,-2,-1,-1,1,2,-2,-2,-2,-3,-1
5,168,-2,-1,-1,1,2,-2,-2,-2,-3,-1,-2
5,169,-1,-1,1,2,-2,-2,-2,-3,-1,-2,-3
5,170,-1,1,2,-2,-2,-2,-3,-1,-2,-3,2
5,171,1,2,-2,-2,-2,-3,-1,-2,-3,2,3
5,172,2,-2,-2,-2,-3,-1,-2,-3,2,3,-2
5,173,-2,-2,-2,-3,-1,-2,-3,2,3,-2,-2
5,174,-2,-2,-3,-1,-2,-3,2,3,-2,-2,0
5,175,-2,-3,-1,-2,-3,2,3,-2,-2,0,2
5,176,-3,-1,-2,-3,2,3,-2,-2,0,2,2
5,177,-1,-2,-3,2,3,-2,-2,0,2,2,2
5,178,-2,-3,2,3,-2,-2,0,2,2,2,1
5,179,-3,2,3,-2,-2,0,2,2,2,1,2
5,180,2,3,-2,-2,0,2,2,2,1,2,0
5,181,3,-2,-2,0,2,2,2,1,2,0,-2
5,182,-2,-2,0,2,2,2,1,2,0,-2,-2
5,183,-2,0,2,2,2,1,2,0,-2,-2,-2
5,184,0,2,2,2,1,2,0,-2,-2,-2,-2
5,185,2,2,2,1,2,0,-2,-2,-2,-2,-2
5,186,2,2,1,2,0,-2,-2,-2,-2,-2,-3
5,187,2,1,2,0,-2,-2,-2,-2,-2,-3,2
5,188,1,2,0,-2,-2,-2,-2,-2,-3,2,-1
5,189,2,0,-2,-2,-2,-2,-2,-3,2,-1,2
5,190,0,-2,-2,-2,-2,-2,-3,2,-1,2,2
5,191,-2,-2,-2,-2,-2,-3,2,-1,2,2,2
5,192,-2,-2,-2,-2,-3,2,-1,2,2,2,0
5,193,-2,-2,-2,-3,2,-1,2,2,2,0,-2
5,194,-2,-2,-3,2,-1,2,2,2,0,-2,-2
5,195,-2,-3,2,-1,2,2,2,0,-2,-2,-2
5,196,-3,2,-1,2,2,2,0,-2,-2,-2,0
5,197,2,-1,2,2,2,0,-2,-2,-2,0,2
5,198,-1,2,2,2,0,-2,-2,-2,0,2,2
5,199,2,2,2,0,-2,-2,-2,0,2,2,2
5,200,2,2,0,-2,-2,-2,0,2,2,2,-1
5,201,2,0,-2,-2,-2,0,2,2,2,-1,-2
5,202,0,-2,-2,-2,0,2,2,2,-1,-2,2
5,203,-2,-2,-2,0,2,2,2,-1,-2,2,2
5,204,-2,-2,0,2,2,2,-1,-2,2,2,2
5,205,-2,0,2,2,2,-1,-2,2,2,2,-1
5,206,0,2,2,2,-1,-2,2,2,2,-1,-2
5,207,2,2,2,-1,-2,2,2,2,-1,-2,-2
5,208,2,2,-1,-2,2,2,2,-1,-2,-2,-2
5,209,2,-1,-2,2,2,2,-1,-2,-2,-2,-2
5,210,-1,-2,2,2,2,-1,-2,-2,-2,-2,-2
5,211,-2,2,2,2,-1,-2,-2,-2,-2,-2,-2
5,212,2,2,2,-1,-2,-2,-2,-2,-2,-2,-2
5,213,2,2,-1,-2,-2,-2,-2,-2,-2,-2,-2
5,214,2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2
5,215,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5,216,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3
5,217,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,2
5,218,-2,-2,-2,-2,-2,-2,-2,-2,-3,2,-2
5,219,-2,-2,-2,-2,-2,-2,-2,-3,2,-2,-1
5,220,-2,-2,-2,-2,-2,-2,-3,2,-2,-1,2
5,221,-2,-2,-2,-2,-2,-3,2,-2,-1,2,1
5,222,-2,-2,-2,-2,-3,2,-2,-1,2,1,1
5,223,-2,-2,-2,-3,2,-2,-1,2,1,1,1
5,224,-2,-2,-3,2,-2,-1,2,1,1,1,2
5,225,-2,-3,2,-2,-1,2,1,1,1,2,2
5,226,-3,2,-2,-1,2,1,1,1,2,2,-1
5,227,2,-2,-1,2,1,1,1,2,2,-1,-2
5,228,-2,-1,2,1,1,1,2,2,-1,-2,-2
5,229,-1,2,1,1,1,2,2,-1,-2,-2,1
5,230,2,1,1,1,2,2,-1,-2,-2,1,-1
5,231,1,1,1,2,2,-1,-2,-2,1,-1,-2
5,232,1,1,2,2,-1,-2,-2,1,-1,-2,-2
5,233,1,2,2,-1,-2,-2,1,-1,-2,-2,-1
5,234,2,2,-1,-2,-2,1,-1,-2,-2,-1,2
5,235,2,-1,-2,-2,1,-1,-2,-2,-1,2,2
5,236,-1,-2,-2,1,-1,-2,-2,-1,2,2,1
5,237,-2,-2,1,-1,-2,-2,-1,2,2,1,-2
5,238,-2,1,-1,-2,-2,-1,2,2,1,-2,1
5,239,1,-1,-2,-2,-1,2,2,1,-2,1,-1
5,240,-1,-2,-2,-1,2,2,1,-2,1,-1,0
5,241,-2,-2,-1,2,2,1,-2,1,-1,0,-2
5,242,-2,-1,2,2,1,-2,1,-1,0,-2,-2
5,243,-1,2,2,1,-2,1,-1,0,-2,-2,-2
5,244,2,2,1,-2,1,-1,0,-2,-2,-2,-2
5,245,2,1,-2,1,-1,0,-2,-2,-2,-2,-2
5,246,1,-2,1,-1,0,-2,-2,-2,-2,-2,-1
5,247,-2,1,-1,0,-2,-2,-2,-2,-2,-1,-1
5,248,1,-1,0,-2,-2,-2,-2,-2,-1,-1,0
5,249,-1,0,-2,-2,-2,-2,-2,-1,-1,0,1
6,1,0,-2,-3,-1,-1,1,2,2,1,-2,-1
6,2,-2,-3,-1,-1,1,2,2,1,-2,-1,1
6,3,-3,-1,-1,1,2,2,1,-2,-1,1,0
6,4,-1,-1,1,2,2,1,-2,-1,1,0,-2
6,5,-1,1,2,2,1,-2,-1,1,0,-2,-2
6,6,1,2,2,1,-2,-1,1,0,-2,-2,-2
6,7,2,2,1,-2,-1,1,0,-2,-2,-2,2
6,8,2,1,-2,-1,1,0,-2,-2,-2,2,2
6,9,1,-2,-1,1,0,-2,-2,-2,2,2,2
6,10,-2,-1,1,0,-2,-2,-2,2,2,2,-2
6,11,-1,1,0,-2,-2,-2,2,2,2,-2,-2
6,12,1,0,-2,-2,-2,2,2,2,-2,-2,-2
6,13,0,-2,-2,-2,2,2,2,-2,-2,-2,2
6,14,-2,-2,-2,2,2,2,-2,-2,-2,2,2
6,15,-2,-2,2,2,2,-2,-2,-2,2,2,2
6,16,-2,2,2,2,-2,-2,-2,2,2,2,2
6,17,2,2,2,-2,-2,-2,2,2,2,2,2
6,18,2,2,-2,-2,-2,2,2,2,2,2,2
6,19,2,-2,-2,-2,2,2,2,2,2,2,2
6,20,-2,-2,-2,2,2,2,2,2,2,2,2
6,21,-2,-2,2,2,2,2,2,2,2,2,2
6,22,-2,2,2,2,2,2,2,2,2,2,1
6,23,2,2,2,2,2,2,2,2,2,1,2
6,24,2,2,2,2,2,2,2,2,1,2,1
6,25,2,2,2,2,2,2,2,1,2,1,1
6,26,2,2,2,2,2,2,1,2,1,1,0
6,27,2,2,2,2,2,1,2,1,1,0,1
6,28,2,2,2,2,1,2,1,1,0,1,2
6,29,2,2,2,1,2,1,1,0,1,2,-1
6,30,2,2,1,2,1,1,0,1,2,-1,0
6,31,2,1,2,1,1,0,1,2,-1,0,-2
6,32,1,2,1,1,0,1,2,-1,0,-2,-2
6,33,2,1,1,0,1,2,-1,0,-2,-2,-2
6,34,1,1,0,1,2,-1,0,-2,-2,-2,-2
6,35,1,0,1,2,-1,0,-2,-2,-2,-2,-2
6,36,0,1,2,-1,0,-2,-2,-2,-2,-2,-3
6,37,1,2,-1,0,-2,-2,-2,-2,-2,-3,2
6,38,2,-1,0,-2,-2,-2,-2,-2,-3,2,-2
6,39,-1,0,-2,-2,-2,-2,-2,-3,2,-2,-2
6,40,0,-2,-2,-2,-2,-2,-3,2,-2,-2,-2
6,41,-2,-2,-2,-2,-2,-3,2,-2,-2,-2,-3
6,42,-2,-2,-2,-2,-3,2,-2,-2,-2,-3,2
6,43,-2,-2,-2,-3,2,-2,-2,-2,-3,2,0
6,44,-2,-2,-3,2,-2,-2,-2,-3,2,0,-2
6,45,-2,-3,2,-2,-2,-2,-3,2,0,-2,2
6,46,-3,2,-2,-2,-2,-3,2,0,-2,2,2
6,47,2,-2,-2,-2,-3,2,0,-2,2,2,2
6,48,-2,-2,-2,-3,2,0,-2,2,2,2,2
6,49,-2,-2,-3,2,0,-2,2,2,2,2,2
6,50,-2,-3,2,0,-2,2,2,2,2,2,-1
6,51,-3,2,0,-2,2,2,2,2,2,-1,-2
6,52,2,0,-2,2,2,2,2,2,-1,-2,0
6,53,0,-2,2,2,2,2,2,-1,-2,0,-1
6,54,-2,2,2,2,2,2,-1,-2,0,-1,0
6,55,2,2,2,2,2,-1,-2,0,-1,0,-1
6,56,2,2,2,2,-1,-2,0,-1,0,-1,2
6,57,2,2,2,-1,-2,0,-1,0,-1,2,2
6,58,2,2,-1,-2,0,-1,0,-1,2,2,2
6,59,2,-1,-2,0,-1,0,-1,2,2,2,-2
6,60,-1,-2,0,-1,0,-1,2,2,2,-2,-2
6,61,-2,0,-1,0,-1,2,2,2,-2,-2,-3
6,62,0,-1,0,-1,2,2,2,-2,-2,-3,2
6,63,-1,0,-1,2,2,2,-2,-2,-3,2,2
6,64,0,-1,2,2,2,-2,-2,-3,2,2,3
6,65,-1,2,2,2,-2,-2,-3,2,2,3,-2
6,66,2,2,2,-2,-2,-3,2,2,3,-2,2
6,67,2,2,-2,-2,-3,2,2,3,-2,2,1
6,68,2,-2,-2,-3,2,2,3,-2,2,1,2
6,69,-2,-2,-3,2,2,3,-2,2,1,2,2
6,70,-2,-3,2,2,3,-2,2,1,2,2,2
6,71,-3,2,2,3,-2,2,1,2,2,2,2
6,72,2,2,3,-2,2,1,2,2,2,2,3
6,73,2,3,-2,2,1,2,2,2,2,3,1
6,74,3,-2,2,1,2,2,2,2,3,1,2
6,75,-2,2,1,2,2,2,2,3,1,2,-2
6,76,2,1,2,2,2,2,3,1,2,-2,-2
6,77,1,2,2,2,2,3,1,2,-2,-2,-2
6,78,2,2,2,2,3,1,2,-2,-2,-2,-2
6,79,2,2,2,3,1,2,-2,-2,-2,-2,-1
6,80,2,2,3,1,2,-2,-2,-2,-2,-1,2
6,81,2,3,1,2,-2,-2,-2,-2,-1,2,3
6,82,3,1,2,-2,-2,-2,-2,-1,2,3,2
6,83,1,2,-2,-2,-2,-2,-1,2,3,2,2
6,84,2,-2,-2,-2,-2,-1,2,3,2,2,3
6,85,-2,-2,-2,-2,-1,2,3,2,2,3,-2
6,86,-2,-2,-2,-1,2,3,2,2,3,-2,-2
