Regions,Cases,Cumulative Cases,Deaths,Cumulative Deaths,Tests,Cumulative Tests,Meeting Friends/Family (Indoor),Meeting Friends/Family (Outdoor),Domestic Travel,International Travel,Cafes and Restaurants,Pubs and Bars,Sports and Leisure,Hospitals/ Care and Nursing Home Visits,Non-Essential Shops,School Closure,Temperature,Humidity
10,521,57497,9,1122,7192,1032101,2,2,1,2,1,2,2,2,0,0,1,2
10,502,56976,13,1113,9375,1024909,2,2,3,2,3,3,2,2,1,0,1,2
10,456,56474,9,1100,8880,1015534,2,2,3,2,3,3,2,2,1,0,1,2
10,470,56018,7,1091,8993,1006654,2,2,3,2,3,3,2,2,1,0,1,2
10,470,55548,17,1084,5662,997661,2,2,3,2,3,3,2,2,1,0,1,2
10,368,55078,11,1067,4489,991999,2,2,3,2,3,3,2,2,1,0,1,2
10,398,54710,12,1056,5966,987510,2,2,3,2,3,3,2,2,1,0,1,2
10,433,54312,7,1044,7530,981544,2,2,3,2,3,3,2,2,1,0,1,2
10,499,53879,6,1037,8295,974014,2,2,3,2,3,3,2,2,1,0,1,2
10,415,53380,8,1031,9418,965719,2,2,3,2,3,3,2,2,1,0,1,2
10,402,52965,8,1023,8231,956301,2,2,3,2,3,3,2,2,1,0,1,2
10,510,52629,12,1015,5107,948070,2,2,3,2,3,3,2,2,1,0,1,2
10,258,52119,8,1003,3602,942963,2,2,3,2,3,3,2,2,1,0,1,2
10,343,51861,11,995,4801,939361,2,2,3,2,3,3,2,2,1,0,1,2
10,331,51518,11,984,5506,934560,2,2,3,2,3,3,2,2,1,0,1,2
10,338,51187,8,973,8490,929054,2,2,3,2,3,3,2,2,1,0,1,2
10,419,50849,10,965,9516,920564,2,2,3,2,3,3,2,2,1,0,1,2
10,341,50430,7,955,9093,911048,2,2,3,2,3,3,2,2,1,0,1,2
10,377,50089,8,948,1979,901955,2,2,3,2,3,3,2,2,1,0,1,2
10,277,49712,6,940,3626,899976,2,2,3,2,3,3,2,2,1,0,1,2
10,296,49435,7,934,5364,896350,2,2,3,2,3,3,2,2,1,0,1,2
10,373,49139,13,927,7088,890986,2,2,3,2,3,3,2,2,1,0,1,2
10,350,48766,13,914,8066,883898,2,2,3,2,3,3,2,2,1,0,1,2
10,439,48416,10,901,8781,875832,2,2,3,2,3,3,2,2,1,0,1,2
10,573,47977,11,891,7767,867051,2,2,3,2,3,3,2,2,1,0,2,2
10,583,47404,9,880,5297,859284,2,2,3,2,3,3,2,2,1,0,1,2
10,374,46821,13,871,3993,853987,2,2,3,2,3,3,2,2,1,0,1,2
10,422,46447,13,858,6317,849994,2,2,3,2,3,3,2,2,1,0,1,2
10,475,46025,11,845,7987,843677,2,2,3,2,3,3,2,2,1,0,1,2
10,551,45550,10,834,7635,835690,2,2,3,2,3,3,2,2,1,0,1,2
10,610,44999,13,824,7912,828055,2,2,3,2,3,3,2,2,1,0,2,2
10,702,44389,8,811,9559,820143,2,2,3,2,3,3,2,2,1,0,2,2
10,652,43687,10,803,4347,810584,2,2,3,2,3,3,2,2,1,0,2,2
10,424,43035,10,793,4541,806237,2,2,3,2,3,3,2,2,1,0,1,2
10,458,42611,7,783,5762,801696,2,2,3,2,3,3,2,2,1,0,1,2
10,488,42153,15,776,6755,795934,2,2,3,2,3,3,2,2,1,0,1,2
10,565,41665,7,761,7065,789179,2,2,3,2,3,3,2,2,1,0,2,2
10,595,41100,10,754,6887,782114,2,2,3,2,3,3,2,2,1,0,1,2
10,657,40505,12,744,7813,775227,2,2,3,2,3,3,2,2,1,0,1,2
10,700,39848,5,732,4952,767414,2,2,3,2,3,3,2,2,1,1,1,2
10,466,39148,10,727,4035,762462,2,2,3,2,3,3,2,2,1,1,1,2
10,519,38682,7,717,5853,758427,2,2,3,2,3,3,2,2,1,1,1,2
10,691,38163,9,710,7025,752574,2,2,3,2,3,3,2,2,1,1,1,2
10,695,37472,14,701,7018,745549,2,2,3,2,3,3,2,2,1,1,1,2
10,757,36777,9,687,8268,738531,2,2,3,2,3,3,2,2,1,1,1,2
10,824,36020,10,678,7318,730263,2,2,3,2,3,3,2,2,1,1,1,2
10,893,35196,11,668,7465,722945,2,2,3,2,3,3,2,2,1,1,1,2
10,683,34303,6,657,4893,715480,2,2,3,2,3,3,2,2,1,1,1,2
10,745,33620,8,651,7454,710587,2,2,3,2,3,3,2,2,1,1,1,2
10,885,32875,6,643,7733,703133,2,2,3,2,3,3,2,2,1,1,1,1
10,1081,31990,4,637,9659,695400,2,2,3,2,3,3,2,2,1,1,1,1
10,1115,30909,6,633,9321,685741,2,2,3,2,3,3,2,2,1,1,2,2
10,1067,29794,3,627,9020,676420,2,2,3,2,3,3,2,2,1,1,2,2
10,1042,28727,4,624,6680,667400,2,2,3,2,3,3,2,2,1,1,2,2
10,794,27685,7,620,6122,660720,2,2,3,2,3,3,2,2,1,0,2,2
10,844,26891,3,613,10632,654598,2,2,3,2,3,3,2,2,1,0,1,2
10,974,26047,2,610,7771,643966,2,2,3,2,3,3,2,2,1,0,1,1
10,1111,25073,4,608,10994,636195,2,2,2,2,2,2,2,2,0,0,1,2
10,1065,23962,2,604,8267,625201,2,2,2,2,2,2,2,2,0,0,2,2
10,1086,22897,4,602,10620,616934,2,2,2,2,2,2,2,2,0,0,1,2
10,1109,21811,5,598,6514,606314,2,2,2,2,2,2,2,2,0,0,2,2
10,833,20702,6,593,7124,599800,2,2,2,2,2,2,2,2,0,0,2,1
10,802,19869,0,587,10361,592676,2,2,2,2,2,2,2,2,0,0,2,2
10,846,19067,0,587,10191,582315,2,2,2,2,2,2,2,2,0,0,1,1
10,984,18221,0,587,10635,572124,2,2,2,2,2,2,2,2,0,0,1,2
10,1035,17237,1,587,9931,561489,2,2,2,2,2,2,2,2,0,0,2,2
10,805,16202,1,586,9794,551558,2,2,2,2,2,2,2,2,0,0,2,2
10,712,15397,1,585,7304,541764,2,2,2,2,2,2,2,2,0,0,2,2
10,615,14685,0,584,7514,534460,2,2,2,2,2,2,2,2,0,0,2,2
10,625,14070,1,584,5674,526946,2,2,2,2,2,2,2,2,0,0,1,2
10,698,13445,2,583,8412,521272,2,2,2,2,2,2,2,2,0,0,1,1
10,482,12747,1,581,8681,512860,2,2,2,2,2,2,2,2,0,0,1,2
10,643,12265,1,580,6042,504179,2,2,2,2,2,2,2,2,0,0,2,2
10,389,11622,0,579,7943,498137,2,2,2,2,2,2,2,2,0,0,2,2
10,296,11233,1,579,5319,490194,2,2,2,2,2,2,2,2,0,0,2,2
10,273,10937,0,578,5724,484875,2,2,2,2,2,2,2,2,0,0,1,1
10,270,10664,0,578,4726,479151,2,2,2,2,2,2,2,2,0,0,1,1
10,244,10394,1,578,8664,474425,2,2,2,2,2,2,2,2,0,0,1,1
10,285,10150,0,577,7410,465761,2,2,2,2,2,2,2,2,0,0,1,2
10,219,9865,0,577,6276,458351,2,2,2,2,2,2,2,2,0,0,1,2
10,169,9646,0,577,8071,452075,2,2,2,2,2,2,2,2,0,0,2,2
10,135,9477,0,577,4495,444004,2,2,2,2,2,2,2,2,0,0,2,2
10,124,9342,0,577,6455,439509,2,2,2,2,2,3,2,2,0,0,2,2
10,161,9218,2,577,5764,433054,2,2,2,2,2,3,2,2,0,0,2,2
10,168,9057,1,575,9124,427290,2,2,2,2,2,3,2,2,0,0,2,2
10,169,8889,0,574,6509,418166,2,2,2,2,2,3,2,2,0,0,2,2
10,133,8720,2,574,6662,411657,2,2,2,2,2,3,2,2,0,0,2,2
10,107,8587,1,572,6779,404995,2,2,2,2,2,3,2,2,0,0,2,2
10,119,8480,1,571,4398,398216,2,2,2,2,2,3,2,2,0,0,2,2
10,91,8361,0,570,5512,393818,2,2,2,2,2,3,2,2,0,0,2,1
10,106,8270,0,570,6237,388306,2,2,2,2,2,3,2,2,0,0,2,1
10,73,8164,2,570,8553,382069,2,2,2,2,2,3,2,2,0,0,2,2
10,79,8091,1,568,8142,373516,2,2,2,2,2,3,2,2,0,0,2,1
10,98,8012,0,567,8543,365374,2,2,1,2,2,3,2,1,0,0,2,1
10,56,7914,0,567,4461,356831,2,2,1,2,2,3,2,1,0,0,2,2
10,72,7858,2,567,2845,352370,2,2,1,2,2,3,2,1,0,0,2,2
10,104,7786,0,565,6992,349525,2,2,1,2,2,3,2,1,0,0,2,2
10,90,7682,1,565,5030,342533,2,2,1,2,2,3,2,1,0,0,2,1
10,130,7592,0,564,6305,337503,2,2,1,2,2,3,2,1,0,0,2,1
10,106,7462,2,564,6369,331198,2,2,1,2,2,3,2,1,0,0,2,1
10,90,7356,0,562,8013,324829,2,2,1,2,2,3,2,1,0,0,2,2
10,65,7266,1,562,6053,316816,2,2,1,2,2,3,2,1,0,0,2,2
10,54,7209,0,561,4350,310763,2,2,1,2,2,3,2,1,0,0,2,1
10,35,7155,0,561,4951,306413,2,2,1,2,2,3,2,1,0,1,2,1
10,43,7120,0,561,4848,301462,2,2,1,2,2,3,2,1,0,1,2,1
10,86,7077,1,561,5735,296614,2,2,1,2,2,3,2,1,0,1,2,2
10,79,6991,0,560,6325,290879,2,2,1,2,2,3,2,1,0,1,2,2
10,71,6912,0,560,6979,284554,2,2,1,2,2,3,2,1,0,1,2,2
10,65,6841,1,560,6410,277575,2,2,1,2,2,3,2,1,0,1,2,2
10,45,6776,0,559,3371,271165,2,2,1,2,2,3,2,1,0,1,2,2
10,52,6731,0,559,2926,267794,2,2,1,2,2,3,2,1,0,1,2,2
10,42,6679,0,559,7646,264868,2,2,1,2,2,3,2,1,0,1,2,2
10,80,6637,0,559,5881,257222,2,2,1,2,2,3,2,1,0,1,2,2
10,71,6557,0,559,3465,251341,2,2,1,2,2,3,2,1,0,1,2,2
10,41,6486,0,559,5177,247876,2,2,1,2,2,3,2,1,0,1,2,2
10,43,6445,0,559,3088,242699,2,2,1,2,2,3,2,1,0,1,2,2
10,53,6402,0,559,3850,239611,2,2,1,2,2,3,2,1,0,1,2,2
10,20,6349,0,559,3340,235761,2,2,1,2,2,3,2,1,0,1,2,2
10,22,6329,1,559,5658,232421,2,2,1,2,2,3,2,1,0,1,2,2
10,57,6307,0,558,6009,226763,2,2,1,2,2,3,2,1,0,1,2,2
10,51,6250,1,558,5597,220754,2,2,1,2,2,3,2,1,0,1,2,2
10,40,6199,0,557,2179,215157,2,2,1,2,2,3,2,1,0,1,2,2
10,38,6159,0,557,3572,212978,2,2,1,2,2,3,2,1,0,1,2,2
10,44,6121,0,557,3402,209406,2,2,1,2,2,3,2,1,0,1,2,2
10,25,6077,0,557,0,206004,2,2,1,2,2,3,2,1,0,1,2,1
10,28,6052,1,557,0,198185,2,2,1,2,2,3,2,1,0,1,2,2
10,16,6024,0,556,0,198185,2,2,1,2,2,3,2,1,0,1,2,2
10,18,6008,0,556,3153,198185,2,2,1,2,2,3,2,1,0,1,2,2
10,29,5990,0,556,3614,195032,2,2,1,2,2,3,2,1,0,1,2,2
10,18,5961,0,556,1779,191418,2,2,1,2,2,3,2,1,0,1,2,2
10,18,5943,0,556,2021,189639,2,2,1,2,2,3,2,1,0,1,2,1
10,9,5925,0,556,0,187618,2,2,1,2,2,3,2,1,0,1,2,2
10,10,5916,0,556,0,182986,2,2,1,2,2,3,2,1,0,1,2,1
10,13,5906,0,556,0,182986,2,2,1,2,2,3,2,1,0,1,2,1
10,10,5893,0,556,1621,182986,2,2,1,2,2,3,2,1,0,1,2,2
10,11,5883,0,556,1973,181365,2,2,1,2,2,3,2,1,0,1,2,1
10,13,5872,0,556,1687,179392,2,2,1,2,2,3,2,1,0,1,2,1
10,12,5859,0,556,1547,177705,2,2,1,2,2,3,2,1,0,1,2,2
10,1,5847,0,556,0,176158,2,2,1,2,2,3,2,1,0,1,2,1
10,4,5846,0,556,0,171533,2,2,1,2,2,3,2,1,0,1,2,2
10,14,5842,0,556,0,171533,2,2,1,2,2,3,2,1,0,1,2,2
10,12,5828,0,556,2020,171533,2,2,1,2,2,3,2,1,0,1,2,2
10,8,5816,0,556,1851,169513,2,2,1,2,2,3,2,1,0,1,2,2
10,12,5808,0,556,1829,167662,2,2,1,2,2,3,2,1,0,1,2,1
10,3,5796,0,556,1579,165833,2,2,1,2,2,3,2,1,0,1,2,1
10,3,5793,0,556,0,164254,2,2,1,2,2,3,2,1,0,1,2,1
10,7,5790,0,556,0,159496,2,2,1,2,2,3,2,1,0,1,2,1
10,8,5783,0,556,0,159496,2,2,1,2,2,3,2,1,0,1,2,2
10,19,5775,0,556,1807,159496,2,2,1,2,2,3,2,1,0,1,2,1
10,15,5756,0,556,1365,157689,2,2,1,2,2,3,2,1,0,1,2,2
10,7,5741,0,556,1315,156324,2,2,1,2,2,3,2,1,0,1,2,2
10,3,5734,0,556,1275,155009,2,2,1,2,2,3,2,1,0,1,2,1
10,4,5731,1,556,0,153734,2,2,1,2,2,3,2,1,0,1,2,1
10,6,5727,0,555,0,150493,2,2,1,2,2,3,2,1,0,1,2,1
10,4,5721,0,555,0,150493,2,2,1,2,2,3,2,1,0,1,2,1
10,5,5717,1,555,1542,150493,2,2,1,2,2,3,3,1,0,1,2,1
10,6,5712,0,554,1777,148951,2,2,1,2,2,3,3,1,0,1,2,2
10,5,5706,0,554,1228,147174,2,2,1,2,2,3,3,1,0,1,2,1
10,8,5701,0,554,1067,145946,2,2,1,2,2,3,3,1,0,1,2,1
10,2,5693,0,554,0,144879,2,2,1,2,2,3,3,3,0,1,2,1
10,1,5691,0,554,0,141434,2,2,1,2,2,3,3,3,0,1,2,2
10,8,5690,2,554,0,141434,2,2,1,2,2,3,3,3,0,1,2,2
10,3,5682,0,552,1508,141434,2,2,1,2,3,3,3,3,0,1,2,2
10,4,5679,1,552,1202,103872,2,2,1,2,3,3,3,3,0,1,2,2
10,2,5675,0,551,1164,102670,2,2,1,2,3,3,3,3,0,1,2,2
10,4,5673,1,551,614,101506,2,2,1,2,3,3,3,3,0,1,2,1
10,5,5669,0,550,700,100802,2,2,1,2,3,3,3,3,0,1,2,2
10,4,5664,0,550,1039,100102,2,2,1,2,3,3,3,3,0,1,2,2
10,3,5660,2,550,971,99063,2,2,1,2,3,3,3,3,0,1,2,2
10,5,5657,1,548,1142,98092,2,2,1,2,3,3,3,3,0,1,2,1
10,4,5652,0,547,1408,96950,2,2,1,2,3,3,3,3,0,1,2,2
10,8,5648,1,547,1288,95542,2,2,1,2,3,3,3,3,0,1,2,2
10,4,5640,1,546,884,94254,2,2,1,2,3,3,3,3,0,1,2,2
10,3,5636,0,545,690,93370,2,2,1,2,3,3,3,3,0,1,2,1
10,5,5633,0,545,1125,92680,2,2,1,2,3,3,3,3,0,1,2,1
10,12,5628,1,545,1448,91555,2,2,1,2,3,3,3,3,0,1,2,2
10,7,5616,1,544,1247,90107,2,2,1,2,3,3,3,3,0,1,2,2
10,5,5609,1,543,1467,88860,2,2,1,2,3,3,3,3,0,1,2,1
10,11,5604,1,542,1432,87393,2,2,1,2,3,3,3,3,0,1,2,2
10,19,5593,0,541,952,85961,2,2,1,2,3,3,3,3,0,1,2,2
10,8,5574,0,541,1005,85009,2,2,1,2,3,3,3,3,0,1,2,1
10,10,5566,1,541,1189,84004,2,2,1,2,3,3,3,3,0,1,2,2
10,10,5556,1,540,1354,82815,2,2,1,2,3,3,3,3,0,1,2,2
10,10,5546,2,539,1330,81461,2,2,1,2,3,3,3,3,1,1,2,1
10,16,5536,0,537,1690,80131,2,2,1,2,3,3,3,3,1,1,2,1
10,11,5520,0,537,1242,78441,2,2,1,2,3,3,3,3,1,1,2,1
10,14,5509,0,537,1004,77199,2,2,1,2,3,3,3,3,1,1,2,1
10,5,5495,0,537,1338,76195,2,2,1,2,3,3,3,3,1,1,2,1
10,8,5490,0,537,1165,74857,2,2,1,2,3,3,3,3,1,1,2,2
10,24,5482,1,537,1536,73692,2,2,1,2,3,3,3,3,1,1,1,1
10,11,5458,0,536,1500,72156,2,2,1,2,3,3,3,3,1,1,2,1
10,11,5447,2,536,1856,70656,2,2,1,2,3,3,3,3,1,1,2,1
10,21,5436,2,534,1294,68800,2,2,1,2,3,3,3,3,1,1,2,1
10,24,5415,1,532,831,67506,2,2,1,2,3,3,3,3,1,1,2,1
10,26,5391,1,531,1147,66675,2,2,1,2,3,3,3,3,1,1,2,1
10,13,5365,2,530,1238,65528,2,2,1,2,3,3,3,3,1,1,2,1
10,20,5352,1,528,1247,64290,2,2,1,2,3,3,3,3,1,1,2,1
10,28,5332,3,527,1346,63043,2,2,1,2,3,3,3,3,1,1,2,1
10,33,5304,4,524,1392,61697,2,2,1,2,3,3,3,3,1,1,2,1
10,28,5271,1,520,1241,60305,2,2,1,2,3,3,3,3,1,1,2,1
10,41,5243,1,519,928,59064,2,2,1,2,3,3,3,3,1,1,2,1
10,30,5202,7,518,1084,58136,2,2,1,2,3,3,3,3,1,1,2,1
10,54,5172,2,511,1370,57052,2,2,1,2,3,3,3,3,1,1,2,1
10,33,5118,1,509,1519,55682,2,2,1,2,3,3,3,3,1,1,2,1
10,56,5085,4,508,1405,54163,2,2,1,3,3,3,3,3,1,1,2,1
10,74,5029,5,504,1546,52758,2,2,1,3,3,3,3,3,1,1,2,2
10,73,4955,5,499,1321,51212,2,2,1,3,3,3,3,3,1,1,2,2
10,62,4882,7,494,960,49891,3,3,3,3,3,3,3,3,1,1,2,1
10,37,4820,7,487,924,48931,3,3,3,3,3,3,3,3,1,1,2,2
10,40,4783,4,480,1269,48007,3,3,3,3,3,3,3,3,1,1,2,1
10,66,4743,3,476,1497,46738,3,3,3,3,3,3,3,3,1,1,2,1
10,74,4677,10,473,1406,45241,3,3,3,3,3,3,3,3,1,1,1,1
10,75,4603,3,463,1405,43835,3,3,3,3,3,3,3,3,1,1,1,1
10,93,4528,4,460,1393,42430,3,3,3,3,3,3,3,3,1,1,1,1
10,75,4435,2,456,934,41037,3,3,3,3,3,3,3,3,1,1,1,1
10,62,4360,10,454,1119,40103,3,3,3,3,3,3,3,3,1,1,1,1
10,54,4298,7,444,1220,38984,3,3,3,3,3,3,3,3,1,1,2,1
10,72,4244,6,437,1453,37764,3,3,3,3,3,3,3,3,1,1,2,2
10,97,4172,3,431,1559,36311,3,3,3,3,3,3,3,3,1,1,2,2
10,80,4075,3,428,1357,34752,3,3,3,3,3,3,3,3,1,1,2,1
10,75,3995,6,425,1301,33395,3,3,3,3,3,3,3,3,1,1,1,1
10,75,3920,9,419,1148,32094,3,3,3,3,3,3,3,3,1,1,2,1
10,54,3845,11,410,1317,30946,3,3,3,3,3,3,3,3,1,1,1,1
10,90,3791,12,399,1204,29629,3,3,3,3,3,3,3,3,1,1,2,1
10,97,3701,12,387,1328,28425,3,3,3,3,3,3,3,3,1,1,1,1
10,116,3604,8,375,1319,27097,3,3,3,3,3,3,3,3,1,1,1,2
10,91,3488,14,367,1419,25778,3,3,3,3,3,3,3,3,1,1,1,2
10,74,3397,6,353,983,24359,3,3,3,3,3,3,3,3,1,1,1,2
10,71,3323,13,347,595,23376,3,3,3,3,3,3,3,3,1,1,1,1
10,45,3252,14,334,754,22781,3,3,3,3,3,3,3,3,1,1,1,1
10,54,3207,15,320,874,22027,3,3,3,3,3,3,3,3,1,1,2,1
10,83,3153,11,305,1132,21153,3,3,3,3,3,3,3,3,1,1,2,1
10,72,3070,16,294,767,20021,3,3,3,3,3,3,3,3,1,1,2,1
10,96,2998,19,278,1006,19254,3,3,3,3,3,3,3,3,1,1,2,1
10,131,2902,13,259,556,18248,3,3,3,3,3,3,3,3,1,1,2,1
10,112,2771,12,246,112,2771,3,3,3,3,3,3,3,3,1,1,2,1
10,41,2659,10,234,41,2659,3,3,3,3,3,3,3,3,1,1,2,1
10,85,2618,10,224,85,2618,3,3,3,3,3,3,3,3,1,1,1,1
10,155,2533,9,214,155,2533,3,3,3,3,3,3,3,3,1,1,1,1
10,138,2378,11,205,138,2378,3,3,3,3,3,3,3,3,1,1,2,1
10,133,2240,16,194,133,2240,3,3,3,3,3,3,3,3,1,1,1,2
10,95,2107,12,178,95,2107,3,3,3,3,3,3,3,3,1,1,1,1
10,107,2012,7,166,107,2012,3,3,3,3,3,3,3,3,1,1,1,1
10,73,1905,16,159,73,1905,3,3,3,3,3,3,3,3,1,1,1,1
10,67,1832,11,143,67,1832,3,3,3,3,3,3,3,3,1,1,2,1
10,94,1765,11,132,94,1765,3,3,3,3,3,3,3,3,1,1,2,2
10,100,1671,18,121,100,1671,3,3,3,3,3,3,3,3,1,1,2,2
10,102,1571,4,103,102,1571,3,3,3,3,3,3,3,3,1,1,2,1
10,129,1469,8,99,129,1469,3,3,3,3,3,3,3,3,1,1,1,1
10,106,1340,6,91,106,1340,3,3,3,3,3,3,3,3,1,1,1,1
10,60,1234,11,85,60,1234,3,3,3,3,3,3,3,3,1,1,2,1
10,87,1174,9,74,87,1174,3,3,3,3,3,3,3,3,1,1,1,1
10,103,1087,10,65,103,1087,3,3,3,3,3,3,3,3,1,1,1,1
10,105,984,10,55,105,984,3,3,3,3,3,3,3,3,1,1,1,1
10,103,879,4,45,103,879,3,3,3,3,3,3,3,3,1,1,1,1
10,112,776,5,41,112,776,3,3,3,3,3,3,3,3,1,1,1,1
10,84,664,4,36,84,664,3,3,3,3,3,3,3,3,1,1,1,1
10,62,580,4,32,62,580,3,3,3,3,3,3,3,3,1,1,1,1
10,76,518,8,28,76,518,3,3,3,3,3,3,3,3,1,1,1,1
10,68,442,3,20,68,442,1,1,1,1,1,1,1,1,0,0,1,2
10,76,374,2,17,76,374,1,1,1,1,1,1,1,1,0,0,1,2
10,57,298,4,15,57,298,1,1,1,1,1,1,1,1,0,0,1,2
10,41,241,2,11,41,241,1,1,1,1,1,1,1,1,0,0,2,1
10,41,200,5,9,41,200,1,1,1,1,1,1,1,1,0,0,1,2
10,18,159,1,4,18,159,1,1,1,1,1,1,1,1,0,0,1,1
10,21,141,1,3,21,141,1,1,1,1,1,1,1,1,0,0,1,1
10,17,120,0,2,17,120,1,1,1,1,1,1,1,1,0,0,1,1
10,14,103,1,2,14,103,1,1,1,1,1,1,1,1,0,0,1,2
10,13,89,1,1,13,89,1,1,1,1,1,1,1,1,0,0,1,1
10,9,76,0,0,9,76,1,1,1,1,1,1,1,1,0,0,1,2
10,8,67,0,0,8,67,1,1,1,1,1,1,1,1,0,0,1,2
10,2,59,0,0,2,59,1,1,1,1,1,1,1,1,0,0,1,1
10,10,57,0,0,10,57,1,1,1,1,1,1,1,1,0,0,1,2
10,11,47,0,0,11,47,1,1,1,1,1,1,1,1,0,0,1,2
10,4,36,0,0,4,36,1,1,1,1,1,1,1,1,0,0,1,2
10,11,32,0,0,11,32,1,1,1,1,1,1,1,1,0,0,1,2
10,5,21,0,0,5,21,1,1,1,1,1,1,1,1,0,0,1,1
10,3,16,0,0,3,16,1,1,1,1,1,1,1,1,0,0,1,2
10,3,13,0,0,3,13,1,1,1,1,1,1,1,1,0,0,1,2
10,5,10,0,0,5,10,1,1,1,1,1,1,1,1,0,0,2,2
10,2,5,0,0,2,5,1,1,1,1,1,1,1,1,0,0,1,2
10,3,3,0,0,3,3,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
11,1197,164606,39,5533,13294,3776634,3,3,3,2,3,3,3,3,1,1,1,2
11,1174,163409,67,5494,16256,3763340,3,3,3,2,3,3,3,3,1,1,1,2
11,1553,162235,57,5427,24314,3747084,3,3,3,2,3,3,3,3,1,1,1,2
11,1626,160682,53,5370,34932,3722770,3,3,3,2,3,3,3,3,1,1,1,2
11,1712,159056,49,5317,25381,3687838,3,3,3,2,3,3,3,3,1,1,1,2
11,1989,157344,50,5268,23432,3662457,3,3,3,2,3,3,3,3,1,1,0,2
11,2107,155355,47,5218,17517,3639025,3,3,3,2,3,3,3,3,1,1,1,2
11,1432,153248,58,5171,17730,3621508,3,3,3,2,3,3,3,3,1,1,1,2
11,1497,151816,37,5113,20968,3603778,3,3,3,2,3,3,3,3,1,1,0,2
11,1839,150319,41,5076,26352,3582810,3,3,3,2,3,3,3,3,1,1,0,1
11,2205,148480,44,5035,31444,3556458,3,3,3,2,3,3,3,3,1,1,1,2
11,2560,146275,48,4991,26966,3525014,3,3,3,2,3,3,3,3,1,1,0,2
11,3061,143715,37,4943,21101,3498048,3,3,3,2,3,3,3,3,1,1,1,2
11,2385,140654,35,4906,18336,3476947,3,3,3,2,3,3,3,3,1,1,1,1
11,2223,138269,41,4871,13810,3458611,3,3,3,2,3,3,3,3,1,1,1,2
11,2219,136046,38,4830,17328,3444801,3,3,3,2,3,3,3,3,1,1,1,2
11,1167,133827,34,4792,21451,3427473,3,3,3,2,3,3,3,3,1,1,1,2
11,2379,132660,43,4758,28313,3406022,3,3,3,2,3,3,3,3,1,1,1,2
11,2973,130281,32,4715,28295,3377709,3,3,3,2,3,3,3,3,1,1,1,2
11,3149,127308,26,4683,19722,3349414,3,3,3,2,3,3,3,3,1,1,1,2
11,1825,124159,30,4657,14179,3329692,3,3,3,2,3,3,3,3,1,1,1,2
11,1706,122334,31,4627,8819,3315513,3,3,3,2,3,3,3,3,1,1,1,2
11,1058,120628,32,4596,6793,3306694,3,3,3,2,3,3,3,3,1,1,1,2
11,521,119570,34,4564,15411,3299901,1,1,1,2,2,2,2,2,0,1,1,2
11,1022,119049,36,4530,30619,3284490,3,2,2,2,2,2,2,2,0,1,1,1
11,1324,118027,33,4494,27872,3253871,3,2,2,2,2,2,2,2,0,1,1,2
11,1333,116703,28,4461,26530,3225999,3,2,2,2,2,2,2,2,0,1,1,2
