Date,Country,Cases,Cumulative Cases,Deaths,Cumulative Deaths,Tests,Cumulative Tests,Meeting Friends/Family (indoor),Meeting Friends/Family (outdoor),Domestic Travel,International Travel,Cafes and Restaurants,Pubs and bars,Sports and leisure,Schools Closure,Temperature,Humidity,Nursing & Care Home Visit
07/12/2020,Switzerland,99,15581,,0,,0,,,,,,,,,17.15,71.21,
7/13/2020,Switzerland,85,15666,,0,,0,,,,,,,,,17.73,69.19,
7/14/2020,Switzerland,73,15739,,0,,0,,,,,,,,,18.73,63.98,
7/15/2020,Switzerland,88,15827,,0,,0,,,,,,,,,17.21,76.83,
7/16/2020,Switzerland,115,15942,,0,,0,,,,,,,,,16.9,81.52,
7/17/2020,Switzerland,122,16064,,0,,0,,,,,,,,,16.5,86.96,
7/18/2020,Switzerland,114,16178,,0,,0,,,,,,,,,16.98,71.75,
7/19/2020,Switzerland,100,16278,,0,,0,,,,,,,,,18.33,68.17,
7/20/2020,Switzerland,83,16361,,0,,0,,,,,,,,,20.46,65.12,
7/21/2020,Switzerland,83,16444,,0,,0,,,,,,,,,20.44,78.44,
7/22/2020,Switzerland,98,16542,,0,,0,,,,,,,,,20.81,82.17,
7/23/2020,Switzerland,122,16664,,0,,0,,,,,,,,,21.12,74.83,
7/24/2020,Switzerland,137,16801,,0,,0,,,,,,,,,17.33,89.06,
7/25/2020,Switzerland,140,16941,,0,,0,,,,,,,,,19.83,72.42,
7/26/2020,Switzerland,137,17078,,0,,0,,,,,,,,,20.69,68.31,
7/27/2020,Switzerland,108,17186,,0,,0,,,,,,,,,21.88,65.92,
7/28/2020,Switzerland,102,17288,,0,,0,,,,,,,,,23.83,67.94,
7/29/2020,Switzerland,130,17418,,0,,0,,,,,,,,,22.25,73.96,
7/30/2020,Switzerland,181,17599,,0,,0,,,,,,,,,22.88,72.21,
7/31/2020,Switzerland,182,17781,,0,,0,,,,,,,,,25.56,66.33,
08/01/2020,Switzerland,233,18014,,0,,0,,,,,,,,,24.17,70.23,
08/02/2020,Switzerland,176,18190,,0,,0,,,,,,,,,19.52,89.54,
08/03/2020,Switzerland,152,18342,,0,,0,,,,,,,,,15.15,97,
08/04/2020,Switzerland,82,18424,,0,,0,,,,,,,,,13.19,91.96,
08/05/2020,Switzerland,126,18550,,0,,0,,,,,,,,,15.17,78.67,
08/06/2020,Switzerland,164,18714,,0,,0,,,,,,,,,18.38,77.85,
08/07/2020,Switzerland,174,18888,,0,,0,,,,,,,,,20.92,72.46,
08/08/2020,Switzerland,175,19063,,0,,0,,,,,,,,,22.38,70.33,
08/09/2020,Switzerland,165,19228,,0,,0,,,,,,,,,22.54,71.17,
08/10/2020,Switzerland,146,19374,,0,,0,,,,,,,,,22.25,75.33,
08/11/2020,Switzerland,148,19522,,0,,0,,,,,,,,,23.56,71.69,
08/12/2020,Switzerland,188,19710,,0,,0,,,,,,,,,23.53,70.49,
8/13/2020,Switzerland,231,19941,,0,,0,,,,,,,,,21.27,74.85,
8/14/2020,Switzerland,258,20199,,0,,0,,,,,,,,,19.7,88.49,
8/15/2020,Switzerland,251,20450,,0,,0,,,,,,,,,20.6,78.79,
8/16/2020,Switzerland,240,20690,,0,,0,,,,,,,,,20.95,75.91,
8/17/2020,Switzerland,192,20882,,0,,0,,,,,,,,,19.28,84.38,
8/18/2020,Switzerland,173,21055,,0,,0,,,,,,,,,18.15,85.31,
8/19/2020,Switzerland,211,21266,,0,,0,,,,,,,,,19.62,79.62,
8/20/2020,Switzerland,256,21522,,0,,0,,,,,,,,,23.71,71.25,
8/21/2020,Switzerland,294,21816,,0,,0,,,,,,,,,23.85,69.06,
8/22/2020,Switzerland,288,22104,,0,,0,,,,,,,,,20.42,79.48,
8/23/2020,Switzerland,292,22396,,0,,0,,,,,,,,,19.29,69.56,
8/24/2020,Switzerland,242,22638,,0,,0,,,,,,,,,17.21,70.1,
8/25/2020,Switzerland,212,22850,,0,,0,,,,,,,,,17.29,71.52,
8/26/2020,Switzerland,246,23096,,0,,0,,,,,,,,,20.67,60.29,
8/27/2020,Switzerland,313,23409,,0,,0,,,,,,,,,17.54,73.31,
8/28/2020,Switzerland,360,23769,,0,,0,,,,,,,,,16.29,85.48,
8/29/2020,Switzerland,358,24127,,0,,0,,,,,,,,,14.35,95.4,
8/30/2020,Switzerland,336,24463,,0,,0,,,,,,,,,11.4,96.12,
8/31/2020,Switzerland,276,24739,,0,,0,,,,,,,,,13.75,83.81,
04/03/2020,United Kingdom,4765,4765,,,,,,,,,,,,,9.71,61.83,
04/04/2020,United Kingdom,4897,9662,,0,,0,,,,,,,,,10.52,63.58,
04/05/2020,United Kingdom,4600,14262,,0,,0,,,,,,,,,14.96,47.12,
04/06/2020,United Kingdom,4174,18436,,0,,0,,,,,,,,,13.89,60.62,
04/07/2020,United Kingdom,4298,22734,,0,,0,,,,,,,,,12.82,60.83,
04/08/2020,United Kingdom,4775,27509,,0,,0,,,,,,,,,15.11,60.33,
04/09/2020,United Kingdom,5287,32796,,0,,0,,,,,,,,,15,61.08,
04/10/2020,United Kingdom,5147,37943,,0,,0,,,,,,,,,14.74,64.96,
04/11/2020,United Kingdom,4767,42710,,0,,0,,,,,,,,,16.8,58.83,
04/12/2020,United Kingdom,4250,46960,,0,,0,,,,,,,,,17.04,55.29,
4/13/2020,United Kingdom,3794,50754,,0,,0,,,,,,,,,9.36,56.75,
4/14/2020,United Kingdom,3748,54502,,0,,0,,,,,,,,,8.28,54.29,
4/15/2020,United Kingdom,3998,58500,,0,,0,,,,,,,,,10.5,59.54,
4/16/2020,United Kingdom,4523,63023,,0,,0,,,,,,,,,12.79,63.62,
4/17/2020,United Kingdom,4894,67917,,0,,0,,,,,,,,,11.4,67.62,
4/18/2020,United Kingdom,5105,73022,,0,,0,,,,,,,,,10.24,78,
4/19/2020,United Kingdom,4989,78011,,0,,0,,,,,,,,,12.09,61.04,
4/20/2020,United Kingdom,4510,82521,,0,,0,,,,,,,,,12.44,54.62,
4/21/2020,United Kingdom,4476,86997,,0,,0,,,,,,,,,13.59,50.46,
4/22/2020,United Kingdom,4489,91486,,0,,0,,,,,,,,,14.51,52.88,
4/23/2020,United Kingdom,5034,96520,,0,,0,,,,,,,,,15.14,56.21,
4/24/2020,United Kingdom,5135,101655,,0,,0,,,,,,,,,14.83,55.92,
4/25/2020,United Kingdom,5205,106860,,0,,0,,,,,,,,,10.81,69.29,
4/26/2020,United Kingdom,4625,111485,,0,,0,,,,,,,,,13.1,61.17,
4/27/2020,United Kingdom,4064,115549,,0,,0,,,,,,,,,13.1,63.12,
4/28/2020,United Kingdom,3976,119525,,0,,0,,,,,,,,,8.64,89.33,
4/29/2020,United Kingdom,4302,123827,,0,,0,,,,,,,,,10.6,79.67,
4/30/2020,United Kingdom,4959,128786,,0,,0,,,,,,,,,9.62,81.83,
05/01/2020,United Kingdom,5046,133832,,0,,0,,,,,,,,,11.12,70.58,
05/02/2020,United Kingdom,5048,138880,,0,,0,,,,,,,,,12.07,61.83,
05/03/2020,United Kingdom,4311,143191,,0,,0,,,,,,,,,12.5,65.67,
05/04/2020,United Kingdom,3649,146840,,0,,0,,,,,,,,,12.93,65.21,
05/05/2020,United Kingdom,3200,150040,,0,,0,,,,,,,,,10.95,60.75,
05/06/2020,United Kingdom,3351,153391,,0,,0,,,,,,,,,11.9,62.58,
05/07/2020,United Kingdom,3633,157024,,0,,0,,,,,,,,,15.5,59.29,
05/08/2020,United Kingdom,3759,160783,,0,,0,,,,,,,,,17.43,53.42,
05/09/2020,United Kingdom,3552,164335,,0,,0,,,,,,,,,17.84,52.62,
05/10/2020,United Kingdom,2996,167331,,0,,0,,,,,,,,,12.89,63.5,
05/11/2020,United Kingdom,2516,169847,,0,,0,,,,,,,,,8.77,50.46,
05/12/2020,United Kingdom,2691,172538,,0,,0,,,,,,,,,10.07,52.83,
5/13/2020,United Kingdom,3105,175643,,0,,0,,,,,,,,,9.51,55.04,
5/14/2020,United Kingdom,3432,179075,,0,,0,,,,,,,,,9.05,58.71,
5/15/2020,United Kingdom,3112,182187,,0,,0,,,,,,,,,12.22,54.83,
5/16/2020,United Kingdom,2821,185008,,0,,0,,,,,,,,,13.24,53.25,
5/17/2020,United Kingdom,2411,187419,,0,,0,,,,,,,,,14.6,57.21,
5/18/2020,United Kingdom,2147,189566,,0,,0,,,,,,,,,17.12,52.25,
5/19/2020,United Kingdom,2169,191735,,0,,0,,,,,,,,,18.97,58.75,
5/20/2020,United Kingdom,2493,194228,,0,,0,,,,,,,,,20.68,53.17,
5/21/2020,United Kingdom,2786,197014,,0,,0,,,,,,,,,21.45,49.58,
5/22/2020,United Kingdom,2782,199796,,0,,0,,,,,,,,,18.55,52.38,
5/23/2020,United Kingdom,2451,202247,,0,,0,,,,,,,,,14.75,55.5,
5/24/2020,United Kingdom,2054,204301,,0,,0,,,,,,,,,16.56,59.33,
5/25/2020,United Kingdom,1651,205952,,0,,0,,,,,,,,,18.81,53.79,
5/26/2020,United Kingdom,1505,207457,,0,,0,,,,,,,,,19.86,51.42,
5/27/2020,United Kingdom,1554,209011,,0,,0,,,,,,,,,19.15,55.42,
5/28/2020,United Kingdom,1710,210721,,0,,0,,,,,,,,,16.35,52.92,
5/29/2020,United Kingdom,1756,212477,,0,,0,,,,,,,,,16.97,50.42,
5/30/2020,United Kingdom,1707,214184,,0,,0,,,,,,,,,17.73,53.33,
5/31/2020,United Kingdom,1471,215655,,0,,0,,,,,,,,,18.31,47.92,
06/01/2020,United Kingdom,1243,216898,,0,,0,,,,,,,,,19.02,53.12,
06/02/2020,United Kingdom,1215,218113,,0,,0,,,,,,,,,19.08,48.17,
06/03/2020,United Kingdom,1335,219448,,0,,0,,,,,,,,,16.53,64.08,
06/04/2020,United Kingdom,1427,220875,,0,,0,,,,,,,,,13.23,65.5,
06/05/2020,United Kingdom,1361,222236,,0,,0,,,,,,,,,12.88,61.46,
06/06/2020,United Kingdom,1240,223476,,0,,0,,,,,,,,,10.57,74.33,
06/07/2020,United Kingdom,1054,224530,,0,,0,,,,,,,,,12.78,76.33,
06/08/2020,United Kingdom,881,225411,,0,,0,,,,,,,,,13.08,65.12,
06/09/2020,United Kingdom,874,226285,,0,,0,,,,,,,,,14.65,56.62,
06/10/2020,United Kingdom,992,227277,,0,,0,,,,,,,,,13.35,80.12,
06/11/2020,United Kingdom,1152,228429,,0,,0,,,,,,,,,14.98,77.75,
06/12/2020,United Kingdom,1125,229554,,0,,0,,,,,,,,,16.88,78.38,
6/13/2020,United Kingdom,1089,230643,,0,,0,,,,,,,,,18.63,66.67,
6/14/2020,United Kingdom,987,231630,,0,,0,,,,,,,,,18.3,67.67,
6/15/2020,United Kingdom,921,232551,,0,,0,,,,,,,,,18.11,67.58,
6/16/2020,United Kingdom,918,233469,,0,,0,,,,,,,,,18.41,66.45,
6/17/2020,United Kingdom,989,234458,,0,,0,,,,,,,,,17.1,78.46,
6/18/2020,United Kingdom,1053,235511,,0,,0,,,,,,,,,16.08,82.38,
6/19/2020,United Kingdom,1047,236558,,0,,0,,,,,,,,,16.19,74.71,
6/20/2020,United Kingdom,1009,237567,,0,,0,,,,,,,,,17.33,68.88,
6/21/2020,United Kingdom,900,238467,,0,,0,,,,,,,,,18.08,64.38,
6/22/2020,United Kingdom,771,239238,,0,,0,,,,,,,,,17.57,60.71,
6/23/2020,United Kingdom,740,239978,,0,,0,,,,,,,,,21.27,57.62,
6/24/2020,United Kingdom,807,240785,,0,,0,,,,,,,,,23.62,54.38,
6/25/2020,United Kingdom,854,241639,,0,,0,,,,,,,,,24.62,54.38,
6/26/2020,United Kingdom,795,242434,,0,,0,,,,,,,,,22.95,63.54,
6/27/2020,United Kingdom,723,243157,,0,,0,,,,,,,,,17.52,75,
6/28/2020,United Kingdom,680,243837,,0,,0,,,,,,,,,15.96,67.92,
6/29/2020,United Kingdom,589,244426,,0,,0,,,,,,,,,15.73,60.71,
6/30/2020,United Kingdom,608,245034,,0,,0,,,,,,,,,16.14,77.25,
07/01/2020,United Kingdom,598,245632,,0,,0,,,,,,,,,17.4,75.25,
07/02/2020,United Kingdom,666,246298,,0,,0,,,,,,,,,15.96,79.92,
07/03/2020,United Kingdom,623,246921,,0,,0,,,,,,,,,16.27,74.92,
07/04/2020,United Kingdom,611,247532,,0,,0,,,,,,,,,17.92,83.58,
07/05/2020,United Kingdom,527,248059,,0,,0,,,,,,,,,18.06,61.29,
07/06/2020,United Kingdom,512,248571,,0,,0,,,,,,,,,16.14,58.62,
07/07/2020,United Kingdom,553,249124,,0,,0,,,,,,,,,15.92,65.96,
07/08/2020,United Kingdom,619,249743,,0,,0,,,,,,,,,16.91,90.12,
07/09/2020,United Kingdom,665,250408,,0,,0,,,,,,,,,17.47,86.04,
07/10/2020,United Kingdom,668,251076,,0,,0,,,,,,,,,15.77,65.71,
07/11/2020,United Kingdom,658,251734,,0,,0,,,,,,,,,15.88,59,
07/12/2020,United Kingdom,574,252308,,0,,0,,,,,,,,,17.92,56.25,
7/13/2020,United Kingdom,456,252764,,0,,0,,,,,,,,,19.45,54.92,
7/14/2020,United Kingdom,509,253273,,0,,0,,,,,,,,,18.13,69.29,
7/15/2020,United Kingdom,591,253864,,0,,0,,,,,,,,,16.77,67.62,
7/16/2020,United Kingdom,728,254592,,0,,0,,,,,,,,,19.22,68.75,
7/17/2020,United Kingdom,720,255312,,0,,0,,,,,,,,,22.04,60.08,
7/18/2020,United Kingdom,682,255994,,0,,0,,,,,,,,,20.06,61.96,
7/19/2020,United Kingdom,588,256582,,0,,0,,,,,,,,,17.49,69.71,
7/20/2020,United Kingdom,492,257074,,0,,0,,,,,,,,,17.5,51.46,
7/21/2020,United Kingdom,566,257640,,0,,0,,,,,,,,,17.76,48.75,
7/22/2020,United Kingdom,653,258293,,0,,0,,,,,,,,,19.99,49.96,
7/23/2020,United Kingdom,772,259065,,0,,0,,,,,,,,,19.64,56.46,
7/24/2020,United Kingdom,752,259817,,0,,0,,,,,,,,,20.17,67.08,
7/25/2020,United Kingdom,723,260540,,0,,0,,,,,,,,,18.13,84.21,
7/26/2020,United Kingdom,607,261147,,0,,0,,,,,,,,,17.21,78.08,
7/27/2020,United Kingdom,486,261633,,0,,0,,,,,,,,,18,81.42,
7/28/2020,United Kingdom,287,261920,,0,,0,,,,,,,,,16.94,61.42,
7/29/2020,United Kingdom,402,262322,,0,,0,,,,,,,,,17.64,58.75,
7/30/2020,United Kingdom,559,262881,,0,,0,,,,,,,,,21.62,48.92,
7/31/2020,United Kingdom,830,263711,,0,,0,,,,,,,,,25.65,52,
08/01/2020,United Kingdom,832,264543,,0,,0,,,,,,,,,21.37,61.12,
08/02/2020,United Kingdom,798,265341,,0,,0,,,,,,,,,18.86,59.17,
08/03/2020,United Kingdom,814,266155,,0,,0,,,,,,,,,18.85,53.33,
08/04/2020,United Kingdom,781,266936,,0,,0,,,,,,,,,18.11,63.46,
08/05/2020,United Kingdom,829,267765,,0,,0,,,,,,,,,20.6,58.54,
08/06/2020,United Kingdom,837,268602,,0,,0,,,,,,,,,22.61,66.88,
08/07/2020,United Kingdom,904,269506,,0,,0,,,,,,,,,25.23,52.38,
08/08/2020,United Kingdom,860,270366,,0,,0,,,,,,,,,25.34,56.67,
08/09/2020,United Kingdom,897,271263,,0,,0,,,,,,,,,24.23,63.25,
08/10/2020,United Kingdom,879,272142,,0,,0,,,,,,,,,26.41,58.58,
08/11/2020,United Kingdom,1008,273150,,0,,0,,,,,,,,,27.52,57.17,
08/12/2020,United Kingdom,991,274141,,0,,0,,,,,,,,,26.84,59.83,
8/13/2020,United Kingdom,1096,275237,,0,,0,,,,,,,,,23.17,71.62,
8/14/2020,United Kingdom,1192,276429,,0,,0,,,,,,,,,18.9,85.21,
8/15/2020,United Kingdom,1216,277645,,0,,0,,,,,,,,,18.86,91.96,
8/16/2020,United Kingdom,1185,278830,,0,,0,,,,,,,,,20.48,83.42,
8/17/2020,United Kingdom,944,279774,,0,,0,,,,,,,,,18.8,80.04,
8/18/2020,United Kingdom,947,280721,,0,,0,,,,,,,,,19.89,73.79,
8/19/2020,United Kingdom,871,281592,,0,,0,,,,,,,,,18.73,92.38,
8/20/2020,United Kingdom,1028,282620,,0,,0,,,,,,,,,20.83,64.96,
8/21/2020,United Kingdom,1009,283629,,0,,0,,,,,,,,,20.48,65.79,
8/22/2020,United Kingdom,1168,284797,,0,,0,,,,,,,,,18.92,66.29,
8/23/2020,United Kingdom,1120,285917,,0,,0,,,,,,,,,18,68.38,
8/24/2020,United Kingdom,1101,287018,,0,,0,,,,,,,,,17.15,76.46,
8/25/2020,United Kingdom,1065,288083,,0,,0,,,,,,,,,17.94,81.04,
8/26/2020,United Kingdom,1068,289151,,0,,0,,,,,,,,,18.06,65.26,
8/27/2020,United Kingdom,1252,290403,,0,,0,,,,,,,,,15.25,83.9,
8/28/2020,United Kingdom,1282,291685,,0,,0,,,,,,,,,15.09,81.62,
8/29/2020,United Kingdom,1302,292987,,0,,0,,,,,,,,,13.45,78.21,
8/30/2020,United Kingdom,1366,294353,,0,,0,,,,,,,,,14.22,67.62,
8/31/2020,United Kingdom,1410,295763,,0,,0,,,,,,,,,13.07,69.71,
