Regions,Cases,Cumulative Cases,Deaths,Cumulative Deaths,Tests,Cumulative Tests,Meeting Friends/Family (Indoor) (Low),Meeting Friends/Family (Indoor) (Moderate),Meeting Friends/Family (Indoor) (High),Meeting Friends/Family (Outdoor) (Low),Meeting Friends/Family (Outdoor) (Moderate),Meeting Friends/Family (Outdoor) (High),Domestic Travel (Low),Domestic Travel (Moderate),Domestic Travel (High),International Travel (Low),International Travel (Moderate),International Travel (High),Cafes and Restaurants (Low),Cafes and Restaurants (Moderate),Cafes and Restaurants (High),Pubs and Bars (Low),Pubs and Bars (Moderate),Pubs and Bars (High),Sports and Leisure (Low),Sports and Leisure (Moderate),Sports and Leisure (High),School Closure,Non-Essential Shops,Hospitals/ Care and Nursing Home Visits (Low),Hospitals/ Care and Nursing Home Visits (Moderate),Hospitals/ Care and Nursing Home Visits (High),Temperature,Humidity,Rt
7,59,14684,1,1892,72,14692,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,0,0,0,0,34,27,0,2,2,1.1112223501407725
7,64,14625,1,1891,57,14620,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,0,0,0,0,34,27,0,2,2,1.1112223501407725
7,56,14561,0,1890,62,14563,33,27,0,33,27,0,33,0,0,33,27,0,33,0,0,33,0,0,33,0,0,0,0,33,27,0,2,2,1.0705040426402852
7,54,14505,1,1890,50,14501,33,26,0,33,26,0,33,0,0,33,26,0,33,0,0,33,0,0,33,0,0,0,0,33,26,0,2,2,1.0324268096445455
7,47,14451,0,1889,49,14451,33,26,0,33,26,0,33,0,0,33,26,0,33,0,0,33,0,0,33,0,0,0,0,33,26,0,2,2,0.9003332194754651
7,43,14404,1,1889,41,14402,33,26,0,33,26,0,33,0,0,33,26,0,33,0,0,33,0,0,33,0,0,0,0,33,26,0,2,2,0.9003332194754651
7,48,14361,1,1888,39,14361,33,26,0,33,26,0,33,0,0,33,26,0,33,0,0,33,0,0,33,0,0,0,0,33,26,0,2,2,0.9706270868307584
7,62,14313,0,1887,64,14322,33,26,0,33,26,0,33,0,0,33,26,0,33,0,0,33,0,0,33,0,0,0,0,33,26,0,2,2,1.3340924918389025
7,73,14251,1,1887,85,14258,32,26,0,32,26,0,32,0,0,32,26,0,32,0,0,32,0,0,32,0,0,0,0,32,26,0,2,1,1.6845293205446001
7,71,14178,0,1886,69,14173,32,25,0,32,25,0,32,0,0,32,25,0,32,0,0,32,0,0,32,0,0,0,0,32,25,0,2,2,1.6845293205446001
7,58,14107,0,1886,58,14104,32,25,0,32,25,0,32,0,0,32,25,0,32,0,0,32,0,0,32,0,0,0,0,32,25,0,2,2,1.4624242593914731
7,48,14049,2,1886,48,14046,32,25,0,32,25,0,32,0,0,32,25,0,32,0,0,32,0,0,32,0,0,0,0,32,25,0,2,2,1.2309476302505402
7,36,14001,0,1884,37,13998,32,25,0,32,25,0,32,0,0,32,25,0,32,0,0,32,0,0,32,0,0,0,0,32,25,0,2,2,1.0361422539381548
7,39,13965,0,1884,24,13961,32,25,0,32,25,0,32,0,0,32,25,0,32,0,0,32,0,0,32,0,0,0,0,32,25,0,2,2,1.0361422539381548
7,44,13926,1,1884,55,13937,31,25,0,31,25,0,31,0,0,31,25,0,31,0,0,31,0,0,31,25,0,0,0,31,25,0,2,2,1.20666064552362
7,50,13882,0,1883,53,13882,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,0,0,31,24,0,2,2,1.2887599404598138
7,45,13832,1,1883,42,13829,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,0,0,31,24,0,3,1,1.2887599404598138
7,41,13787,0,1882,41,13787,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,0,0,31,24,0,3,2,1.1716930252509314
7,33,13746,0,1882,41,13746,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,0,0,31,24,0,2,2,0.9305678250371973
7,27,13713,0,1882,15,13705,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,0,0,31,24,0,2,2,0.7577297990922139
7,27,13686,0,1882,25,13690,30,24,0,30,24,0,30,0,0,30,24,0,30,0,0,30,0,0,30,24,0,0,0,30,24,0,3,2,0.7577297990922139
7,37,13659,0,1882,41,13665,30,23,0,30,23,0,30,0,0,30,23,0,30,0,0,30,0,0,30,23,0,0,0,30,23,0,2,2,1.0661775374915283
7,42,13622,0,1882,45,13624,30,23,0,30,23,0,30,0,0,30,23,0,30,0,0,30,0,0,30,23,0,0,0,30,23,0,2,2,1.2515144955679864
7,46,13580,0,1882,40,13579,30,23,0,30,23,0,30,0,0,30,23,0,30,0,0,30,0,0,30,23,0,0,0,30,23,0,2,2,1.410429131046576
7,46,13534,1,1882,54,13539,30,23,0,30,23,0,30,0,0,30,23,0,30,0,0,30,0,0,30,23,0,0,0,30,23,0,2,1,1.410429131046576
7,35,13488,0,1881,43,13485,30,23,0,30,23,0,30,0,0,30,23,0,30,0,0,30,0,0,30,23,0,0,0,30,23,0,2,1,1.0707118890534593
7,21,13453,0,1881,10,13442,29,23,0,29,23,0,29,0,0,29,23,0,29,0,0,29,0,0,29,23,0,0,0,29,23,0,2,2,0.632819343191577
7,16,13432,0,1881,9,13432,29,22,0,29,22,0,29,0,0,29,22,0,29,0,0,29,0,0,29,22,0,0,0,29,22,0,2,2,0.632819343191577
7,34,13416,0,1881,29,13423,29,22,0,29,22,0,29,0,0,29,22,0,29,22,0,29,22,0,29,22,0,0,0,29,22,0,3,1,1.0978042927838398
7,48,13382,1,1881,63,13394,29,22,0,29,22,0,29,0,0,29,22,0,29,22,0,29,22,0,29,22,0,0,0,29,22,0,2,1,1.6792285948849703
7,50,13334,0,1880,53,13331,29,22,0,29,22,0,29,0,0,29,22,0,29,22,0,29,22,0,29,22,0,0,0,29,22,0,2,1,1.6792285948849703
7,42,13284,0,1880,34,13278,29,22,0,29,22,0,29,0,0,29,22,0,29,22,0,29,22,0,29,22,0,0,0,29,22,0,2,2,1.6644199313767731
7,31,13242,0,1880,39,13244,28,22,0,28,22,0,28,0,0,28,22,0,28,22,0,28,22,0,28,22,0,0,0,28,22,0,2,2,1.270029280229371
7,25,13211,0,1880,20,13205,28,21,0,28,21,0,28,0,0,28,21,0,28,21,0,28,21,0,28,21,0,0,0,28,21,0,2,2,1.078973098748807
7,24,13186,0,1880,17,13185,28,21,0,28,21,0,28,0,0,28,21,0,28,21,0,28,21,0,28,21,0,0,0,28,21,0,2,2,1.078973098748807
7,31,13162,0,1880,35,13168,28,21,0,28,21,0,28,0,0,28,21,0,28,21,0,28,21,0,28,21,0,0,0,28,21,0,2,2,1.514566299675913
7,34,13131,0,1880,39,13133,28,21,0,28,21,0,28,0,0,28,21,0,28,21,0,28,21,0,28,21,0,0,0,28,21,0,2,2,1.821397109928537
7,35,13097,0,1880,30,13094,28,21,0,28,21,0,28,0,0,28,21,0,28,21,0,28,21,0,28,21,0,0,0,28,21,0,2,1,1.821397109928537
7,29,13062,2,1880,35,13064,27,21,0,27,21,0,27,0,0,27,21,0,27,21,0,27,21,0,27,21,0,0,0,27,21,0,2,1,1.7733799334193852
7,22,13033,0,1878,22,13029,27,20,0,27,20,0,27,0,0,27,20,0,27,20,0,27,20,0,27,20,0,0,0,27,20,0,2,1,1.3765077878829095
7,14,13011,1,1878,9,13007,27,20,0,27,20,0,27,0,0,27,20,0,27,20,0,27,20,0,27,20,0,0,0,27,20,0,2,1,0.9133814832091973
7,14,12997,1,1877,12,12998,27,20,0,27,20,0,27,0,0,27,20,0,27,20,0,27,20,0,27,20,0,0,0,27,20,0,2,2,0.9133814832091973
7,20,12983,0,1876,20,12986,27,20,0,27,20,0,27,0,0,27,20,0,27,20,0,27,20,0,27,20,0,0,0,27,20,0,2,2,1.3709697351823895
7,21,12963,1,1876,27,12966,27,20,0,27,20,0,27,0,0,27,20,0,27,20,0,27,20,0,27,20,0,0,0,27,20,0,2,2,1.5062128421086083
7,21,12942,1,1875,17,12939,26,20,0,26,20,0,26,0,0,26,20,0,26,20,0,26,20,0,26,20,0,0,0,26,20,0,2,2,1.5062128421086083
7,18,12921,0,1874,19,12922,26,19,0,26,19,0,26,0,0,26,19,0,26,19,0,26,19,0,26,19,0,0,0,26,19,0,2,2,1.3245249149396432
7,14,12903,1,1874,17,12903,26,19,0,26,19,0,26,0,0,26,19,0,26,19,0,26,19,0,26,19,0,0,0,26,19,0,2,1,1.004896782574906
7,9,12889,0,1873,6,12886,26,19,0,26,19,0,26,0,0,26,19,0,26,19,0,26,19,0,26,19,0,0,0,26,19,0,2,1,0.625791268055188
7,9,12880,0,1873,6,12880,26,19,0,26,19,0,26,0,0,26,19,0,26,19,0,26,19,0,26,19,0,0,0,26,19,0,2,1,0.625791268055188
7,12,12871,1,1873,13,12874,26,19,0,26,19,0,26,0,0,26,19,0,26,19,0,26,19,0,26,19,0,0,0,26,19,0,2,1,0.8283211951692185
7,15,12859,0,1872,17,12861,25,19,0,25,19,0,25,0,0,25,19,0,25,19,0,25,19,0,25,19,0,0,0,25,19,0,2,2,1.0622051925631748
7,16,12844,0,1872,15,12844,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,0,0,25,18,0,2,2,1.1721604999894184
7,18,12828,0,1872,17,12829,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,0,0,25,18,0,2,2,1.3668807445785098
7,19,12810,0,1872,23,12812,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,0,0,25,18,0,2,1,1.3668807445785098
7,17,12791,1,1872,17,12789,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,0,0,25,18,0,2,1,1.31907507012359
7,11,12774,0,1871,9,12772,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,0,0,25,18,0,2,2,0.8345933909201613
7,9,12763,1,1871,8,12763,24,18,0,24,18,0,24,0,0,24,18,0,24,18,0,24,18,0,24,18,0,0,0,24,18,0,2,2,0.8170178943054611
7,11,12754,0,1870,11,12755,24,17,0,24,17,0,24,0,0,24,17,0,24,17,0,24,17,0,24,17,0,0,0,24,17,0,2,2,0.8170178943054611
7,15,12743,1,1870,24,12744,24,17,0,24,17,0,24,0,0,24,17,0,24,17,0,24,17,0,24,17,0,0,0,24,17,0,2,2,1.1193694441905544
7,16,12728,3,1869,18,12730,24,17,0,24,17,0,24,17,0,24,17,0,24,17,17,24,17,17,24,17,17,0,0,24,17,0,2,2,1.1193694441905544
7,15,12712,1,1866,16,12712,24,17,0,24,17,0,24,17,0,24,17,0,24,17,17,24,17,17,24,17,17,0,0,24,17,0,2,1,1.0846707777859517
7,11,12697,0,1865,11,12696,24,17,0,24,17,0,24,17,0,24,17,0,24,17,17,24,17,17,24,17,17,0,0,24,17,0,2,2,0.761929563512131
7,11,12686,0,1865,8,12685,23,17,0,23,17,0,23,17,0,23,17,0,23,17,17,23,17,17,23,17,17,0,0,23,17,0,2,2,0.7289908042220948
7,9,12675,1,1865,12,12677,23,16,0,23,16,0,23,16,0,23,16,0,23,16,16,23,16,16,23,16,16,0,0,23,16,0,2,1,0.7289908042220948
7,12,12666,0,1864,8,12665,23,16,0,23,16,0,23,16,0,23,16,0,23,16,16,23,16,16,23,16,16,0,0,23,16,0,3,1,0.7370751886318433
7,14,12654,2,1864,17,12657,23,16,0,23,16,0,23,16,0,23,16,0,23,16,16,23,16,16,23,16,16,0,0,23,16,0,3,1,0.8324158927222602
7,17,12640,4,1862,15,12640,23,16,0,23,16,0,23,16,0,23,16,0,23,16,16,23,16,16,23,16,16,0,0,23,16,0,2,1,0.8324158927222602
7,14,12623,1,1858,19,12625,23,16,0,23,16,0,23,16,0,23,16,0,23,16,16,23,16,16,23,16,16,0,0,23,16,0,2,1,0.7572296653128369
7,11,12609,2,1857,8,12606,22,16,0,22,16,0,22,16,0,22,16,0,22,16,16,22,16,16,22,16,16,0,0,22,16,0,2,2,0.6695960397615778
7,14,12598,1,1855,8,12598,22,15,0,22,15,0,22,15,0,22,15,0,22,15,15,22,15,15,22,15,15,0,0,22,15,0,2,2,0.6695960397615778
7,15,12584,1,1854,24,12590,22,15,0,22,15,0,22,15,0,22,15,0,22,15,15,22,15,15,22,15,15,0,0,22,15,0,2,2,0.6716521509566359
7,17,12569,1,1853,13,12566,22,15,0,22,15,0,22,15,0,22,15,0,22,15,15,22,15,15,22,15,15,0,0,22,15,0,2,2,0.6716521509566359
7,15,12552,2,1852,16,12553,22,15,0,22,15,0,22,15,0,22,15,0,22,15,15,22,15,15,22,15,15,0,0,22,15,0,2,2,0.572549871668645
7,17,12537,4,1850,15,12537,22,15,0,22,15,0,22,15,0,22,15,0,22,15,15,22,15,15,22,15,15,0,0,22,15,0,2,1,0.572549871668645
7,15,12520,2,1846,20,12522,21,15,0,21,15,0,21,15,0,21,15,0,21,15,15,21,15,15,21,15,15,0,0,21,15,0,2,1,0.47220838349633754
7,14,12505,2,1844,9,12502,21,14,0,21,14,0,21,14,0,21,14,0,21,14,14,21,14,14,21,14,14,0,0,21,14,0,2,2,0.3984853330785002
7,13,12491,2,1842,13,12493,21,14,0,21,14,0,21,14,0,21,14,0,21,14,14,21,14,14,21,14,14,0,14,21,14,0,2,2,0.3984853330785002
7,19,12478,2,1840,19,12480,21,14,0,21,14,0,21,14,0,21,14,0,21,14,14,21,14,14,21,14,14,0,14,21,14,14,2,2,0.4494163935638617
7,25,12459,4,1838,25,12461,21,14,0,21,14,0,21,14,0,21,14,0,21,14,14,21,14,14,21,14,14,0,14,21,14,14,2,2,0.5352099832991186
7,27,12434,4,1834,31,12436,21,14,0,21,14,0,21,14,0,21,14,0,21,14,14,21,14,14,21,14,14,0,14,21,14,14,2,2,0.5352099832991186
7,27,12407,1,1830,25,12405,20,14,0,20,14,0,20,14,0,20,14,0,20,14,14,20,14,14,20,14,14,0,14,20,14,14,2,1,0.4884808824223898
7,22,12380,4,1829,23,12380,20,13,0,20,13,0,20,13,0,20,13,0,20,13,13,20,13,13,20,13,13,0,13,20,13,13,2,1,0.3646595360096008
7,21,12358,11,1825,18,12357,20,13,0,20,13,0,20,13,0,20,13,0,20,13,13,20,13,13,20,13,13,0,13,20,13,13,2,1,0.3646595360096008
7,31,12337,3,1814,24,12339,20,13,0,20,13,0,20,13,0,20,13,0,20,13,13,20,13,13,20,13,13,0,13,20,13,13,1,2,0.45194263126725354
7,47,12306,3,1811,51,12315,20,13,0,20,13,0,20,13,0,20,13,0,20,13,13,20,13,13,20,13,13,0,13,20,13,13,2,1,0.6582785635858062
7,62,12259,6,1808,65,12264,20,13,0,20,13,0,20,13,0,20,13,0,20,13,13,20,13,13,20,13,13,0,13,20,13,13,2,2,0.8046988582207009
7,62,12197,8,1802,69,12199,19,13,0,19,13,0,19,13,0,19,13,0,19,13,13,19,13,13,19,13,13,0,13,19,13,13,2,2,0.8046988582207009
7,57,12135,4,1794,52,12130,19,12,0,19,12,0,19,12,0,19,12,0,19,12,12,19,12,12,19,12,12,0,12,19,12,12,2,1,0.7079946747431453
7,56,12078,8,1790,52,12078,19,12,0,19,12,0,19,12,0,19,12,0,19,12,12,19,12,12,19,12,12,0,12,19,12,12,2,1,0.6678152200043938
7,55,12022,5,1782,62,12026,19,12,0,19,12,0,19,12,0,19,12,0,19,12,12,19,12,12,19,12,12,12,12,19,12,12,2,1,0.6678152200043938
7,62,11967,7,1777,51,11964,19,12,0,19,12,0,19,12,0,19,12,0,19,12,12,19,12,12,19,12,12,12,12,19,12,12,2,1,0.7002043879376216
7,81,11905,11,1770,75,11913,19,12,0,19,12,0,19,12,0,19,12,0,19,12,12,19,12,12,19,12,12,12,12,19,12,12,2,1,0.9030561887114992
7,98,11824,13,1759,116,11838,18,12,0,18,12,0,18,12,0,18,12,0,18,12,12,18,12,12,18,12,12,12,12,18,12,12,2,1,1.0671999401356973
7,101,11726,8,1746,104,11722,18,11,0,18,11,0,18,11,0,18,11,0,18,11,11,18,11,11,18,11,11,12,11,18,11,11,2,1,1.0671999401356973
7,82,11625,12,1738,81,11618,18,11,0,18,11,0,18,11,0,18,11,0,18,11,11,18,11,11,18,11,11,12,11,18,11,11,2,1,0.8168453033385771
7,67,11543,11,1726,61,11537,18,11,0,18,11,0,18,11,0,18,11,0,18,11,11,18,11,11,18,11,11,11,11,18,11,11,2,1,0.6222433448364691
7,53,11476,8,1715,59,11476,18,11,0,18,11,0,18,11,0,18,11,0,18,11,11,18,11,11,18,11,11,11,11,18,11,11,2,2,0.4980771772865041
7,61,11423,11,1707,41,11417,18,11,0,18,11,0,18,11,0,18,11,0,18,11,11,18,11,11,18,11,11,11,11,18,11,11,2,1,0.4980771772865041
7,70,11362,10,1696,82,11376,17,11,0,17,11,0,17,11,0,17,11,0,17,11,11,17,11,11,17,11,11,11,11,17,11,11,2,1,0.5448456492151118
7,102,11292,10,1686,87,11294,17,10,0,17,10,0,17,10,0,17,10,10,17,10,10,17,10,10,17,10,10,11,10,17,10,10,2,1,0.7640596529516674
7,111,11190,9,1676,137,11207,17,10,0,17,10,0,17,10,0,17,10,10,17,10,10,17,10,10,17,10,10,11,10,17,10,10,2,1,0.7979962432264637
7,121,11079,14,1667,108,11070,17,10,0,17,10,0,17,10,0,17,10,10,17,10,10,17,10,10,17,10,10,10,10,17,10,10,2,2,0.7979962432264637
7,108,10958,10,1653,119,10962,17,10,0,17,10,0,17,10,0,17,10,10,17,10,10,17,10,10,17,10,10,10,10,17,10,10,2,1,0.7005333844141794
7,103,10850,11,1643,97,10843,17,10,0,17,10,0,17,10,0,17,10,10,17,10,10,17,10,10,17,10,10,10,10,17,10,10,2,2,0.6308868953956364
7,97,10747,10,1632,92,10746,16,10,0,16,10,0,16,10,0,16,10,10,16,10,10,16,10,10,16,10,10,10,10,16,10,10,2,1,0.5634623389362008
7,97,10650,7,1622,104,10654,16,9,0,16,9,0,16,9,0,16,9,9,16,9,9,16,9,9,16,9,9,10,9,16,9,9,2,1,0.5634623389362008
7,125,10553,12,1615,94,10550,16,9,0,16,9,0,16,9,0,16,9,9,16,9,9,16,9,9,16,9,9,10,9,16,9,9,1,1,0.6771704885833724
7,149,10428,16,1603,177,10456,16,9,0,16,9,0,16,9,0,16,9,9,16,9,9,16,9,9,16,9,9,9,9,16,9,9,1,1,0.7923204520840922
7,203,10279,7,1587,177,10279,16,9,0,16,9,0,16,9,0,16,9,9,16,9,9,16,9,9,16,9,9,9,9,16,9,9,1,1,0.954337846197383
7,188,10076,12,1580,254,10102,16,9,0,16,9,0,16,9,0,16,9,9,16,9,9,16,9,9,16,9,9,9,9,16,9,9,1,1,0.954337846197383
7,165,9888,13,1568,134,9848,15,9,0,15,9,0,15,9,0,15,9,9,15,9,9,15,9,9,15,9,9,9,9,15,9,9,2,1,0.8040507450328448
7,140,9723,24,1555,107,9714,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,9,8,15,8,8,2,1,0.69477243149058
7,155,9583,14,1531,178,9607,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,9,8,15,8,8,2,1,0.69477243149058
7,186,9428,29,1517,180,9429,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,8,8,15,8,8,2,1,0.7660762897910467
7,184,9242,32,1488,200,9249,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,8,8,15,8,8,2,1,0.7660762897910467
7,180,9058,30,1456,172,9049,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,15,8,8,8,8,15,8,8,1,1,0.7227588799519179
7,171,8878,30,1426,167,8877,14,8,8,14,8,8,14,8,8,14,8,8,14,8,8,14,8,8,14,8,8,8,8,14,8,8,2,1,0.7056314339534624
7,184,8707,20,1396,176,8710,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,8,7,14,7,7,1,2,0.7056314339534624
7,216,8523,24,1376,208,8534,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,8,7,14,7,7,1,1,0.8282560363192079
7,240,8307,11,1352,265,8326,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,7,7,14,7,7,1,2,0.933327618894627
7,285,8067,38,1341,245,8061,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,7,7,14,7,7,1,2,1.1383154902432315
7,290,7782,33,1303,347,7816,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7,7,7,7,14,7,7,1,2,1.193848872254946
7,314,7492,29,1270,276,7469,13,7,7,13,7,7,13,7,7,13,7,7,13,7,7,13,7,7,13,7,7,7,7,13,7,7,1,2,1.2339973772887456
7,284,7178,33,1241,321,7193,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,7,6,13,6,6,2,1,1.2339973772887456
7,258,6894,37,1208,254,6872,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,7,6,13,6,6,2,1,1.1425598216445463
7,235,6636,26,1171,200,6618,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,6,6,13,6,6,2,1,1.1300426102008547
7,244,6401,37,1145,250,6418,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,6,6,13,6,6,2,1,1.1300426102008547
7,272,6157,35,1108,281,6168,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,6,6,13,6,6,2,1,1.2820830469917892
7,265,5885,31,1073,286,5887,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,6,6,12,6,6,2,1,1.2820830469917892
7,233,5620,46,1042,228,5601,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,6,5,12,5,5,2,1,1.1332864137467398
7,204,5387,41,996,184,5373,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,6,5,12,5,5,2,1,0.9920576436860469
7,184,5183,50,955,201,5189,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,5,5,12,5,5,2,1,0.9920576436860469
7,202,4999,41,905,167,4988,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,5,5,12,5,5,1,2,0.9956023686508337
7,223,4797,49,864,239,4821,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,12,5,5,5,5,12,5,5,1,2,1.1172841358821677
7,237,4574,39,815,262,4582,11,5,5,11,5,5,11,5,5,11,5,5,11,5,5,11,5,5,11,5,5,5,5,11,5,5,2,1,1.1279924831013666
7,220,4337,41,776,211,4320,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,5,4,11,4,4,1,1,1.1279924831013666
7,196,4117,35,735,185,4109,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,5,4,11,4,4,1,1,1.0093992088884869
7,186,3921,45,700,194,3924,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,4,4,11,4,4,1,1,0.9662980723066853
7,182,3735,37,655,179,3730,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,4,4,11,4,4,2,1,0.9662980723066853
7,196,3553,42,618,173,3551,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,4,4,4,4,11,4,4,2,1,1.0733593229327494
7,217,3357,62,576,234,3378,10,4,4,10,4,4,10,4,4,10,4,4,10,4,4,10,4,4,10,4,4,4,4,10,4,4,2,1,1.2464676707149154
7,239,3140,31,514,246,3144,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,4,3,10,3,3,2,1,1.4516903672703718
7,232,2901,51,483,237,2898,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,4,3,10,3,3,2,1,1.4516903672703718
7,212,2669,46,432,212,2661,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,3,3,10,3,3,2,1,1.4283313036254035
7,183,2457,42,386,186,2449,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,3,3,10,3,3,2,1,1.2946477489215698
7,171,2274,37,344,153,2263,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,3,3,10,3,3,2,1,1.2946477489215698
7,173,2103,41,307,174,2110,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,3,3,9,3,3,1,1,1.3955114880828299
7,183,1930,32,266,191,1936,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,3,2,9,2,2,1,1,1.613774945261882
7,185,1747,31,234,183,1745,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,3,2,9,2,2,1,2,1.8017885205674171
7,169,1562,24,203,183,1562,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,2,2,9,2,2,1,1,1.8238859337005113
7,163,1393,26,179,141,1379,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,2,2,9,2,2,1,1,1.8549523370138785
7,135,1230,28,153,164,1238,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,9,2,2,2,2,9,2,2,1,1,1.8549523370138785
7,123,1095,23,125,101,1074,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,2,2,8,2,2,1,1,1.8549523370138785
7,110,972,23,102,102,973,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,2,1,8,1,1,1,1,1.906418793564621
7,117,862,13,79,129,871,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,2,1,8,1,1,1,1,2.3967914565220623
7,117,745,11,66,119,742,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,1,1,8,1,1,1,1,2.8178781389663787
7,97,628,10,55,104,623,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,1,1,8,1,1,1,1,2.8178781389663787
7,78,531,6,45,68,519,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,1,1,8,1,1,1,1,2.63487806614439
7,58,453,9,39,62,451,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,1,1,7,1,1,1,1,2.2357987713855065
7,50,395,6,30,44,389,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,1,0,7,0,0,1,1,2.1896799208164235
7,43,345,8,24,42,345,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,1,0,7,0,0,1,1,2.131520777286336
7,35,302,3,16,43,303,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,0,7,0,0,1,2,2.0646107494211967
7,36,267,4,13,21,260,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,0,7,0,0,1,2,2.0646107494211967
7,29,231,3,9,44,239,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,0,7,0,0,1,2,2.0646107494211967
7,27,202,2,6,21,195,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,0,6,0,0,1,2,2.0646107494211967
7,19,175,0,4,18,174,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,0,6,0,0,1,1,1.6625820589261675
