Regions,Cases,Cumulative Cases,Deaths,Cumulative Deaths,Tests,Cumulative Tests,Meeting Friends/Family (Indoor) (Low),Meeting Friends/Family (Indoor) (Moderate),Meeting Friends/Family (Indoor) (High),Meeting Friends/Family (Outdoor) (Low),Meeting Friends/Family (Outdoor) (Moderate),Meeting Friends/Family (Outdoor) (High),Domestic Travel (Low),Domestic Travel (Moderate),Domestic Travel (High),International Travel (Low),International Travel (Moderate),International Travel (High),Cafes and Restaurants (Low),Cafes and Restaurants (Moderate),Cafes and Restaurants (High),Pubs and Bars (Low),Pubs and Bars (Moderate),Pubs and Bars (High),Sports and Leisure (Low),Sports and Leisure (Moderate),Sports and Leisure (High),School Closure,Non-Essential Shops,Hospitals/ Care and Nursing Home Visits (Low),Hospitals/ Care and Nursing Home Visits (Moderate),Hospitals/ Care and Nursing Home Visits (High),Temperature,Humidity
11,2219,136047,38,4830,17328,3444801,52,45,6,52,45,0,52,18,0,52,45,0,52,15,0,52,15,0,52,45,0,48,48,52,18,0,1,2
11,1167,134177,34,4792,21451,3427473,52,45,6,52,45,0,52,18,0,52,45,0,52,15,0,52,15,0,52,45,0,48,48,52,18,0,1,2
11,2379,132256,43,4758,28313,3406022,52,45,6,52,45,0,52,18,0,52,45,0,52,15,0,52,15,0,52,45,0,48,48,52,18,0,1,2
11,2973,130083,32,4715,28295,3377709,52,45,6,52,45,0,52,18,0,52,45,0,52,15,0,52,15,0,52,45,0,48,48,52,18,0,1,2
11,3149,127249,26,4683,19722,3349414,51,45,6,51,45,0,51,18,0,51,45,0,51,15,0,51,15,0,51,45,0,47,47,51,18,0,1,2
11,1825,124600,30,4657,14179,3329692,51,45,6,51,45,0,51,18,0,51,45,0,51,15,0,51,15,0,51,45,0,47,47,51,18,0,1,2
11,1706,122373,31,4627,8819,3315513,51,45,6,51,45,0,51,18,0,51,45,0,51,15,0,51,15,0,51,45,0,47,47,51,18,0,1,2
11,1058,120844,32,4596,6793,3306694,51,45,6,51,45,0,51,18,0,51,45,0,51,15,0,51,15,0,51,45,0,47,47,51,18,0,1,2
11,521,119749,34,4564,15411,3299901,51,0,0,51,0,0,51,0,0,51,45,0,51,15,0,51,15,0,51,45,0,47,47,51,18,0,1,2
11,1022,118882,36,4530,30619,3284490,51,45,3,51,45,0,51,18,0,51,45,0,51,15,0,51,15,0,51,45,0,47,47,51,18,0,1,1
11,1324,117926,33,4494,27872,3253871,50,45,3,50,45,0,50,18,0,50,45,0,50,15,0,50,15,0,50,45,0,46,46,50,18,0,1,2
11,1333,116700,28,4461,26530,3225999,50,45,3,50,45,0,50,18,0,50,45,0,50,15,0,50,15,0,50,45,0,46,46,50,18,0,1,2
11,1323,115373,24,4433,19547,3199469,50,45,3,50,45,0,50,18,0,50,45,0,50,12,0,50,12,0,50,45,0,46,46,50,18,0,1,2
11,824,114213,29,4409,28051,3179922,50,45,3,50,45,0,50,18,0,50,45,0,50,12,0,50,12,0,50,45,0,46,46,50,18,0,1,2
11,756,113245,27,4380,20923,3151871,50,45,3,50,45,0,50,18,0,50,45,0,50,12,0,50,12,0,50,45,0,46,46,50,18,0,1,2
11,930,112409,23,4353,15917,3130948,50,45,3,50,45,0,50,18,0,50,45,0,50,12,0,50,12,0,50,45,0,46,46,50,18,0,2,2
11,914,111542,34,4330,20702,3115031,49,42,3,49,42,0,49,15,0,49,42,0,49,12,0,49,12,0,49,42,0,45,45,49,15,0,1,2
11,1045,110579,31,4296,22452,3094329,49,42,3,49,42,0,49,15,0,49,42,0,49,12,0,49,12,0,49,42,0,45,45,49,15,0,1,2
11,1037,109580,31,4265,13825,3161877,49,42,3,49,42,0,49,15,0,49,42,0,49,12,0,49,12,0,49,42,0,45,45,49,15,0,1,2
11,1102,108519,31,4234,13142,3058052,49,42,3,49,42,0,49,15,0,49,42,0,49,12,0,49,12,0,49,42,0,45,45,49,15,0,1,2
11,722,107565,26,4203,10914,3044910,49,42,3,49,42,0,49,15,0,49,42,0,49,12,0,49,12,0,49,42,0,45,45,49,15,0,1,2
11,683,106730,23,4177,17236,3033996,49,42,3,49,42,0,49,15,0,49,42,0,49,12,0,49,12,0,49,42,0,45,45,49,15,0,1,2
11,872,105971,20,4154,23295,3016760,48,42,3,48,42,0,48,15,0,48,42,0,48,12,0,48,12,0,48,42,0,44,44,48,15,0,1,2
11,896,105154,22,4134,24924,2993465,48,42,3,48,42,0,48,15,0,48,42,0,48,12,0,48,12,0,48,42,0,44,44,48,15,0,1,2
11,996,104232,23,4112,23498,2968541,48,42,3,48,42,0,48,15,0,48,42,0,48,12,0,48,12,0,48,42,0,44,44,48,15,0,1,2
11,1041,103255,27,4089,22269,2945043,48,42,3,48,42,0,48,15,0,48,42,0,48,12,0,48,12,0,48,42,0,44,44,48,15,0,1,2
11,953,102258,29,4062,15201,2924330,48,42,0,48,42,0,48,15,0,48,42,0,48,12,0,48,12,0,48,42,0,44,44,48,15,0,1,2
11,645,101378,28,4033,11521,2909129,48,42,0,48,42,0,48,15,0,48,42,0,48,12,0,48,12,0,48,42,0,44,44,48,15,0,1,2
11,664,100624,19,4005,14790,2897608,47,42,0,47,42,0,47,15,0,47,42,0,47,12,0,47,12,0,47,42,0,43,43,47,15,0,1,2
11,646,99973,28,3986,20723,2882818,47,42,0,47,42,0,47,15,0,47,42,0,47,12,0,47,12,0,47,42,0,43,43,47,15,0,1,2
11,808,99267,34,3958,26867,2862095,47,42,0,47,42,0,47,15,0,47,42,0,47,9,0,47,9,0,47,42,0,43,43,47,15,0,1,2
11,948,98466,19,3924,26233,2835228,47,42,0,47,42,0,47,15,0,47,42,0,47,9,0,47,9,0,47,42,0,43,43,47,15,0,1,2
11,923,97573,27,3905,24173,2808995,47,42,0,47,42,0,47,15,0,47,42,0,47,9,0,47,9,0,47,42,0,43,43,47,15,0,1,2
11,973,96625,31,3876,13039,2784822,47,42,0,47,42,0,47,15,0,47,42,0,47,9,0,47,9,0,47,42,0,43,43,47,15,0,1,2
11,553,95809,26,3845,7285,2772375,46,39,0,46,39,0,46,12,0,46,39,0,46,9,0,46,9,0,46,39,0,42,42,46,12,0,1,2
11,572,95109,39,3819,15405,2765771,46,39,0,46,39,0,46,12,0,46,39,0,46,9,0,46,9,0,46,39,0,42,42,46,12,0,1,2
11,737,94489,22,3780,21494,2750366,46,39,0,46,39,0,46,12,0,46,39,0,46,9,0,46,9,0,46,39,0,42,42,46,12,0,1,2
11,802,93785,23,3758,26927,2728872,46,39,0,46,39,0,46,12,0,46,39,0,46,9,0,46,9,0,46,39,0,42,42,46,12,0,1,2
11,930,92962,32,3735,29944,2701945,46,39,0,46,39,0,46,12,0,46,39,0,46,9,0,46,9,0,46,39,0,42,42,46,12,0,1,2
11,990,92055,29,3703,15605,2672001,46,39,0,46,39,0,46,12,0,46,39,0,46,9,0,46,9,0,46,39,0,42,42,46,12,0,1,2
11,1159,91028,30,3674,11316,2656396,45,39,0,45,39,0,45,12,0,45,39,0,45,9,0,45,9,0,45,39,0,41,41,45,12,0,1,2
11,706,90077,36,3644,13013,2645080,45,39,0,45,39,0,45,12,0,45,39,0,45,9,0,45,9,0,45,39,0,41,41,45,12,0,1,2
11,763,89201,33,3608,19664,2632067,45,39,0,45,39,0,45,12,0,45,39,0,45,9,0,45,9,0,45,39,0,41,41,45,12,0,1,2
11,864,88423,29,3575,17245,2612403,45,39,0,45,39,0,45,12,0,45,39,0,45,9,0,45,9,0,45,39,0,41,41,45,12,0,1,2
11,981,87554,26,3546,24468,2595158,45,39,0,45,39,0,45,12,0,45,39,0,45,9,0,45,9,0,45,39,0,41,41,45,12,0,1,2
11,1115,86567,22,3520,27384,2570690,45,39,0,45,39,0,45,12,0,45,39,0,45,9,0,45,9,0,45,39,0,41,41,45,12,0,1,2
11,1225,85460,36,3498,21755,2543306,44,39,0,44,39,0,44,12,0,44,39,0,44,9,0,44,9,0,44,39,0,40,40,44,12,0,2,2
11,1275,84255,32,3462,14941,2521551,44,39,0,44,39,0,44,12,0,44,39,0,44,9,0,44,9,0,44,39,0,40,40,44,12,0,1,2
11,812,83151,33,3430,10093,2506610,44,39,0,44,39,0,44,12,0,44,39,0,44,6,0,44,6,0,44,39,0,40,40,44,12,0,1,2
11,919,82149,38,3397,18732,2496517,44,39,0,44,39,0,44,12,0,44,39,0,44,6,0,44,6,0,44,39,0,40,40,44,12,0,1,2
11,1062,81218,35,3359,22166,2477785,44,39,0,44,39,0,44,12,0,44,39,0,44,6,0,44,6,0,44,39,0,40,40,44,12,0,1,2
11,1196,80159,31,3324,26995,2455619,44,39,0,44,39,0,44,12,0,44,39,0,44,6,0,44,6,0,44,39,0,40,40,44,12,0,1,2
11,1250,78990,35,3293,22883,2428624,43,36,0,43,36,0,43,9,0,43,36,0,43,6,0,43,6,0,43,36,0,39,39,43,9,0,2,2
11,1290,77744,33,3258,22096,2405741,43,36,0,43,36,0,43,9,0,43,36,0,43,6,0,43,6,0,43,36,0,39,39,43,9,0,2,2
11,1295,76466,38,3225,10499,2383645,43,36,0,43,36,0,43,9,0,43,36,0,43,6,0,43,6,0,43,36,0,39,39,43,9,0,2,2
11,878,75312,35,3187,11479,2373146,43,36,0,43,36,0,43,9,0,43,36,0,43,6,0,43,6,0,43,36,0,39,39,43,9,0,1,2
11,844,74306,35,3152,17229,2361667,43,36,0,43,36,0,43,9,0,43,36,0,43,6,0,43,6,0,43,36,0,39,39,43,9,0,1,2
11,1141,73352,26,3117,29644,2344438,43,36,0,43,36,0,43,9,0,43,36,0,43,6,0,43,6,0,43,36,0,39,39,43,9,0,1,2
11,1294,72259,37,3091,22784,2314794,42,36,0,42,36,0,42,9,0,42,36,0,42,6,0,42,6,0,42,36,0,38,38,42,9,0,2,2
11,1303,71013,19,3054,18777,2292010,42,36,0,42,36,0,42,9,0,42,36,0,42,6,0,42,6,0,42,36,0,38,38,42,9,0,1,2
11,1392,69683,33,3035,20420,2273233,42,36,0,42,36,0,42,9,0,42,36,0,42,6,0,42,6,0,42,36,0,38,38,42,9,0,1,2
11,1478,68292,27,3002,11124,2252813,42,36,0,42,36,0,42,9,0,42,36,0,42,6,0,42,6,0,42,36,0,38,38,42,9,0,1,2
11,974,67011,34,2975,11090,2241689,42,36,0,42,36,0,42,9,0,42,36,0,42,6,0,42,6,0,42,36,0,38,38,42,9,0,1,2
11,745,65945,24,2941,18565,2230599,42,36,0,42,36,0,42,9,0,42,36,0,42,6,0,42,6,0,42,36,0,38,38,42,9,0,1,2
11,1106,65003,35,2917,20570,2212034,41,36,0,41,36,0,41,9,0,41,36,0,41,6,0,41,6,0,41,36,0,37,37,41,9,0,1,2
11,1098,64020,26,2882,25054,2191464,41,36,0,41,36,0,41,9,0,41,36,0,41,6,0,41,6,0,41,36,0,37,37,41,9,0,1,2
11,1268,62863,25,2856,18097,2166410,41,36,0,41,36,0,41,9,0,41,36,0,41,3,0,41,3,0,41,36,0,37,37,41,9,0,1,2
11,1308,61638,15,2831,20129,2148313,41,36,0,41,36,0,41,9,0,41,36,0,41,3,0,41,3,0,41,36,0,37,37,41,9,0,1,2
11,1345,60331,29,2816,17143,2128184,41,36,0,41,36,0,41,9,0,41,36,0,41,3,0,41,3,0,41,36,0,37,37,41,9,0,1,2
11,939,59134,21,2787,17681,2111041,41,36,0,41,36,0,41,9,0,41,36,0,41,3,0,41,3,0,41,36,0,37,37,41,9,0,1,2
11,954,58055,19,2766,18026,2093360,40,33,0,40,33,0,40,6,0,40,33,0,40,3,0,40,3,0,40,33,0,36,36,40,6,0,1,2
11,1287,56995,17,2747,18293,2075334,40,33,0,40,33,0,40,6,0,40,33,0,40,3,0,40,3,0,40,33,0,36,36,40,6,0,1,2
11,1503,55747,17,2730,19014,2057041,40,33,0,40,33,0,40,6,0,40,33,0,40,3,0,40,3,0,40,33,0,36,36,40,6,0,1,2
11,1580,54290,11,2713,19690,2038027,40,33,0,40,33,0,40,6,0,40,33,0,40,3,0,40,3,0,40,33,0,36,36,40,6,0,2,2
11,1684,52701,16,2702,20001,2017338,40,33,0,40,33,0,40,6,0,40,33,0,40,3,0,40,3,0,40,33,0,36,36,40,6,0,2,2
11,1355,51161,15,2686,14107,1997337,40,33,0,40,33,0,40,6,0,40,33,0,40,3,0,40,3,0,40,33,0,36,36,40,6,0,2,2
11,828,49872,21,2671,16920,1983230,39,33,0,39,33,0,39,6,0,39,33,0,39,3,0,39,3,0,39,33,0,35,35,39,6,0,1,2
11,862,48857,9,2650,15791,1966310,39,33,0,39,33,0,39,6,0,39,33,0,39,3,0,39,3,0,39,33,0,35,35,39,6,0,1,2
11,1251,47877,16,2641,15089,1950519,39,33,0,39,33,0,39,6,0,39,33,0,39,3,0,39,3,0,39,33,0,35,35,39,6,0,1,1
11,1294,46741,16,2625,21057,1935430,39,33,0,39,33,0,39,6,0,39,33,0,39,3,0,39,3,0,39,33,0,35,35,39,6,0,1,1
11,1290,45463,6,2609,18085,1914373,39,33,0,39,33,0,39,6,0,39,33,0,39,3,0,39,3,0,39,33,0,35,35,39,6,0,2,1
11,1423,44127,11,2603,22152,1896288,39,33,0,39,33,0,39,6,0,39,33,0,39,3,0,39,3,0,39,33,0,35,35,39,6,0,1,1
11,1361,42769,7,2592,19573,1874136,38,33,0,38,33,0,38,6,0,38,33,0,38,3,0,38,3,0,38,33,0,34,34,38,6,0,1,2
11,959,41522,9,2585,12994,1854563,38,33,0,38,33,0,38,6,0,38,33,0,38,3,0,38,3,0,38,33,0,34,34,38,6,0,1,2
11,942,40434,10,2576,18022,1841569,38,33,0,38,33,0,38,6,0,38,33,0,38,0,0,38,0,0,38,33,0,34,34,38,6,0,1,2
11,1096,39435,6,2566,19664,1823547,38,33,0,38,33,0,38,6,0,38,33,0,38,0,0,38,0,0,38,33,0,34,34,38,6,0,1,2
11,1171,38366,11,2560,18890,1803883,38,33,0,38,33,0,38,6,0,38,33,0,38,0,0,38,0,0,38,33,0,34,34,38,6,0,1,2
11,1250,37193,8,2549,18796,1784993,38,33,0,38,33,0,38,6,0,38,33,0,38,0,0,38,0,0,38,33,0,34,34,38,6,0,2,2
11,1192,35989,3,2541,17344,1766197,37,30,0,37,30,0,37,3,0,37,30,0,37,0,0,37,0,0,37,30,0,33,33,37,3,0,2,2
11,1099,34809,0,2538,13992,1748853,37,30,0,37,30,0,37,3,0,37,30,0,37,0,0,37,0,0,37,30,0,33,33,37,3,0,2,2
11,744,33797,3,2538,15140,1734861,37,30,0,37,30,0,37,3,0,37,30,0,37,0,0,37,0,0,37,30,0,33,33,37,3,0,2,2
11,702,32949,2,2535,14094,1719721,37,30,0,37,30,0,37,3,0,37,30,0,37,0,0,37,0,0,37,30,0,33,33,37,3,0,1,2
11,818,32194,1,2533,22144,1705627,37,30,0,37,30,0,37,3,0,37,30,0,37,0,0,37,0,0,37,30,0,33,33,37,3,0,1,2
11,777,31428,4,2532,17785,1683483,37,30,0,37,30,0,37,3,0,37,30,0,37,0,0,37,0,0,37,30,0,33,33,37,3,0,1,2
11,793,30632,4,2528,14316,1665698,36,30,0,36,30,0,36,3,0,36,30,0,36,0,0,36,0,0,36,30,0,32,32,36,3,0,2,2
11,661,29889,1,2524,15629,1651382,36,30,0,36,30,0,36,3,0,36,30,0,36,0,0,36,0,0,36,30,0,32,32,36,3,0,1,2
11,625,29196,3,2523,13111,1635753,36,30,0,36,30,0,36,3,0,36,30,0,36,0,0,36,0,0,36,30,0,32,32,36,3,0,1,2
11,359,28647,2,2520,12965,1622642,36,30,0,36,30,0,36,3,0,36,30,0,36,0,0,36,0,0,36,30,0,32,32,36,3,0,1,2
11,437,28174,2,2518,17759,1609677,36,30,0,36,30,0,36,3,0,36,30,0,36,0,0,36,0,0,36,30,0,32,32,36,3,0,1,1
11,576,27716,1,2516,17518,1591918,36,30,0,36,30,0,36,3,0,36,30,0,36,0,0,36,0,0,36,30,0,32,32,36,3,0,1,1
11,716,27140,2,2515,16724,1574400,35,30,0,35,30,0,35,3,0,35,30,0,35,0,0,35,0,0,35,30,0,31,31,35,3,0,1,2
11,572,26519,1,2513,15362,1557676,35,30,0,35,30,0,35,3,0,35,30,0,35,0,0,35,0,0,35,30,0,31,31,35,3,0,1,2
11,497,25924,2,2512,11956,1542314,35,30,0,35,30,0,35,3,0,35,30,0,35,0,0,35,0,0,35,30,0,31,31,35,3,0,2,2
11,454,25416,2,2510,12497,1530358,35,30,0,35,30,0,35,3,0,35,30,0,35,0,0,35,0,0,35,30,0,31,31,35,3,0,2,2
11,320,24992,3,2508,12293,1517861,35,30,0,35,30,0,35,3,0,35,30,0,35,0,0,35,0,0,35,30,0,31,31,35,3,0,2,2
11,236,24656,0,2505,14893,1505568,35,30,0,35,30,0,35,3,0,35,30,0,35,0,0,35,0,0,35,30,0,31,31,35,3,0,2,2
11,270,24380,1,2505,24080,1490675,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,27,0,30,30,34,0,0,2,1
11,265,24123,1,2504,17289,1466595,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,27,0,30,30,34,0,0,2,2
11,280,23852,0,2503,18583,1449306,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,27,0,30,30,34,0,0,2,2
11,238,23591,0,2503,12696,1430723,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,27,0,30,30,34,0,0,2,2
11,186,23356,3,2503,17074,1418027,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,27,0,30,30,34,0,0,2,2
11,178,23155,1,2500,12402,1400953,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,27,0,30,30,34,0,0,2,2
11,214,22963,0,2499,18303,1388551,33,27,0,33,27,0,33,0,0,33,27,0,33,0,0,33,0,0,33,27,0,29,29,33,0,0,2,2
11,216,22760,0,2499,18240,1370248,33,27,0,33,27,0,33,0,0,33,27,0,33,0,0,33,0,0,33,27,0,29,29,33,0,0,2,2
11,231,22540,0,2499,12703,1352008,33,27,0,33,27,0,33,0,0,33,27,0,33,0,0,33,0,0,33,27,0,29,29,33,0,0,2,2
11,223,22316,0,2499,17012,1339305,33,27,0,33,27,0,33,0,0,33,27,0,33,0,0,33,0,0,33,27,0,29,29,33,0,0,2,1
11,103,22131,0,2499,14341,1322293,33,27,0,33,27,0,33,0,0,33,27,0,33,0,0,33,0,0,33,27,0,29,29,33,0,0,2,2
11,167,21966,0,2499,19630,1307952,33,27,0,33,27,0,33,0,0,33,27,0,33,0,0,33,0,0,33,27,0,29,29,33,0,0,2,2
11,154,21825,0,2499,12203,1288322,32,27,0,32,27,0,32,0,0,32,27,0,32,0,0,32,0,0,32,27,0,28,28,32,0,0,2,1
11,137,21672,0,2499,18418,1276119,32,27,0,32,27,0,32,0,0,32,27,0,32,0,0,32,0,0,32,27,0,28,28,32,0,0,2,2
11,170,21519,1,2499,15618,1257701,32,27,0,32,27,0,32,0,0,32,27,0,32,0,0,32,0,0,32,27,0,28,28,32,0,0,2,2
11,202,21349,1,2498,18266,1242083,32,27,0,32,27,0,32,0,0,32,27,0,32,0,0,32,0,0,32,27,0,28,28,32,0,0,2,2
11,192,21161,1,2497,20558,1223817,32,27,0,32,27,0,32,0,0,32,27,0,32,0,0,32,0,0,32,27,0,28,28,32,0,0,2,2
11,199,20963,0,2496,27246,1203259,32,27,0,32,27,0,32,0,0,32,27,0,32,0,0,32,0,0,32,27,0,28,28,32,0,0,2,2
11,143,20785,0,2496,21798,1176013,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,27,27,31,0,0,2,1
11,102,20636,0,2496,26318,1154215,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,27,27,31,0,0,2,1
11,94,20523,0,2496,26786,1127897,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,27,27,31,0,0,2,1
11,105,20423,1,2496,21112,1101111,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,27,27,31,0,0,2,1
11,97,20324,0,2495,15654,1079999,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,27,27,31,0,0,2,2
11,98,20224,0,2495,24255,1068890,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,27,27,31,0,0,2,2
11,72,20135,0,2495,22140,1040090,30,24,0,30,24,0,30,0,0,30,24,0,30,0,0,30,0,0,30,24,0,26,26,30,0,0,2,2
11,59,20059,0,2495,16909,1017950,30,24,0,30,24,0,30,0,0,30,24,0,30,0,0,30,0,0,30,24,0,26,26,30,0,0,2,1
11,67,19993,1,2495,12438,1001041,30,24,0,30,24,0,30,0,0,30,24,0,30,0,0,30,0,0,30,24,0,26,26,30,0,0,2,2
11,51,19934,1,2494,18794,988603,30,24,0,30,24,0,30,0,0,30,24,0,30,0,0,30,0,0,30,24,0,26,26,30,0,0,2,2
11,91,19864,0,2493,15096,969809,30,24,0,30,24,0,30,0,0,30,24,0,30,0,0,30,0,0,30,24,0,26,26,30,0,0,2,2
11,141,19770,0,2493,15319,954713,30,24,0,30,24,0,30,0,0,30,24,0,30,0,0,30,0,0,30,24,0,26,26,30,0,0,2,2
11,93,19662,1,2493,16901,939394,29,24,0,29,24,0,29,0,0,29,24,0,29,0,0,29,0,0,29,24,0,25,25,29,0,0,2,2
11,78,19558,0,2492,10618,922493,29,24,0,29,24,0,29,0,0,29,24,0,29,0,0,29,0,0,29,24,0,25,25,29,0,0,2,2
11,75,19476,0,2492,11549,911875,29,24,0,29,24,0,29,0,0,29,24,0,29,0,0,29,0,0,29,24,0,25,25,29,0,0,2,2
11,33,19414,0,2492,10204,900326,29,24,0,29,24,0,29,0,0,29,24,0,29,0,0,29,0,0,29,24,0,25,25,29,0,0,2,2
11,20,19371,0,2492,11365,890122,29,24,0,29,24,0,29,0,0,29,24,0,29,0,0,29,0,0,29,24,0,25,25,29,0,0,2,2
11,50,19337,0,2492,15323,878757,29,24,0,29,24,0,29,0,0,29,24,0,29,0,0,29,0,0,29,24,0,25,25,29,0,0,2,2
11,59,19294,0,2492,13991,863434,28,21,0,28,21,0,28,0,0,28,21,0,28,0,0,28,0,0,28,21,0,24,24,28,0,0,2,2
11,49,19241,0,2492,12527,849443,28,21,0,28,21,0,28,0,0,28,21,0,28,0,0,28,0,0,28,21,0,24,24,28,0,0,3,1
11,63,19184,0,2492,11878,836916,28,21,0,28,21,0,28,0,0,28,21,0,28,0,0,28,0,0,28,21,0,24,24,28,0,0,2,2
11,59,19127,0,2492,9585,825038,28,21,0,28,21,0,28,0,0,28,21,0,28,0,0,28,0,0,28,21,0,24,24,28,0,0,2,2
11,26,19078,0,2492,10319,815453,28,21,0,28,21,0,28,0,0,28,21,0,28,0,0,28,0,0,28,21,0,24,24,28,0,0,2,1
11,27,19040,0,2492,12291,805134,28,21,0,28,21,0,28,0,0,28,21,0,28,0,0,28,0,0,28,21,0,24,24,28,0,0,2,1
11,46,19007,0,2492,14637,792843,27,21,0,27,21,0,27,0,0,27,21,0,27,0,0,27,0,0,27,21,0,23,23,27,21,0,2,2
11,65,18961,0,2492,13257,778206,27,21,0,27,21,0,27,0,0,27,21,0,27,0,0,27,0,0,27,21,0,23,23,27,21,0,2,2
11,67,18902,0,2492,15918,764949,27,21,0,27,21,0,27,0,0,27,21,0,27,0,0,27,0,0,27,21,0,23,23,27,21,0,2,2
11,58,18839,0,2492,11780,749031,27,21,0,27,21,0,27,0,0,27,21,0,27,0,0,27,0,0,27,21,0,23,23,27,21,0,2,2
11,62,18776,0,2492,5879,737251,27,21,0,27,21,0,27,0,0,27,21,0,27,0,0,27,0,0,27,21,0,23,23,27,21,0,2,1
11,19,18730,0,2492,6678,731372,27,21,0,27,21,0,27,0,0,27,21,0,27,0,0,27,0,0,27,21,0,23,23,27,21,0,2,1
11,23,18695,0,2492,8243,724694,26,21,0,26,21,0,26,0,0,26,21,0,26,0,0,26,0,0,26,21,0,22,22,26,21,0,2,2
11,21,18674,0,2492,15382,716451,26,21,0,26,21,0,26,0,0,26,21,0,26,21,0,26,21,0,26,21,0,22,22,26,21,0,2,2
11,27,18651,0,2492,15307,701069,26,21,0,26,21,0,26,0,0,26,21,0,26,21,0,26,21,0,26,21,0,22,22,26,21,0,2,2
11,28,18625,0,2492,13208,685762,26,21,0,26,21,0,26,0,0,26,21,0,26,21,0,26,21,0,26,21,0,22,22,26,21,0,2,1
11,22,18600,0,2492,9560,672554,26,21,0,26,21,0,26,0,0,26,21,0,26,21,0,26,21,0,26,21,0,22,22,26,21,0,2,1
11,13,18579,0,2492,6690,662994,26,21,0,26,21,0,26,0,0,26,21,0,26,21,0,26,21,0,26,21,0,22,22,26,21,0,2,2
11,7,18565,0,2492,4315,656304,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,21,21,25,18,0,2,2
11,3,18557,0,2492,9106,651989,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,21,21,25,18,0,2,2
11,11,18550,0,2492,14774,642883,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,21,21,25,18,0,2,2
11,23,18538,0,2492,16338,628109,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,21,21,25,18,0,2,2
11,16,18521,0,2492,11570,611771,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,21,21,25,18,0,2,2
11,19,18502,0,2492,9720,600201,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,21,21,25,18,0,2,1
11,13,18486,0,2492,6128,590481,24,18,0,24,18,0,24,0,0,24,18,0,24,18,0,24,18,0,24,18,0,20,20,24,18,0,2,1
11,17,18469,0,2492,4106,584353,24,18,0,24,18,0,24,0,0,24,18,0,24,18,0,24,18,0,24,18,0,20,20,24,18,0,2,1
11,13,18455,0,2492,12137,580247,24,18,0,24,18,0,24,0,0,24,18,0,24,18,0,24,18,0,24,18,0,20,20,24,18,0,2,1
11,8,18442,0,2492,16547,568110,24,18,0,24,18,0,24,0,0,24,18,0,24,18,0,24,18,0,24,18,0,20,20,24,18,0,2,2
11,21,18428,0,2492,14656,551563,24,18,0,24,18,0,24,0,0,24,18,0,24,18,0,24,18,0,24,18,0,20,20,24,18,0,2,2
11,16,18413,0,2492,7311,536907,24,18,0,24,18,0,24,0,0,24,18,0,24,18,0,24,18,0,24,18,0,20,20,24,18,0,2,2
11,10,18398,0,2492,6837,529597,23,18,0,23,18,0,23,0,0,23,18,0,23,18,18,23,18,18,23,18,0,19,19,23,18,0,2,2
11,17,18383,0,2492,4908,522759,23,18,0,23,18,0,23,0,0,23,18,0,23,18,18,23,18,18,23,18,0,19,19,23,18,0,2,2
11,2,18374,0,2492,4473,517851,23,18,0,23,18,0,23,0,0,23,18,0,23,18,18,23,18,18,23,18,0,19,19,23,18,0,2,1
11,9,18364,0,2492,11441,513378,23,18,0,23,18,0,23,0,0,23,18,0,23,18,18,23,18,18,23,18,0,19,19,23,18,0,2,1
11,12,18357,0,2492,9300,501937,23,18,0,23,18,0,23,0,0,23,18,0,23,18,18,23,18,18,23,18,0,19,19,23,18,0,2,1
11,8,18347,0,2492,17573,492637,23,18,0,23,18,0,23,0,0,23,18,0,23,18,18,23,18,18,23,18,0,19,19,23,18,0,2,1
11,10,18337,0,2492,10608,475064,22,15,0,22,15,0,22,0,0,22,15,0,22,15,15,22,15,15,22,15,0,18,18,22,15,0,2,2
11,11,18327,0,2492,5822,464456,22,15,0,22,15,0,22,0,0,22,15,0,22,15,15,22,15,15,22,15,0,18,18,22,15,0,2,2
